"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04142","hsa04142","Lysosome","10/32","132/8840",1.90794706354637e-11,1.5263576508371e-09,1.22510285132978e-09,"5476/1508/1520/5660/3074/1509/3073/3920/2517/10577",10,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00511","hsa00511","Other glycan degradation","3/32","18/8840",3.38897812702695e-05,0.00102017082493392,0.000818821320012751,"3074/3073/2517",3,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa05152","hsa05152","Tuberculosis","6/32","180/8840",3.8256405935022e-05,0.00102017082493392,0.000818821320012751,"1520/3929/1509/3329/3313/3920",6,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism","3/32","50/8840",0.00075243244266545,0.015048648853309,0.0120785207901559,"5373/3074/3073",3,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00600","hsa00600","Sphingolipid metabolism","3/32","54/8840",0.000942906005851004,0.0150864960936161,0.0121088981804024,"5660/3074/3073",3,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00604","hsa00604","Glycosphingolipid biosynthesis - ganglio series","2/32","15/8840",0.00129440496562369,0.0168683546758477,0.0135390741477198,"3074/3073",2,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00603","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/32","16/8840",0.00147598103413667,0.0168683546758477,0.0135390741477198,"3074/3073",2,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00531","hsa00531","Glycosaminoglycan degradation","2/32","19/8840",0.00208906913868143,0.0207767180441975,0.0166760500091585,"3074/3073",2,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04145","hsa04145","Phagosome","4/32","157/8840",0.00233738077997222,0.0207767180441975,0.0166760500091585,"1520/3920/203068/811",4,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04612","hsa04612","Antigen processing and presentation","3/32","80/8840",0.00293035808036276,0.0222768380451869,0.0178800936941632,"1508/1520/811",3,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04614","hsa04614","Renin-angiotensin system","2/32","23/8840",0.0030630652312132,0.0222768380451869,0.0178800936941632,"5476/290",2,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
