"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04610","hsa04610","Complement and coagulation cascades","6/18","88/8840",1.38152078624914e-08,5.9405393808713e-07,4.21727397907632e-07,"2243/2244/2266/727/730/5648",6,"UpPHHvsHepG2"
"hsa05171","hsa05171","Coronavirus disease - COVID-19","6/18","238/8840",5.06027559034923e-06,0.000108795925192508,7.7235785326383e-05,"2243/2244/2266/727/730/5648",6,"UpPHHvsHepG2"
"hsa04611","hsa04611","Platelet activation","4/18","125/8840",9.9997824627099e-05,0.00143330215298842,0.00101752172427574,"2243/2244/2266/83706",4,"UpPHHvsHepG2"
"hsa04613","hsa04613","Neutrophil extracellular trap formation","4/18","192/8840",0.000519771597215216,0.00558754467006357,0.0039666779787477,"2243/2244/2266/727",4,"UpPHHvsHepG2"
"hsa04512","hsa04512","ECM-receptor interaction","3/18","89/8840",0.000721582586448828,0.00620561024345992,0.00440545158042442,"7057/2335/1291",3,"UpPHHvsHepG2"
"hsa05150","hsa05150","Staphylococcus aureus infection","3/18","100/8840",0.00101313638429774,0.00726081075413383,0.00515455353414642,"2266/727/5648",3,"UpPHHvsHepG2"
"hsa04510","hsa04510","Focal adhesion","3/18","203/8840",0.00754832986903328,0.0411253993829237,0.0291955099658454,"7057/2335/1291",3,"UpPHHvsHepG2"
"hsa05205","hsa05205","Proteoglycans in cancer","3/18","204/8840",0.00765123709449742,0.0411253993829237,0.0291955099658454,"4060/7057/2335",3,"UpPHHvsHepG2"
"hsa04810","hsa04810","Regulation of actin cytoskeleton","3/18","230/8840",0.0106259264394418,0.046779804560433,0.0332096531763172,"2335/727/730",3,"UpPHHvsHepG2"
"hsa04820","hsa04820","Cytoskeleton in muscle cells","3/18","232/8840",0.0108790243163798,0.046779804560433,0.0332096531763172,"7057/2335/1291",3,"UpPHHvsHepG2"
