"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9754678","R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","3/11","51/10955",1.52780751772226e-05,0.00160419789360838,0.000659369560280135,"6636/6209/6227",3
"R-HSA-9692914","R-HSA-9692914","SARS-CoV-1-host interactions","3/11","96/10955",0.00010226294120352,0.00536880441318479,0.00220672662597069,"6209/2280/6227",3
"R-HSA-9678108","R-HSA-9678108","SARS-CoV-1 Infection","3/11","142/10955",0.000326015181783694,0.0114105313624293,0.00469004296601104,"6209/2280/6227",3
"R-HSA-9679506","R-HSA-9679506","SARS-CoV Infections","4/11","414/10955",0.000536896698857593,0.0125768590418223,0.00516943579663872,"6636/6209/2280/6227",4
"R-HSA-9735869","R-HSA-9735869","SARS-CoV-1 modulates host translation machinery","2/11","37/10955",0.000598898049610584,0.0125768590418223,0.00516943579663872,"6209/6227",2
"R-HSA-9705683","R-HSA-9705683","SARS-CoV-2-host interactions","3/11","203/10955",0.000926915650888821,0.0162210238905544,0.00666728801516521,"6636/6209/6227",3
"R-HSA-72695","R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","2/11","52/10955",0.0011826404249293,0.016503196233272,0.00678326862720953,"6209/6227",2
"R-HSA-72649","R-HSA-72649","Translation initiation complex formation","2/11","59/10955",0.00152017459049509,0.016503196233272,0.00678326862720953,"6209/6227",2
"R-HSA-72702","R-HSA-72702","Ribosomal scanning and start codon recognition","2/11","59/10955",0.00152017459049509,0.016503196233272,0.00678326862720953,"6209/6227",2
"R-HSA-72662","R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","2/11","60/10955",0.00157173297459733,0.016503196233272,0.00678326862720953,"6209/6227",2
"R-HSA-9694516","R-HSA-9694516","SARS-CoV-2 Infection","3/11","299/10955",0.00282222793764139,0.0230068946323634,0.00945646796919197,"6636/6209/6227",3
"R-HSA-156902","R-HSA-156902","Peptide chain elongation","2/11","90/10955",0.00349839897050485,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-192823","R-HSA-192823","Viral mRNA Translation","2/11","90/10955",0.00349839897050485,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-156842","R-HSA-156842","Eukaryotic Translation Elongation","2/11","94/10955",0.00380974427308473,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-2408557","R-HSA-2408557","Selenocysteine synthesis","2/11","94/10955",0.00380974427308473,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-72764","R-HSA-72764","Eukaryotic Translation Termination","2/11","94/10955",0.00380974427308473,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-975956","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","2/11","96/10955",0.00397012302624724,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-72689","R-HSA-72689","Formation of a pool of free 40S subunits","2/11","102/10955",0.00446995339310232,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-9633012","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","2/11","102/10955",0.00446995339310232,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-156827","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","2/11","112/10955",0.00536467020475729,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives","3/11","376/10955",0.00538886842286261,0.0230068946323634,0.00945646796919197,"4706/6209/6227",3
"R-HSA-1799339","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane","2/11","113/10955",0.00545833961918852,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-72706","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","2/11","113/10955",0.00545833961918852,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-927802","R-HSA-927802","Nonsense-Mediated Decay (NMD)","2/11","116/10955",0.00574388984972846,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-975957","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","2/11","116/10955",0.00574388984972846,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-2408522","R-HSA-2408522","Selenoamino acid metabolism","2/11","119/10955",0.00603622517649887,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-72613","R-HSA-72613","Eukaryotic Translation Initiation","2/11","120/10955",0.00613517190196357,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-72737","R-HSA-72737","Cap-dependent Translation Initiation","2/11","120/10955",0.00613517190196357,0.0230068946323634,0.00945646796919197,"6209/6227",2
"R-HSA-168273","R-HSA-168273","Influenza Viral RNA Transcription and Replication","2/11","136/10955",0.00781923600740291,0.0283110269233554,0.0116366125700007,"6209/6227",2
"R-HSA-111367","R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs","1/11","10/10955",0.00999991777147635,0.0338344360230461,0.0139068859844099,"6636",1
"R-HSA-168255","R-HSA-168255","Influenza Infection","2/11","157/10955",0.0103114471689283,0.0338344360230461,0.0139068859844099,"6209/6227",2
"R-HSA-9711097","R-HSA-9711097","Cellular response to starvation","2/11","157/10955",0.0103114471689283,0.0338344360230461,0.0139068859844099,"6209/6227",2
"R-HSA-2025928","R-HSA-2025928","Calcineurin activates NFAT","1/11","11/10955",0.0109948927284897,0.0339548157791595,0.0139563653829127,"2280",1
"R-HSA-77588","R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs","1/11","11/10955",0.0109948927284897,0.0339548157791595,0.0139563653829127,"6636",1
"R-HSA-9010553","R-HSA-9010553","Regulation of expression of SLITs and ROBOs","2/11","172/10955",0.012281498636163,0.0368444959084891,0.0151441035814341,"6209/6227",2
"R-HSA-8978868","R-HSA-8978868","Fatty acid metabolism","2/11","177/10955",0.0129724875161498,0.0378364219221035,0.0155518125193608,"1800/4706",2
"R-HSA-6803205","R-HSA-6803205","TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain","1/11","14/10955",0.0139743656833233,0.0389968437933564,0.0160287779000262,"10397",1
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","2/11","185/10955",0.0141131434680719,0.0389968437933564,0.0160287779000262,"6209/6227",2
"R-HSA-430039","R-HSA-430039","mRNA decay by 5' to 3' exoribonuclease","1/11","15/10955",0.0149657085201281,0.0402922921695757,0.016561242896768,"25804",1
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","2/11","195/10955",0.0155988192416107,0.0408632986661849,0.0167959423089081,"6209/6227",2
"R-HSA-2173791","R-HSA-2173791","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)","1/11","16/10955",0.0159561451934627,0.0408632986661849,0.0167959423089081,"2280",1
"R-HSA-72312","R-HSA-72312","rRNA processing","2/11","205/10955",0.0171498642952147,0.0426539578749338,0.0175319526102485,"6209/6227",2
"R-HSA-72163","R-HSA-72163","mRNA Splicing - Major Pathway","2/11","207/10955",0.017467811320211,0.0426539578749338,0.0175319526102485,"6636/25804",2
"R-HSA-1912420","R-HSA-1912420","Pre-NOTCH Processing in Golgi","1/11","18/10955",0.0179343030313377,0.0427977685975104,0.0175910627819341,"10959",1
"R-HSA-72172","R-HSA-72172","mRNA Splicing","2/11","215/10955",0.018765073458846,0.0431915803686756,0.0177529302768491,"6636/25804",2
"R-HSA-5423646","R-HSA-5423646","Aflatoxin activation and detoxification","1/11","19/10955",0.0189220256853245,0.0431915803686756,0.0177529302768491,"1800",1
"R-HSA-376176","R-HSA-376176","Signaling by ROBO receptors","2/11","219/10955",0.0194288557550589,0.0434048905166209,0.0178406066283855,"6209/6227",2
"R-HSA-2142691","R-HSA-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","1/11","21/10955",0.0208947621829276,0.0457072922751542,0.0187869572258779,"1800",1
"R-HSA-5205685","R-HSA-5205685","PINK1-PRKN Mediated Mitophagy","1/11","22/10955",0.0218797775127236,0.0468852375272649,0.0192711251991766,"56993",1
