"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030216","GO:0030216","keratinocyte differentiation","10/52","180/18860",0.0555555555555556,20.1495726495727,13.5736484533929,5.45656107768726e-11,4.89453528668547e-08,4.16996141305363e-08,"9555/23581/3858/55506/3848/3849/1475/2312/374454/3852",10,"Downres_DEq_MS_BT_vs_B1"
"GO:0008544","GO:0008544","epidermis development","12/52","402/18860",0.0298507462686567,10.8266360505166,10.4716536888869,7.14265194007192e-10,2.95034759735872e-07,2.51358605372579e-07,"9555/388698/23581/3858/55506/3848/3849/1475/2312/374454/3852/100129271",12,"Downres_DEq_MS_BT_vs_B1"
"GO:0043588","GO:0043588","skin development","11/52","329/18860",0.033434650455927,12.1264905307458,10.7052402332311,1.2302016555872e-09,2.95034759735872e-07,2.51358605372579e-07,"9555/388698/23581/3858/55506/3848/3849/1475/2312/374454/3852",11,"Downres_DEq_MS_BT_vs_B1"
"GO:0018149","GO:0018149","peptide cross-linking","5/52","19/18860",0.263157894736842,95.4453441295546,21.6568392566346,1.4769499223389e-09,2.95034759735872e-07,2.51358605372579e-07,"3858/3848/3849/1475/2312",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0009913","GO:0009913","epidermal cell differentiation","10/52","255/18860",0.0392156862745098,14.2232277526395,11.1784715335427,1.64456387812638e-09,2.95034759735872e-07,2.51358605372579e-07,"9555/23581/3858/55506/3848/3849/1475/2312/374454/3852",10,"Downres_DEq_MS_BT_vs_B1"
"GO:0000470","GO:0000470","maturation of LSU-rRNA","5/52","27/18860",0.185185185185185,67.1652421652422,18.0901317259465,1.00849297831901e-08,1.50769700258692e-06,1.28450158291158e-06,"6129/117246/285855/10412/23560",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0016072","GO:0016072","rRNA metabolic process","9/52","270/18860",0.0333333333333333,12.0897435897436,9.65057935002368,4.74995388907113e-08,6.086726626424e-06,5.18566394506111e-06,"9555/6129/117246/285855/10412/55506/23560/55661/9790",9,"Downres_DEq_MS_BT_vs_B1"
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/52","17/18860",0.235294117647059,85.3393665158371,18.2923484352254,1.19064265601028e-07,1.33500807805153e-05,1.13737706350456e-05,"6129/117246/285855/23560",4,"Downres_DEq_MS_BT_vs_B1"
"GO:0006119","GO:0006119","oxidative phosphorylation","7/52","148/18860",0.0472972972972973,17.1543659043659,10.3740983981501,1.58212477255735e-07,1.57685102331549e-05,1.34341822792589e-05,"9555/4706/1329/9377/1337/4707/4717",7,"Downres_DEq_MS_BT_vs_B1"
"GO:0019646","GO:0019646","aerobic electron transport chain","6/52","93/18860",0.0645161290322581,23.3995037220844,11.3860251197129,2.07092239166903e-07,1.85761738532712e-05,1.58262069089654e-05,"4706/1329/9377/1337/4707/4717",6,"Downres_DEq_MS_BT_vs_B1"
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport","6/52","100/18860",0.06,21.7615384615385,10.9454295311458,3.19153154927118e-07,2.38566983308021e-05,2.03250167085165e-05,"4706/1329/9377/1337/4707/4717",6,"Downres_DEq_MS_BT_vs_B1"
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport","6/52","100/18860",0.06,21.7615384615385,10.9454295311458,3.19153154927118e-07,2.38566983308021e-05,2.03250167085165e-05,"4706/1329/9377/1337/4707/4717",6,"Downres_DEq_MS_BT_vs_B1"
"GO:0022904","GO:0022904","respiratory electron transport chain","6/52","115/18860",0.0521739130434783,18.9230769230769,10.1369769863748,7.30039586234062e-07,5.03727314501503e-05,4.29156874174841e-05,"4706/1329/9377/1337/4707/4717",6,"Downres_DEq_MS_BT_vs_B1"
"GO:0022900","GO:0022900","electron transport chain","6/52","125/18860",0.048,17.4092307692308,9.67845587718957,1.1917953502505e-06,7.63600306553358e-05,6.50558965625462e-05,"4706/1329/9377/1337/4707/4717",6,"Downres_DEq_MS_BT_vs_B1"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","5/52","69/18860",0.072463768115942,26.2820512820513,11.0624571382048,1.28659353492938e-06,7.69382933887769e-05,6.55485548321915e-05,"6129/117246/285855/10412/23560",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0045109","GO:0045109","intermediate filament organization","5/52","75/18860",0.0666666666666667,24.1794871794872,10.5759295572453,1.95139396104058e-06,0.000109400023940837,9.32047378760171e-05,"3858/3848/3849/374454/3852",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0006364","GO:0006364","rRNA processing","7/52","223/18860",0.031390134529148,11.3849603311487,8.20274035541037,2.50344175344648e-06,0.000125835216371456,0.000107206908508686,"6129/117246/285855/10412/23560/55661/9790",7,"Downres_DEq_MS_BT_vs_B1"
"GO:0045684","GO:0045684","positive regulation of epidermis development","4/52","35/18860",0.114285714285714,41.4505494505495,12.594491825998,2.52512139875832e-06,0.000125835216371456,0.000107206908508686,"9555/3858/55506/3849",4,"Downres_DEq_MS_BT_vs_B1"
"GO:0031424","GO:0031424","keratinization","5/52","82/18860",0.0609756097560976,22.1153846153846,10.0756007328839,3.0404252759499e-06,0.000143540077501424,0.0001222907894925,"23581/3848/3849/374454/3852",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","5/52","96/18860",0.0520833333333333,18.8902243589744,9.24013646899012,6.61592407490496e-06,0.000296724194759488,0.000252797940967421,"3858/3848/3849/374454/3852",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0045103","GO:0045103","intermediate filament-based process","5/52","97/18860",0.0515463917525773,18.695479777954,9.18727601234585,6.96101589627132e-06,0.000297334821855018,0.000253318172465813,"3858/3848/3849/374454/3852",5,"Downres_DEq_MS_BT_vs_B1"
"GO:0009060","GO:0009060","aerobic respiration","7/52","297/18860",0.0235690235690236,8.54830354830355,6.89434787011094,1.6318284140609e-05,0.000665340948823922,0.000566845659621155,"9555/4706/1329/9377/1337/4707/4717",7,"Downres_DEq_MS_BT_vs_B1"
"GO:0042254","GO:0042254","ribosome biogenesis","7/52","318/18860",0.0220125786163522,7.98379293662312,6.60414074286781,2.5310072687099e-05,0.000987092834796861,0.000840966259534731,"6129/117246/285855/10412/23560/55661/9790",7,"Downres_DEq_MS_BT_vs_B1"
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","3/52","23/18860",0.130434782608696,47.3076923076923,11.6842511132658,3.36725547088801e-05,0.00125851173224439,0.0010722050315196,"1329/9377/1337",3,"Downres_DEq_MS_BT_vs_B1"
"GO:0045333","GO:0045333","cellular respiration","7/52","336/18860",0.0208333333333333,7.55608974358974,6.3758315782097,3.59611379337792e-05,0.001290285629064,0.00109927520589152,"9555/4706/1329/9377/1337/4707/4717",7,"Downres_DEq_MS_BT_vs_B1"
"GO:0045682","GO:0045682","regulation of epidermis development","4/52","71/18860",0.0563380281690141,20.433369447454,8.62611298565228,4.35490713359292e-05,0.00150244296108956,0.00128002533562286,"9555/3858/55506/3849",4,"Downres_DEq_MS_BT_vs_B1"
"GO:0061436","GO:0061436","establishment of skin barrier","3/52","37/18860",0.0810810810810811,29.4074844074844,9.09450177180702,0.000143762458698373,0.00477610835009038,0.00406906608245687,"388698/3848/2312",3,"Downres_DEq_MS_BT_vs_B1"
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","7/52","434/18860",0.0161290322580645,5.84987593052109,5.37464339092882,0.000178134198432917,0.00565982729031166,0.00482196164145545,"9555/4706/1329/9377/1337/4707/4717",7,"Downres_DEq_MS_BT_vs_B1"
"GO:1902600","GO:1902600","proton transmembrane transport","5/52","192/18860",0.0260416666666667,9.44511217948718,6.18438951361814,0.000182982153198482,0.00565982729031166,0.00482196164145545,"1329/9296/9377/4707/4717",5,"Downres_DEq_MS_BT_vs_B1"
