"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0051607","GO:0051607","defense response to virus","47/210","334/18860",0.140718562874251,12.6378671228971,22.7711706183369,2.8530795139028e-38,8.06850886531711e-35,6.88943621567686e-35,"4599/3434/3433/3437/23586/9636/55601/6772/8638/64135/3669/5359/51251/11277/6737/5610/4938/24138/7098/4939/684/10379/2633/4940/10410/5371/25939/57169/103/3665/834/2635/6773/55337/151636/10581/2634/64108/197259/10475/83666/64343/91351/10206/81622/79132/60489",47,"Upres_DEq_MS_B1_vs_D"
"GO:0009615","GO:0009615","response to virus","49/210","445/18860",0.110112359550562,9.88913857677903,20.1364718870562,1.00193945741943e-34,1.41674239279107e-31,1.20971006069482e-31,"4599/3434/3433/3437/23586/9636/55601/6772/8638/64135/3669/5359/51251/11277/6737/5610/4938/24138/7098/4939/684/10379/2633/4940/10410/5371/25939/57169/103/3665/10561/834/2635/6773/55337/151636/10581/2634/64108/197259/10475/83666/64343/91351/10206/81622/79132/60489/3965",49,"Upres_DEq_MS_B1_vs_D"
"GO:0048525","GO:0048525","negative regulation of viral process","24/210","76/18860",0.315789473684211,28.3609022556391,25.3613711946903,7.83494727967328e-29,7.38574363563868e-26,6.30644528405983e-26,"4599/3434/9636/6772/8638/64135/3669/5359/6737/5610/4938/24138/4939/684/6672/4940/10410/57169/55337/10581/9683/10206/6733/60489",24,"Upres_DEq_MS_B1_vs_D"
"GO:0050792","GO:0050792","regulation of viral process","29/210","141/18860",0.205673758865248,18.4714623438028,22.0966812156469,1.15829662373626e-28,8.18915712981535e-26,6.99245382855521e-26,"4599/3434/9636/6772/8638/64135/3669/5359/6737/5610/4938/24138/4939/684/6672/4940/10410/57169/103/972/55337/10581/128637/10475/9683/10206/6733/60489/3965",29,"Upres_DEq_MS_B1_vs_D"
"GO:0045071","GO:0045071","negative regulation of viral genome replication","20/210","50/18860",0.4,35.9238095238095,26.2386674218822,1.20152011604985e-26,6.79579777637793e-24,5.80270978151231e-24,"4599/3434/9636/8638/64135/3669/5359/5610/4938/24138/4939/684/4940/10410/57169/55337/10581/9683/6733/60489",20,"Upres_DEq_MS_B1_vs_D"
"GO:1903900","GO:1903900","regulation of viral life cycle","25/210","115/18860",0.217391304347826,19.5238095238095,21.1429734259688,1.8190189624902e-25,8.57364270987048e-23,7.32075350868864e-23,"4599/3434/9636/8638/64135/3669/5359/6737/5610/4938/24138/4939/684/4940/10410/57169/103/972/55337/10581/10475/9683/6733/60489/3965",25,"Upres_DEq_MS_B1_vs_D"
"GO:0045069","GO:0045069","regulation of viral genome replication","22/210","80/18860",0.275,24.697619047619,22.5388354421957,5.34896950397491e-25,2.16098367960586e-22,1.84519338979225e-22,"4599/3434/9636/8638/64135/3669/5359/5610/4938/24138/4939/684/4940/10410/57169/103/55337/10581/10475/9683/6733/60489",22,"Upres_DEq_MS_B1_vs_D"
"GO:0016032","GO:0016032","viral process","36/210","396/18860",0.0909090909090909,8.16450216450216,15.2897461483634,1.323331473589e-22,4.67797675913713e-20,3.99437157949102e-20,"4599/3434/9636/6772/8638/64135/3669/5359/6737/5610/4938/24138/84875/4939/684/6672/4940/10410/3678/57169/103/3665/972/55337/10581/2634/128637/10475/9683/83666/10206/6733/905/2621/60489/3965",36,"Upres_DEq_MS_B1_vs_D"
"GO:0019079","GO:0019079","viral genome replication","23/210","117/18860",0.196581196581197,17.6548636548637,19.1753817822394,1.9746509950465e-22,6.20479223776833e-20,5.29806945337622e-20,"4599/3434/9636/8638/64135/3669/5359/5610/4938/24138/4939/684/4940/10410/57169/103/55337/10581/10475/9683/6733/2621/60489",23,"Upres_DEq_MS_B1_vs_D"
"GO:0019058","GO:0019058","viral life cycle","29/210","298/18860",0.0973154362416107,8.73985298817514,14.2908486290969,3.80452163873202e-19,1.07591871943342e-16,9.1869185676329e-17,"4599/3434/9636/8638/64135/3669/5359/6737/5610/4938/24138/4939/684/4940/10410/3678/57169/103/972/55337/10581/2634/128637/10475/9683/6733/2621/60489/3965",29,"Upres_DEq_MS_B1_vs_D"
