"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0044282","GO:0044282","small molecule catabolic process","38/195","373/18860",0.101876675603217,9.85330308654705,17.6518068371134,7.11861600278093e-27,1.54616339580402e-23,1.29259080050496e-23,"1806/64577/10840/10841/6718/875/51733/32/3939/26007/127/6342/7498/1579/130013/125061/5105/229/1428/6470/6652/27165/2582/131669/5211/27284/23498/383/8529/55258/2326/6898/8630/66002/51302/1036/51390/51171",38,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0016053","GO:0016053","organic acid biosynthetic process","34/195","342/18860",0.0994152046783626,9.61523466786625,16.434093878531,1.00948714861216e-23,1.09630304339281e-20,9.16508069134726e-21,"635/1806/64577/6718/875/5313/2944/1558/51733/32/1559/1109/6342/26227/23743/1579/1571/1491/247/130013/6470/1582/80270/27165/570/23498/116519/10998/55258/2326/162417/51302/1036/284541",34,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","33/195","339/18860",0.0973451327433628,9.41502155661448,15.9803212225311,9.5452397037012e-23,6.91075354547967e-20,5.77738192592441e-20,"635/1806/64577/6718/875/5313/2944/1558/51733/32/1559/1109/6342/26227/23743/1579/1571/1491/247/130013/6470/1582/80270/27165/570/23498/116519/10998/55258/162417/51302/1036/284541",33,"Upres_DEq_MS_BDM_vs_BM1"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","25/195","207/18860",0.120772946859903,11.6809116809117,15.7936238493439,1.0781131577342e-19,5.8541544464967e-17,4.89406630813551e-17,"635/64577/27232/122622/10841/875/143941/26227/23743/1491/130013/125061/1428/6470/27165/570/131669/55191/443/23498/383/55258/6898/162417/1036",25,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0006520","GO:0006520","amino acid metabolic process","28/195","286/18860",0.0979020979020979,9.4688900842747,14.7509309841782,1.82910441100992e-19,7.94562956142709e-17,6.64253707156234e-17,"635/1806/64577/27232/122622/10841/875/51733/1644/143941/26227/23743/1491/130013/125061/1428/6470/27165/570/131669/55191/443/23498/383/55258/6898/162417/1036",28,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0016054","GO:0016054","organic acid catabolic process","26/195","248/18860",0.104838709677419,10.1397849462366,14.8090750631561,7.02734849330424e-19,2.18048584677954e-16,1.82288363172178e-16,"64577/10840/10841/6718/875/32/3939/6342/1579/130013/125061/5105/1428/6470/6652/27165/131669/23498/383/8529/55258/2326/6898/66002/1036/51390",26,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0046395","GO:0046395","carboxylic acid catabolic process","26/195","248/18860",0.104838709677419,10.1397849462366,14.8090750631561,7.02734849330424e-19,2.18048584677954e-16,1.82288363172178e-16,"64577/10840/10841/6718/875/32/3939/6342/1579/130013/125061/5105/1428/6470/6652/27165/131669/23498/383/8529/55258/2326/6898/66002/1036/51390",26,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0170039","GO:0170039","proteinogenic amino acid metabolic process","21/195","175/18860",0.12,11.6061538461538,14.4076461752618,1.21100478147269e-16,3.28787798169836e-14,2.74866216847421e-14,"635/27232/122622/10841/875/143941/26227/23743/130013/125061/6470/27165/570/131669/55191/443/23498/383/6898/162417/1036",21,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0170033","GO:0170033","L-amino acid metabolic process","21/195","177/18860",0.11864406779661,11.4750108648414,14.3113448651377,1.53266232226104e-16,3.69882507105665e-14,3.09221345719333e-14,"635/64577/27232/122622/10841/875/143941/26227/23743/130013/125061/6470/27165/131669/55191/443/23498/383/6898/162417/1036",21,"Upres_DEq_MS_BDM_vs_BM1"
"GO:0120254","GO:0120254","olefinic compound metabolic process","20/195","169/18860",0.118343195266272,11.4459110908815,13.9423521396087,8.77740979713423e-16,1.90645340793755e-13,1.5937928315849e-13,"64577/126/1558/1559/127/1109/6342/1579/1571/125/247/130/1555/124/2938/8529/1557/8630/66002/284541",20,"Upres_DEq_MS_BDM_vs_BM1"
