"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0072378","GO:0072378","blood coagulation, fibrin clot formation","6/42","18/18860",0.333333333333333,149.68253968254,29.814667266481,1.52887856468428e-12,2.50736084608222e-09,1.56428417355065e-09,"7057/2335/2266/2243/2244/2162",6,"Upres_DEq_MS_DM_vs_BM1"
"GO:0072376","GO:0072376","protein activation cascade","6/42","22/18860",0.272727272727273,122.467532467532,26.930932827181,6.10477987929265e-12,5.00591950101998e-09,3.12307686456445e-09,"7057/2335/2266/2243/2244/2162",6,"Upres_DEq_MS_DM_vs_BM1"
"GO:0031589","GO:0031589","cell-substrate adhesion","12/42","369/18860",0.032520325203252,14.6031746031746,12.4672451581697,1.71753961584358e-11,9.38921656661156e-09,5.85771405824547e-09,"7057/2335/2266/2243/2244/4811/3911/3915/3689/11151/83706/8829",12,"Upres_DEq_MS_DM_vs_BM1"
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","8/42","101/18860",0.0792079207920792,35.5681282413956,16.4561771171988,5.18200801567184e-11,2.12462328642546e-08,1.32550310295606e-08,"2335/2266/2243/2244/3911/3915/83706/8829",8,"Upres_DEq_MS_DM_vs_BM1"
"GO:0007596","GO:0007596","blood coagulation","10/42","243/18860",0.0411522633744856,18.4793258867333,12.9559782500207,1.07398697798424e-10,3.32398409545465e-08,2.07375644466105e-08,"7057/2335/2266/2267/2243/2244/348/2162/3043/83706",10,"Upres_DEq_MS_DM_vs_BM1"
"GO:0050817","GO:0050817","coagulation","10/42","248/18860",0.0403225806451613,18.1067588325653,12.8113322591745,1.31140191451055e-10,3.32398409545465e-08,2.07375644466105e-08,"7057/2335/2266/2267/2243/2244/348/2162/3043/83706",10,"Upres_DEq_MS_DM_vs_BM1"
"GO:0007599","GO:0007599","hemostasis","10/42","250/18860",0.04,17.9619047619048,12.7546539904442,1.41877369927942e-10,3.32398409545465e-08,2.07375644466105e-08,"7057/2335/2266/2267/2243/2244/348/2162/3043/83706",10,"Upres_DEq_MS_DM_vs_BM1"
"GO:0042060","GO:0042060","wound healing","12/42","453/18860",0.0264900662251656,11.8953011668243,11.089043258796,1.83629383670858e-10,3.76440236525258e-08,2.34852317010623e-08,"7057/2335/2266/2267/2243/2244/348/301/2162/3043/2131/83706",12,"Upres_DEq_MS_DM_vs_BM1"
"GO:0050878","GO:0050878","regulation of body fluid levels","11/42","389/18860",0.0282776349614396,12.6980046517322,11.0138366136595,6.02308288168364e-10,1.09753954732902e-07,6.84729422338771e-08,"7057/2335/2266/2267/2243/2244/348/2162/3043/2131/83706",11,"Upres_DEq_MS_DM_vs_BM1"
"GO:0007160","GO:0007160","cell-matrix adhesion","9/42","246/18860",0.0365853658536585,16.4285714285714,11.5072263959558,2.89330200586697e-09,4.74501528962183e-07,2.96030478916073e-07,"7057/2335/2266/2243/2244/4811/3689/83706/8829",9,"Upres_DEq_MS_DM_vs_BM1"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","7/42","117/18860",0.0598290598290598,26.8660968660969,13.2587176208759,6.6499585113138e-09,9.91448359868603e-07,6.18541595502106e-07,"2335/4811/3911/3915/3689/83706/8829",7,"Upres_DEq_MS_DM_vs_BM1"
"GO:0035296","GO:0035296","regulation of tube diameter","7/42","162/18860",0.0432098765432099,19.40329218107,11.113547094187,6.34794882403009e-08,7.7571811987212e-06,4.83952511242426e-06,"2266/2243/2244/348/3043/2131/6916",7,"Upres_DEq_MS_DM_vs_BM1"
"GO:0097746","GO:0097746","blood vessel diameter maintenance","7/42","162/18860",0.0432098765432099,19.40329218107,11.113547094187,6.34794882403009e-08,7.7571811987212e-06,4.83952511242426e-06,"2266/2243/2244/348/3043/2131/6916",7,"Upres_DEq_MS_DM_vs_BM1"
"GO:0035150","GO:0035150","regulation of tube size","7/42","163/18860",0.0429447852760736,19.2842535787321,11.0759839385599,6.62198395012785e-08,7.7571811987212e-06,4.83952511242426e-06,"2266/2243/2244/348/3043/2131/6916",7,"Upres_DEq_MS_DM_vs_BM1"
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","6/42","103/18860",0.058252427184466,26.1581137309293,12.0951774012082,1.02443525591813e-07,1.05579940705919e-05,6.58688718653103e-06,"7057/2266/2243/2244/8829/55437",6,"Upres_DEq_MS_DM_vs_BM1"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","5/42","52/18860",0.0961538461538462,43.1776556776557,14.3883185461487,1.03004820200897e-07,1.05579940705919e-05,6.58688718653103e-06,"7057/2266/2243/2244/348",5,"Upres_DEq_MS_DM_vs_BM1"
