"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0051607","GO:0051607","defense response to virus","45/145","334/18860",0.134730538922156,17.5242618211852,26.8196364664159,1.10232165041371e-43,2.65439053419622e-40,2.19187957645421e-40,"3434/4599/4939/6772/3437/23586/64135/3433/9636/6773/4940/55601/4938/5371/10379/103/51251/5610/25939/3669/83666/5359/151636/11277/24138/6737/684/2633/197259/57169/10410/7098/79132/55337/10346/834/64343/8638/2635/81622/64108/10475/80149/10581/3665",45,"Upres_DEq_MS_DM_vs_D"
"GO:0009615","GO:0009615","response to virus","47/145","445/18860",0.10561797752809,13.7376210771019,23.9348596255237,1.20078898083142e-40,1.44574993292103e-37,1.1938370446266e-37,"3434/4599/4939/6772/3437/23586/64135/3433/9636/6773/4940/55601/4938/5371/10379/103/51251/5610/25939/3669/83666/5359/151636/11277/24138/6737/684/2633/197259/57169/10410/7098/79132/10561/55337/10346/834/64343/8638/2635/81622/64108/3965/10475/80149/10581/3665",47,"Upres_DEq_MS_DM_vs_D"
"GO:0048525","GO:0048525","negative regulation of viral process","21/145","76/18860",0.276315789473684,35.940108892922,26.8649122379847,1.81542998199487e-27,1.45718513221455e-24,1.20327973192572e-24,"3434/4599/4939/6772/64135/9636/4940/4938/5610/3669/5359/24138/6737/684/57169/6672/10410/55337/8638/9830/10581",21,"Upres_DEq_MS_DM_vs_D"
"GO:0050792","GO:0050792","regulation of viral process","24/145","141/18860",0.170212765957447,22.1393983859134,22.1773307340729,9.17542156273611e-26,5.52360378076714e-23,4.56115035052856e-23,"3434/4599/4939/6772/64135/9636/4940/4938/103/5610/3669/5359/24138/6737/684/57169/6672/10410/55337/8638/3965/10475/9830/10581",24,"Upres_DEq_MS_DM_vs_D"
"GO:0045071","GO:0045071","negative regulation of viral genome replication","17/145","50/18860",0.34,44.2234482758621,26.9375709308212,3.46322949887943e-24,1.66789132666034e-21,1.37727168913332e-21,"3434/4599/4939/64135/9636/4940/4938/5610/3669/5359/24138/684/57169/10410/55337/8638/10581",17,"Upres_DEq_MS_DM_vs_D"
"GO:0045069","GO:0045069","regulation of viral genome replication","19/145","80/18860",0.2375,30.8913793103448,23.5825938150639,1.56420473902352e-23,6.27767501928106e-21,5.18382938950075e-21,"3434/4599/4939/64135/9636/4940/4938/103/5610/3669/5359/24138/684/57169/10410/55337/8638/10475/10581",19,"Upres_DEq_MS_DM_vs_D"
"GO:1903900","GO:1903900","regulation of viral life cycle","21/145","115/18860",0.182608695652174,23.751724137931,21.5411520755996,2.57009779754489e-23,8.84113642355444e-21,7.30062366851474e-21,"3434/4599/4939/64135/9636/4940/4938/103/5610/3669/5359/24138/6737/684/57169/10410/55337/8638/3965/10475/10581",21,"Upres_DEq_MS_DM_vs_D"
"GO:0019079","GO:0019079","viral genome replication","20/145","117/18860",0.170940170940171,22.2340111995284,20.2793409070318,1.22030362153552e-21,3.42801831258558e-19,2.8307075504783e-19,"3434/4599/4939/64135/9636/4940/4938/103/5610/3669/5359/24138/684/57169/10410/55337/8638/10475/80149/10581",20,"Upres_DEq_MS_DM_vs_D"
"GO:0034340","GO:0034340","response to type I interferon","19/145","99/18860",0.191919191919192,24.9627307558342,21.041385312296,1.28123608028531e-21,3.42801831258558e-19,2.8307075504783e-19,"3434/4599/4939/6772/64135/9636/6773/4940/4938/103/25939/11277/6672/10410/55337/64343/8638/10581/3665",19,"Upres_DEq_MS_DM_vs_D"
"GO:0016032","GO:0016032","viral process","28/145","396/18860",0.0707070707070707,9.19679554162313,14.5103275184877,2.86991302581235e-19,6.91075056615614e-17,5.70659547974688e-17,"3434/4599/4939/6772/64135/9636/4940/4938/103/5610/3669/83666/5359/84875/24138/6737/684/57169/6672/10410/55337/8638/3965/10475/9830/80149/10581/3665",28,"Upres_DEq_MS_DM_vs_D"
