"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","13/57","50/18614",1.55505959998004e-22,1.67221767917636e-19,1.1157616814587e-19,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1900047","GO:1900047","negative regulation of hemostasis","13/57","51/18614",2.08246286323333e-22,1.67221767917636e-19,1.1157616814587e-19,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050819","GO:0050819","negative regulation of coagulation","13/57","54/18614",4.81362774904589e-22,2.57689538832256e-19,1.71939405211534e-19,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0042730","GO:0042730","fibrinolysis","11/57","27/18614",9.99207816999354e-22,4.01181938525241e-19,2.67682515185616e-19,"350/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",11,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0030193","GO:0030193","regulation of blood coagulation","13/57","70/18614",1.9903817019995e-20,6.39310602682239e-18,4.26570225817998e-18,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1900046","GO:1900046","regulation of hemostasis","13/57","72/18614",2.96028130626868e-20,7.92368629644584e-18,5.28695854347635e-18,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050818","GO:0050818","regulation of coagulation","13/57","75/18614",5.25054555713526e-20,1.20462516639418e-17,8.03767725889278e-18,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0061045","GO:0061045","negative regulation of wound healing","13/57","78/18614",9.08442653508024e-20,1.82369862691736e-17,1.21683502798838e-17,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1903035","GO:1903035","negative regulation of response to wounding","13/57","93/18614",1.03460026241135e-18,1.84618669048069e-16,1.23183984460205e-16,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0061041","GO:0061041","regulation of wound healing","13/57","137/18614",1.93325775097027e-16,3.10481194805826e-14,2.07163830577657e-14,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006956","GO:0006956","complement activation","10/57","58/18614",1.46981685249802e-15,2.14593260464712e-13,1.43184072329473e-13,"718/1191/716/721/710/3080/629/720/722/715",10,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1903034","GO:1903034","regulation of response to wounding","13/57","170/18614",3.3410411130778e-15,4.47142668966912e-13,2.9834910992221e-13,"350/3827/348/2266/2244/5340/3273/2243/7448/710/2147/3818/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0007596","GO:0007596","blood coagulation","14/57","224/18614",4.32615778528831e-15,5.34446877167156e-13,3.56601508131458e-13,"350/3827/348/2266/2244/3053/5340/3273/2243/7448/710/2147/3818/1361",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050817","GO:0050817","coagulation","14/57","229/18614",5.88312847385467e-15,6.6925308503191e-13,4.46548889403214e-13,"350/3827/348/2266/2244/3053/5340/3273/2243/7448/710/2147/3818/1361",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0007599","GO:0007599","hemostasis","14/57","230/18614",6.25080714537898e-15,6.6925308503191e-13,4.46548889403214e-13,"350/3827/348/2266/2244/3053/5340/3273/2243/7448/710/2147/3818/1361",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006959","GO:0006959","humoral immune response","14/57","250/18614",1.98727388809535e-14,1.99472616517571e-12,1.33095053821123e-12,"718/1191/2244/3273/716/2243/721/710/3080/2147/629/720/722/715",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0051917","GO:0051917","regulation of fibrinolysis","7/57","18/18614",5.34304924392138e-14,5.04761005043396e-12,3.36794063796406e-12,"350/5340/3273/7448/2147/3818/1361",7,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006958","GO:0006958","complement activation, classical pathway","8/57","33/18614",6.06236216878929e-14,5.40897424615311e-12,3.60905537299853e-12,"718/1191/716/721/710/720/722/715",8,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0051918","GO:0051918","negative regulation of fibrinolysis","6/57","13/18614",1.06115164090304e-12,8.87415202075022e-11,5.92114226723715e-11,"350/5340/3273/7448/2147/1361",6,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","8/57","46/18614",1.10512478465134e-12,8.87415202075022e-11,5.92114226723715e-11,"718/1191/716/721/710/720/722/715",8,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","14/57","345/18614",1.62685474238082e-12,1.2441565315541e-10,8.30144424934174e-11,"3827/5267/336/3700/259/335/3053/341/3273/7448/197/710/5176/866",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0042060","GO:0042060","wound healing","15/57","439/18614",2.73275214406468e-12,1.99490906516721e-10,1.33107257543437e-10,"350/3827/348/2266/2244/3053/5340/3273/2243/7448/710/2147/25987/3818/1361",15,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050878","GO:0050878","regulation of body fluid levels","14/57","361/18614",2.99899804458931e-12,2.09408298243932e-10,1.39724485555694e-10,"350/3827/348/2266/2244/3053/5340/3273/2243/7448/710/2147/3818/1361",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0034368","GO:0034368","protein-lipid complex remodeling","7/57","30/18614",3.32276271249958e-12,2.11609282970324e-10,1.41193058965583e-10,"348/183/336/335/341/338/344",7,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","7/57","30/18614",3.32276271249958e-12,2.11609282970324e-10,1.41193058965583e-10,"348/183/336/335/341/338/344",7,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","15/57","446/18614",3.42580408295668e-12,2.11609282970324e-10,1.41193058965583e-10,"350/3827/348/2266/335/2244/5340/3273/2243/7448/710/2147/5176/3818/1361",15,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0034367","GO:0034367","protein-containing complex remodeling","7/57","32/18614",5.46782460540631e-12,3.25234308010464e-10,2.17007619816905e-10,"348/183/336/335/341/338/344",7,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0010876","GO:0010876","lipid localization","15/57","497/18614",1.59569038098452e-11,9.08323105146474e-10,6.06064705406771e-10,"718/350/348/183/336/335/1191/341/338/5950/55911/5444/118471/25987/344",15,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0045861","GO:0045861","negative regulation of proteolysis","13/57","330/18614",1.64018493457333e-11,9.08323105146474e-10,6.06064705406771e-10,"3827/5267/3700/259/3053/3273/7448/197/710/2147/5176/866/1361",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006641","GO:0006641","triglyceride metabolic process","9/57","100/18614",1.87674363928262e-11,1.00468342822929e-09,6.70359657820949e-10,"718/350/348/336/341/338/55911/344/26291",9,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0033344","GO:0033344","cholesterol efflux","8/57","71/18614",4.24931106796896e-11,2.20141728230908e-09,1.46886202621134e-09,"348/336/335/341/338/5444/25987/344",8,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006869","GO:0006869","lipid transport","14/57","447/18614",5.19725128697687e-11,2.60837048965151e-09,1.7403953322837e-09,"350/348/183/336/335/1191/341/338/5950/55911/5444/118471/25987/344",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0002526","GO:0002526","acute inflammatory response","9/57","114/18614",6.18966086252663e-11,3.01230161976296e-09,2.00991220352539e-09,"718/336/2335/3700/3240/197/2147/3250/3818",9,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","7/57","46/18614",8.41309468524263e-11,3.97395001897049e-09,2.65155739615387e-09,"348/183/336/335/341/338/344",7,"Upres_DEq_MS_CTRL_vs_HBV"
