"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0044282","GO:0044282","small molecule catabolic process","47/224","388/18614",1.40222005391515e-33,3.88975842956062e-30,3.2664347150676e-30,"26275/189/5009/54363/38/9615/127/3033/18/10449/57016/2806/2023/3074/6652/5230/217/2653/7263/23576/23475/2098/7167/2805/1738/1892/6470/1666/2752/8644/8659/39/4357/5106/1632/11315/2875/2027/11164/2184/2108/3073/1891/3612/10840/3242/4860",47,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016054","GO:0016054","organic acid catabolic process","33/224","250/18614",7.46094038880648e-25,6.89888287951639e-22,5.79335476506272e-22,"26275/189/5009/54363/38/3033/18/10449/2806/3074/6652/2653/7263/23576/23475/2805/1738/1892/6470/1666/2752/8659/39/4357/5106/1632/2875/2184/2108/3073/1891/10840/3242",33,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0046395","GO:0046395","carboxylic acid catabolic process","33/224","250/18614",7.46094038880648e-25,6.89888287951639e-22,5.79335476506272e-22,"26275/189/5009/54363/38/3033/18/10449/2806/3074/6652/2653/7263/23576/23475/2805/1738/1892/6470/1666/2752/8659/39/4357/5106/1632/2875/2184/2108/3073/1891/10840/3242",33,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0006520","GO:0006520","amino acid metabolic process","32/224","290/18614",1.10975239619394e-21,7.69613286760494e-19,6.46284750730836e-19,"26275/189/5009/54363/38/18/2806/5184/10249/2937/1615/2653/55256/7263/23576/56954/2805/1738/1892/6470/2752/8659/5723/4357/1373/11315/2875/2184/2108/5092/435/3242",32,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","25/224","206/18614",3.92681026806508e-18,2.17859433672251e-15,1.82948023646906e-15,"26275/189/5009/54363/38/2806/10249/2653/55256/7263/23576/56954/2805/6470/2752/8659/5723/4357/1373/11315/2875/2184/5092/435/3242",25,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0009063","GO:0009063","amino acid catabolic process","18/224","113/18614",1.73236372118897e-15,8.00929493763034e-13,6.72582616665122e-13,"26275/189/5009/38/18/2806/2653/23576/2805/1738/1892/6470/2752/8659/2875/2184/2108/3242",18,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0008652","GO:0008652","amino acid biosynthetic process","14/224","78/18614",4.60763921476764e-13,1.82594159739506e-10,1.53333918530538e-10,"189/5009/54363/18/2806/55256/2805/6470/2752/5723/1373/11315/5092/435",14,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","13/224","70/18614",2.02908671937607e-12,7.03585819943651e-10,5.90838014470952e-10,"189/5009/54363/2806/55256/2805/6470/2752/5723/1373/11315/5092/435",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","16/224","131/18614",4.60738355721731e-12,1.42009799863565e-09,1.192530972178e-09,"189/54363/38/3033/10449/3074/6652/1892/1666/39/5106/1632/2184/2108/3073/1891",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","14/224","93/18614",5.69484305545609e-12,1.57974946358352e-09,1.3265987033394e-09,"26275/189/5009/38/2806/2653/23576/2805/6470/2752/8659/2875/2184/3242",14,"Downres_DEq_MS_CTRL_vs_HBV"
