"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0016209","GO:0016209","antioxidant activity","3/22","82/18369",0.00012419450640013,0.0150275352744157,0.00888971203706191,"10935/2168/6648",3,"Downres_DEq_MS_HF_vs_OF"
"GO:0051087","GO:0051087","chaperone binding","3/22","104/18369",0.00025105802007638,0.015189010214621,0.00898523440273361,"811/7037/3336",3,"Downres_DEq_MS_HF_vs_OF"
"GO:0051082","GO:0051082","unfolded protein binding","3/22","122/18369",0.000401391475368914,0.0161894561732128,0.00957705976318812,"811/3336/4869",3,"Downres_DEq_MS_HF_vs_OF"
"GO:0005080","GO:0005080","protein kinase C binding","2/22","49/18369",0.00155630945540253,0.0380530413052864,0.0225107160396648,"6385/5589",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","2/22","54/18369",0.00188692766803073,0.0380530413052864,0.0225107160396648,"10935/10130",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0017069","GO:0017069","snRNA binding","2/22","54/18369",0.00188692766803073,0.0380530413052864,0.0225107160396648,"27258/3192",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0044183","GO:0044183","protein folding chaperone","2/22","67/18369",0.00288812789302933,0.0443063761332492,0.0262099484737794,"811/3336",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0003725","GO:0003725","double-stranded RNA binding","2/22","70/18369",0.00314776160439641,0.0443063761332492,0.0262099484737794,"7037/3192",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0001618","GO:0001618","virus receptor activity","2/22","77/18369",0.003794541500607,0.0443063761332492,0.0262099484737794,"7037/50848",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0140272","GO:0140272","exogenous protein binding","2/22","78/18369",0.00389158157270303,0.0443063761332492,0.0262099484737794,"7037/50848",2,"Downres_DEq_MS_HF_vs_OF"
"GO:0030246","GO:0030246","carbohydrate binding","3/22","273/18369",0.00405638266057209,0.0443063761332492,0.0262099484737794,"811/2548/432",3,"Downres_DEq_MS_HF_vs_OF"
"GO:0038024","GO:0038024","cargo receptor activity","2/22","83/18369",0.00439402077354537,0.0443063761332492,0.0262099484737794,"7037/432",2,"Downres_DEq_MS_HF_vs_OF"
