"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","8/19","167/18369",2.73710348317585e-12,2.02545657755013e-10,1.00840654643321e-10,"4060/2243/7057/2244/2335/2266/1291/2331",8,"UpPHHvsHepG2"
"GO:0005518","GO:0005518","collagen binding","4/19","66/18369",5.65655354842882e-07,2.09292481291866e-05,1.04199670628952e-05,"4060/7057/2335/1291",4,"UpPHHvsHepG2"
"GO:0043394","GO:0043394","proteoglycan binding","3/19","36/18369",6.55572180649896e-06,0.000161707804560308,8.05088642903381e-05,"7057/348/2335",3,"UpPHHvsHepG2"
"GO:0008201","GO:0008201","heparin binding","4/19","168/18369",2.35060381627092e-05,0.000434861706010121,0.000216502983077585,"7057/348/116519/2335",4,"UpPHHvsHepG2"
"GO:0005539","GO:0005539","glycosaminoglycan binding","4/19","232/18369",8.2793283603682e-05,0.00122534059733449,0.000610055773921868,"7057/348/116519/2335",4,"UpPHHvsHepG2"
"GO:1901681","GO:1901681","sulfur compound binding","4/19","269/18369",0.000146576309050883,0.00180777447829423,0.000900029967856302,"7057/348/116519/2335",4,"UpPHHvsHepG2"
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","2/19","22/18369",0.000231276384056169,0.00244492177430807,0.00121724412661141,"4060/2331",2,"UpPHHvsHepG2"
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","2/19","24/18369",0.000275989567346321,0.00255290349795347,0.00127100458646332,"348/116519",2,"UpPHHvsHepG2"
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","2/19","29/18369",0.000404734734247893,0.00291544556250233,0.00145150205814483,"348/116519",2,"UpPHHvsHepG2"
"GO:0071813","GO:0071813","lipoprotein particle binding","2/19","30/18369",0.00043337704307467,0.00291544556250233,0.00145150205814483,"7057/348",2,"UpPHHvsHepG2"
"GO:0071814","GO:0071814","protein-lipid complex binding","2/19","30/18369",0.00043337704307467,0.00291544556250233,0.00145150205814483,"7057/348",2,"UpPHHvsHepG2"
"GO:0005178","GO:0005178","integrin binding","3/19","151/18369",0.00047905388949358,0.00295416565187708,0.00147077948528731,"7057/2335/83706",3,"UpPHHvsHepG2"
"GO:0061134","GO:0061134","peptidase regulator activity","3/19","230/18369",0.00161885762122124,0.00921503569002862,0.00458785560669988,"5176/2335/727",3,"UpPHHvsHepG2"
"GO:0051087","GO:0051087","chaperone binding","2/19","104/18369",0.00509833062442472,0.0269483190148164,0.0134166595379598,"2244/2335",2,"UpPHHvsHepG2"
"GO:0019838","GO:0019838","growth factor binding","2/19","132/18369",0.00808964499751484,0.0399089153210732,0.019869303502668,"7057/1291",2,"UpPHHvsHepG2"
"GO:0008172","GO:0008172","S-methyltransferase activity","1/19","10/18369",0.0102980126663442,0.047628308581842,0.0237125291659242,"635",1,"UpPHHvsHepG2"
"GO:0048407","GO:0048407","platelet-derived growth factor binding","1/19","11/18369",0.0113222698567872,0.0480825623444463,0.0239386868002222,"1291",1,"UpPHHvsHepG2"
"GO:0005543","GO:0005543","phospholipid binding","3/19","475/18369",0.0122336185318104,0.0480825623444463,0.0239386868002222,"7057/348/116519",3,"UpPHHvsHepG2"
"GO:0042301","GO:0042301","phosphate ion binding","1/19","12/18369",0.0123455227641146,0.0480825623444463,0.0239386868002222,"122622",1,"UpPHHvsHepG2"
