"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0061134","GO:0061134","peptidase regulator activity","2/2","230/18369",0.000156104683640803,0.00171715152004884,NA,"2192/5858",2,"Upres_DEq_MS_M_vs_Null"
"GO:0001968","GO:0001968","fibronectin binding","1/2","31/18369",0.00337249542527618,0.018548724839019,NA,"2192",1,"Upres_DEq_MS_M_vs_Null"
"GO:0016504","GO:0016504","peptidase activator activity","1/2","50/18369",0.00543669311631845,0.019934541426501,NA,"2192",1,"Upres_DEq_MS_M_vs_Null"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","1/2","92/18369",0.00999206311269374,0.0222830322134149,NA,"5858",1,"Upres_DEq_MS_M_vs_Null"
"GO:0002020","GO:0002020","protease binding","1/2","138/18369",0.0149692803054228,0.0222830322134149,NA,"5858",1,"Upres_DEq_MS_M_vs_Null"
"GO:0005178","GO:0005178","integrin binding","1/2","151/18369",0.0163736119101585,0.0222830322134149,NA,"2192",1,"Upres_DEq_MS_M_vs_Null"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","1/2","167/18369",0.0181006448240796,0.0222830322134149,NA,"2192",1,"Upres_DEq_MS_M_vs_Null"
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","1/2","173/18369",0.0187478909418478,0.0222830322134149,NA,"5858",1,"Upres_DEq_MS_M_vs_Null"
"GO:0030414","GO:0030414","peptidase inhibitor activity","1/2","180/18369",0.019502741704466,0.0222830322134149,NA,"5858",1,"Upres_DEq_MS_M_vs_Null"
"GO:0061135","GO:0061135","endopeptidase regulator activity","1/2","187/18369",0.0202573020121953,0.0222830322134149,NA,"5858",1,"Upres_DEq_MS_M_vs_Null"
"GO:0004857","GO:0004857","enzyme inhibitor activity","1/2","359/18369",0.0387066764600941,0.0387066764600941,NA,"5858",1,"Upres_DEq_MS_M_vs_Null"
