"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0017116","GO:0017116","single-stranded DNA helicase activity","4/6","23/18369",2.79622218079095e-11,7.54979988813556e-10,1.17735670770145e-10,"4172/4176/4175/4173",4,"Upres_DEq_MS_Null_vs_M"
"GO:0008094","GO:0008094","ATP-dependent activity, acting on DNA","5/6","126/18369",8.36635157169325e-11,1.12945746217859e-09,1.76133717298805e-10,"4172/7153/4176/4175/4173",5,"Upres_DEq_MS_Null_vs_M"
"GO:0003678","GO:0003678","DNA helicase activity","4/6","58/18369",1.33566977663709e-09,1.20210279897338e-08,1.87462424791171e-09,"4172/4176/4175/4173",4,"Upres_DEq_MS_Null_vs_M"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","5/6","245/18369",2.40546437209187e-09,1.62368845116201e-08,2.5320677600967e-09,"4172/7153/4176/4175/4173",5,"Upres_DEq_MS_Null_vs_M"
"GO:0003697","GO:0003697","single-stranded DNA binding","4/6","119/18369",2.48657802090803e-08,1.34275213129033e-07,2.09396043865939e-08,"4172/4176/4175/4173",4,"Upres_DEq_MS_Null_vs_M"
"GO:0004386","GO:0004386","helicase activity","4/6","153/18369",6.8523398135764e-08,3.08355291610938e-07,4.80865951829923e-08,"4172/4176/4175/4173",4,"Upres_DEq_MS_Null_vs_M"
"GO:0016887","GO:0016887","ATP hydrolysis activity","4/6","376/18369",2.50902307307336e-06,9.67766042471153e-06,1.50918681087119e-06,"4172/4176/4175/4173",4,"Upres_DEq_MS_Null_vs_M"
"GO:0008353","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","1/6","10/18369",0.0032623738518579,0.0110105117500204,0.0017170388693989,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0043138","GO:0043138","3'-5' DNA helicase activity","1/6","14/18369",0.00456483757238113,0.0136945127171434,0.00213559652509059,"4175",1,"Upres_DEq_MS_Null_vs_M"
"GO:0008301","GO:0008301","DNA binding, bending","1/6","18/18369",0.00586588268042176,0.0158378832371388,0.00246984533912495,"7153",1,"Upres_DEq_MS_Null_vs_M"
"GO:0035173","GO:0035173","histone kinase activity","1/6","21/18369",0.00684073629079218,0.0167908981683081,0.00261846365197787,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0004693","GO:0004693","cyclin-dependent protein serine/threonine kinase activity","1/6","30/18369",0.00976051868925509,0.0202718465084529,0.00316130159975873,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0097472","GO:0097472","cyclin-dependent protein kinase activity","1/6","30/18369",0.00976051868925509,0.0202718465084529,0.00316130159975873,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0030332","GO:0030332","cyclin binding","1/6","34/18369",0.0110559017029306,0.0213220961413661,0.00332508321892649,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0005080","GO:0005080","protein kinase C binding","1/6","49/18369",0.0159010185296009,0.0273768553509824,0.00426929518143975,"7153",1,"Upres_DEq_MS_Null_vs_M"
"GO:0030544","GO:0030544","Hsp70 protein binding","1/6","50/18369",0.016223321689471,0.0273768553509824,0.00426929518143975,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0001618","GO:0001618","virus receptor activity","1/6","77/18369",0.0248923173485328,0.03781824691411,0.00589758236477349,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0140272","GO:0140272","exogenous protein binding","1/6","78/18369",0.0252121646094067,0.03781824691411,0.00589758236477349,"983",1,"Upres_DEq_MS_Null_vs_M"
"GO:0043130","GO:0043130","ubiquitin binding","1/6","94/18369",0.0303178428957295,0.0430832504307735,0.00671863554475999,"7153",1,"Upres_DEq_MS_Null_vs_M"
"GO:0032182","GO:0032182","ubiquitin-like protein binding","1/6","114/18369",0.0366685840151981,0.0495025884205175,0.00771970189793645,"7153",1,"Upres_DEq_MS_Null_vs_M"
