"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D1BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D1BM_vs_D1B"
0.857060912499998,10.82844471875,22.9577840562265,5.43195063354691e-08,0.000457859118901669,8.77972257904419,"BOK_HUMAN",13,-22.0811963574102,3.60527033082127e-08,0.000303888236184925,-0.857060912499998,"Up in D1B",3.51728611156487,"BOK","BOK_HUMAN",0.857060912499998
0.872411962499999,11.94205629875,19.0973446778139,2.00210995145122e-07,0.000834275129958679,7.77897550664969,"AUP1_HUMAN",14,-18.9826227825279,1.11688664195123e-07,0.000443732007023354,-0.872411962499999,"Up in D1B",3.3528792438724,"AUP1","AUP1_HUMAN",0.872411962499999
0.689772367500002,9.2468441725,16.732025388628,5.08411110064141e-07,0.000834275129958679,6.9964751343698,"NFXL1_HUMAN",29,-17.7146586910899,1.86923645017406e-07,0.000443732007023354,-0.689772367500002,"Up in D1B",3.3528792438724,"NFXL1","NFXL1_HUMAN",0.689772367500002
0.28139758,14.2032321675,12.9899368681763,2.9774379322359e-06,0.000886318032851383,5.38402138569453,"MOGS_HUMAN",47,-16.2095302862967,3.61374113067366e-07,0.000443732007023354,-0.28139758,"Non-significant",3.3528792438724,"MOGS","MOGS_HUMAN",0.28139758
0.4940426355,10.11854970475,14.7436820094688,1.23373414672059e-06,0.000834275129958679,6.20668719345304,"EXD2_HUMAN",32,-15.971493556654,4.03216306060743e-07,0.000443732007023354,-0.4940426355,"Non-significant",3.3528792438724,"EXD2","EXD2_HUMAN",0.4940426355
0.316640374999999,12.06768489,14.0102860471564,1.76096752148524e-06,0.000834275129958679,5.87863068114124,"SUN2_HUMAN",27,-15.7675908028327,4.43439058913422e-07,0.000443732007023354,-0.316640374999999,"Non-significant",3.3528792438724,"SUN2","SUN2_HUMAN",0.316640374999999
0.214200974999999,10.98236227,12.512972396465,3.856845773459e-06,0.000886318032851383,5.13608528462384,"MA1B1_HUMAN",29,-15.7183680083081,4.53814829264128e-07,0.000443732007023354,-0.214200974999999,"Non-significant",3.3528792438724,"MAN1B1","MA1B1_HUMAN",0.214200974999999
0.3017196625,10.74768590875,12.6392419362644,3.59830847687342e-06,0.000886318032851383,5.20282214871513,"CLAP1_HUMAN",72,-15.6134642120187,4.76854392037448e-07,0.000443732007023354,-0.3017196625,"Non-significant",3.3528792438724,"CLASP1","CLAP1_HUMAN",0.3017196625
0.5040104375,14.93570244375,13.7534551063697,2.0029334569872e-06,0.000834275129958679,5.75849033097032,"APOB_HUMAN",250,-15.2881999889329,5.57121586409675e-07,0.000443732007023354,-0.5040104375,"Up in D1B",3.3528792438724,"APOB","APOB_HUMAN",0.5040104375
0.65082955425,10.281289935375,15.6908808905006,7.98064569243454e-07,0.000834275129958679,6.59991289456451,"PEX13_HUMAN",13,-15.2739915202851,5.60960437935266e-07,0.000443732007023354,-0.65082955425,"Up in D1B",3.3528792438724,"PEX13","PEX13_HUMAN",0.65082955425
0.474025010000002,14.65344107,13.6754914546537,2.08369172736104e-06,0.000834275129958679,5.72145705544821,"IF4G1_HUMAN",71,-15.2083811106217,5.79078428906975e-07,0.000443732007023354,-0.474025010000002,"Non-significant",3.3528792438724,"EIF4G1","IF4G1_HUMAN",0.474025010000002
0.258577110000001,11.08040297,11.7472732075121,5.9591651758348e-06,0.00111671505251598,4.71347918015422,"DHX30_HUMAN",60,-14.9068254907408,6.71303300949284e-07,0.000471534626975126,-0.258577110000001,"Non-significant",3.32648640949708,"DHX30","DHX30_HUMAN",0.258577110000001
0.502547265,11.432595015,13.3844619422106,2.41954227997958e-06,0.000834275129958679,5.58083686418369,"RRP12_HUMAN",49,-14.579456532611,7.90663902211318e-07,0.000480265945777542,-0.502547265,"Up in D1B",3.3185182067927,"RRP12","RRP12_HUMAN",0.502547265
0.878706455,10.825695275,14.4394975684386,1.42697822588352e-06,0.000834275129958679,6.07324626861337,"PX11B_HUMAN",14,-14.5619543666191,7.976893155636e-07,0.000480265945777542,-0.878706455,"Up in D1B",3.3185182067927,"PEX11B","PX11B_HUMAN",0.878706455
0.527580742499998,12.16625189875,13.4436773525216,2.34650894738987e-06,0.000834275129958679,5.60975675163069,"TM214_HUMAN",30,-14.3042120789014,9.09739826898917e-07,0.000507617997377304,-0.527580742499998,"Up in D1B",3.2944629885807,"TMEM214","TM214_HUMAN",0.527580742499998
0.915783405000001,15.805434465,13.6506185951268,2.11022861292356e-06,0.000834275129958679,5.70958623396444,"NB5R3_HUMAN",25,-14.144821428828,9.87875213922369e-07,0.000507617997377304,-0.915783405000001,"Up in D1B",3.2944629885807,"CYB5R3","NB5R3_HUMAN",0.915783405000001
0.684816119999999,10.745783925,14.3224090123654,1.51034987495898e-06,0.000834275129958679,6.0209023727732,"DHRS3_HUMAN",12,-13.9364277469073,1.10169495688305e-06,0.000507617997377304,-0.684816119999999,"Up in D1B",3.2944629885807,"DHRS3","DHRS3_HUMAN",0.684816119999999
1.3720514775,13.28840363125,14.1091868453398,1.67677652897592e-06,0.000834275129958679,5.92414846040157,"PXMP2_HUMAN",8,-13.9178192462395,1.11255730876644e-06,0.000507617997377304,-1.3720514775,"Up in D1B",3.2944629885807,"PXMP2","PXMP2_HUMAN",1.3720514775
0.424894807499999,10.63231778125,13.5410449325838,2.23179016944942e-06,0.000834275129958679,5.65696547531025,"D19L1_HUMAN",18,-13.7765528472877,1.19906927144275e-06,0.000507617997377304,-0.424894807499999,"Non-significant",3.2944629885807,"DPY19L1","D19L1_HUMAN",0.424894807499999
0.304055215000004,12.50659609,13.4749114934673,2.30899559091577e-06,0.000834275129958679,5.62494708407909,"ABHD6_HUMAN",18,-13.5778420349163,1.33389088285322e-06,0.000507617997377304,-0.304055215000004,"Non-significant",3.2944629885807,"ABHD6","ABHD6_HUMAN",0.304055215000004
0.751926303249999,8.088395655125,13.4044875558493,2.39455898283366e-06,0.000834275129958679,5.59063487714392,"RHDF2_HUMAN",14,-13.4730687211359,1.41180309584962e-06,0.000507617997377304,-0.751926303249999,"Up in D1B",3.2944629885807,"RHBDF2","RHDF2_HUMAN",0.751926303249999
0.289765360000001,11.88967061,11.1831278921504,8.35093536646763e-06,0.00125870065703747,4.38109731964666,"HEAT1_HUMAN",85,-13.4565076563175,1.42458161926306e-06,0.000507617997377304,-0.289765360000001,"Non-significant",3.2944629885807,"HEATR1","HEAT1_HUMAN",0.289765360000001
0.381150480000002,10.85160029,12.0388432477248,5.03429294530917e-06,0.00103497695697588,4.87812672836309,"TBCD_HUMAN",49,-13.4527084806538,1.42753140841442e-06,0.000507617997377304,-0.381150480000002,"Non-significant",3.2944629885807,"TBCD","TBCD_HUMAN",0.381150480000002
0.775414942500001,11.26497173375,13.3412863766222,2.47441905907782e-06,0.000834275129958679,5.5596499736265,"LTMD1_HUMAN",14,-13.4299490455766,1.44534724606185e-06,0.000507617997377304,-0.775414942500001,"Up in D1B",3.2944629885807,"LETMD1","LTMD1_HUMAN",0.775414942500001
0.69991087775,10.422911523625,12.5766683010346,3.72388726413342e-06,0.000886318032851383,5.16985102751474,"MAGD2_HUMAN",25,-13.0786377548785,1.75472409891099e-06,0.000531602131148077,-0.69991087775,"Up in D1B",3.27441328667589,"MAGED2","MAGD2_HUMAN",0.69991087775
0.519140484999998,11.463119625,14.9070319185869,1.14232675871867e-06,0.000834275129958679,6.27686536869074,"TACAN_HUMAN",10,-13.0386118546141,1.79448001239779e-06,0.000531602131148077,-0.519140484999998,"Up in D1B",3.27441328667589,"TMEM120A","TACAN_HUMAN",0.519140484999998
0.873169303000001,8.44895297275,12.6264734456908,3.62353865699606e-06,0.000886318032851383,5.19611020534973,"CWC22_HUMAN",18,-12.9536703324898,1.88225529128363e-06,0.000531602131148077,-0.873169303000001,"Up in D1B",3.27441328667589,"CWC22","CWC22_HUMAN",0.873169303000001
1.20897007,10.985403775,12.7805685485726,3.33195521762464e-06,0.000886318032851383,5.27656969989751,"REEP3_HUMAN",12,-12.949179896084,1.88702838074346e-06,0.000531602131148077,-1.20897007,"Up in D1B",3.27441328667589,"REEP3","REEP3_HUMAN",1.20897007
0.622751475000001,10.630293965,14.4809905372958,1.39869672166655e-06,0.000834275129958679,6.09166353761996,"PX11C_HUMAN",9,-12.8956043888214,1.94504045172836e-06,0.000531602131148077,-0.622751475000001,"Up in D1B",3.27441328667589,"PEX11G","PX11C_HUMAN",0.622751475000001
0.343439575750001,9.978521107125,12.3854748928455,4.13947268208319e-06,0.000894656800955878,5.06787475446963,"INT5_HUMAN",20,-12.86004340126,1.98465484762216e-06,0.000531602131148077,-0.343439575750001,"Non-significant",3.27441328667589,"INTS5","INT5_HUMAN",0.343439575750001
0.4171211725,11.77709257625,12.6233296893306,3.62978135727829e-06,0.000886318032851383,5.19445638845208,"RDH14_HUMAN",18,-12.8560412795701,1.98916975592703e-06,0.000531602131148077,-0.4171211725,"Non-significant",3.27441328667589,"RDH14","RDH14_HUMAN",0.4171211725
