"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D2B"
0.248559000000006,15.0989582525,16.0402530624499,7.27565207647528e-07,0.000781850392354416,6.64239312340646,"APOB_HUMAN",250,-25.2270720569954,1.3262906144781e-08,0.000111793035894359,-0.248559000000006,"Non-significant",3.95158524982038,"APOB","APOB_HUMAN",0.248559000000006
0.128067972499998,11.56437587625,9.74228971228336,2.22091473799874e-05,0.00252974193602587,3.41373894523111,"FAT1_HUMAN",154,-20.6662467360292,5.91984609812835e-08,0.000249491913805619,-0.128067972499998,"Non-significant",3.6029435255777,"FAT1","FAT1_HUMAN",0.128067972499998
-0.316183805000001,13.48823893,-16.1415883491891,6.96303753649611e-07,0.000781850392354416,6.6802866324403,"PCKGC_HUMAN",38,18.8073956871682,1.19686932225465e-07,0.000291562648577651,0.316183805000001,"Non-significant",3.53526811326086,"PCK1","PCKGC_HUMAN",-0.316183805000001
0.3604958075,13.64260137125,18.9172042374544,2.29366572462371e-07,0.000781850392354416,7.59966115378558,"SEC12_HUMAN",16,-18.0814780858714,1.60479975652373e-07,0.000291562648577651,-0.3604958075,"Non-significant",3.53526811326086,"PREB","SEC12_HUMAN",0.3604958075
0.4178826825,14.01004421875,16.0509637760153,7.24186714058155e-07,0.000781850392354416,6.6464142918196,"SYMC_HUMAN",42,-17.7768997658252,1.82109310572754e-07,0.000291562648577651,-0.4178826825,"Non-significant",3.53526811326086,"MARS1","SYMC_HUMAN",0.4178826825
-0.15436077,13.9532547,-11.6590135802874,6.58853790776379e-06,0.00156704953118793,4.61577469072606,"TFR1_HUMAN",38,16.576601684036,3.06103850855234e-07,0.000291562648577651,0.15436077,"Non-significant",3.53526811326086,"TFRC","TFR1_HUMAN",-0.15436077
-0.93159091475,7.723040163375,-15.7670872865283,8.20094207623266e-07,0.000781850392354416,6.53854200075952,"SMC5_HUMAN",24,16.3394209677596,3.40621698929115e-07,0.000291562648577651,0.93159091475,"Up in D2BM",3.53526811326086,"SMC5","SMC5_HUMAN",-0.93159091475
0.206740617499998,14.83878409875,12.2927237356277,4.58686861679057e-06,0.00156704953118793,4.96389591187815,"ESYT1_HUMAN",62,-16.2168412327511,3.60168875469315e-07,0.000291562648577651,-0.206740617499998,"Non-significant",3.53526811326086,"ESYT1","ESYT1_HUMAN",0.206740617499998
0.354656219999997,15.5526845475,17.4417313909526,4.05263227326648e-07,0.000781850392354416,7.13796838111699,"RL13_HUMAN",14,-15.9405921131734,4.09038542590309e-07,0.000291562648577651,-0.354656219999997,"Non-significant",3.53526811326086,"RPL13","RL13_HUMAN",0.354656219999997
0.281991242500004,13.54152524625,13.8516512539743,2.01544716495518e-06,0.00106176275958795,5.73392083971066,"NLRX1_HUMAN",35,-15.8227172967867,4.32135201884875e-07,0.000291562648577651,-0.281991242500004,"Non-significant",3.53526811326086,"NLRX1","NLRX1_HUMAN",0.281991242500004
0.567578794999998,13.7671163075,15.4906985598061,9.27571944897872e-07,0.000781850392354416,6.43087311323759,"KIME_HUMAN",17,-15.7408782338685,4.49036250480361e-07,0.000291562648577651,-0.567578794999998,"Up in D2B",3.53526811326086,"MVK","KIME_HUMAN",0.567578794999998
-0.130930902500001,14.68203663875,-10.1908890601768,1.64139649123512e-05,0.00223519989024257,3.71724506585138,"DPP4_HUMAN",42,15.5862829216763,4.83037363085074e-07,0.000291562648577651,0.130930902500001,"Non-significant",3.53526811326086,"DPP4","DPP4_HUMAN",-0.130930902500001
0.246315480000003,14.320062875,13.1789322097298,2.84222839692606e-06,0.00119785715788449,5.41571370452595,"LETM1_HUMAN",38,-15.568509360213,4.87129228065041e-07,0.000291562648577651,-0.246315480000003,"Non-significant",3.53526811326086,"LETM1","LETM1_HUMAN",0.246315480000003
0.671122072500001,11.19065880625,15.8172356560874,8.0214910389671e-07,0.000781850392354416,6.5577957129049,"REEP3_HUMAN",12,-15.4679065216208,5.11040298559278e-07,0.000291562648577651,-0.671122072500001,"Up in D2B",3.53526811326086,"REEP3","REEP3_HUMAN",0.671122072500001
-0.194660662499999,14.59640407625,-12.2095082392237,4.80550122920136e-06,0.00156704953118793,4.9194248700803,"STAT1_HUMAN",39,15.4323525563523,5.19805100117221e-07,0.000291562648577651,0.194660662499999,"Non-significant",3.53526811326086,"STAT1","STAT1_HUMAN",-0.194660662499999
-0.684373617250003,9.048543095625,-16.3938120474774,6.24908584455941e-07,0.000781850392354416,6.77315407792264,"NSE2_HUMAN",9,15.0135635647877,6.36887264534244e-07,0.000291562648577651,0.684373617250003,"Up in D2BM",3.53526811326086,"NSMCE2","NSE2_HUMAN",-0.684373617250003
-0.668326973499997,8.40930718175,-14.8399598060205,1.25006372885995e-06,0.000878065597546707,6.16658378095651,"NSE3_HUMAN",15,15.001255951756,6.40752372474774e-07,0.000291562648577651,0.668326973499997,"Up in D2BM",3.53526811326086,"NSMCE3","NSE3_HUMAN",-0.668326973499997
0.3959837,12.179045915,13.9491008495319,1.92003838630913e-06,0.00106176275958795,5.7783653202528,"TM214_HUMAN",30,-14.9739441831974,6.49424255407621e-07,0.000291562648577651,-0.3959837,"Non-significant",3.53526811326086,"TMEM214","TM214_HUMAN",0.3959837
0.418123957500001,11.26077759375,14.1217240021643,1.76334629662749e-06,0.00106166042387665,5.85610901823606,"HEAT3_HUMAN",26,-14.9497467544218,6.5721797638811e-07,0.000291562648577651,-0.418123957500001,"Non-significant",3.53526811326086,"HEATR3","HEAT3_HUMAN",0.418123957500001
0.367098810000002,16.5094690325,15.0578798783601,1.12966082566238e-06,0.000865628281773473,6.25682342211614,"RL10A_HUMAN",16,-14.8048275057331,7.06161970826264e-07,0.000297611962604729,-0.367098810000002,"Non-significant",3.52634961617452,"RPL10A","RL10A_HUMAN",0.367098810000002
0.226685049999999,10.759337425,11.5985877076333,6.8263860580803e-06,0.00156704953118793,4.58141082405749,"CLAP1_HUMAN",72,-14.3195197423259,9.02609990032546e-07,0.000362290457427825,-0.226685049999999,"Non-significant",3.4409431049415,"CLASP1","CLAP1_HUMAN",0.226685049999999
0.203139307500003,11.77504944875,11.1742783405702,8.79918801765712e-06,0.00162159470119037,4.33407087836763,"DDX21_HUMAN",43,-13.5530772266664,1.35185973526453e-06,0.000495233531223863,-0.203139307500003,"Non-significant",3.30518995782379,"DDX21","DDX21_HUMAN",0.203139307500003
0.541649577500003,11.96216428125,13.5754977730283,2.31642202460679e-06,0.00108472895807837,5.60574229526652,"AUP1_HUMAN",14,-13.5291738989319,1.36946257969601e-06,0.000495233531223863,-0.541649577500003,"Up in D2B",3.30518995782379,"AUP1","AUP1_HUMAN",0.541649577500003
0.167188167499997,10.35002231625,9.78980110996129,2.14968541744413e-05,0.00248878866202884,3.44658558362936,"BIRC6_HUMAN",119,-13.4753085265179,1.41008479646135e-06,0.000495233531223863,-0.167188167499997,"Non-significant",3.30518995782379,"BIRC6","BIRC6_HUMAN",0.167188167499997
-0.164817097500002,15.23883140125,-12.009251983181,5.38179397905948e-06,0.00156704953118793,4.81089110637144,"GBP1_HUMAN",23,13.3590766925382,1.5024503363689e-06,0.000506566155410138,0.164817097500002,"Non-significant",3.29536382956645,"GBP1","GBP1_HUMAN",-0.164817097500002
0.235106229999996,12.20896399,11.7512123257317,6.24350383461381e-06,0.00156704953118793,4.66780548126538,"SUN2_HUMAN",27,-12.9482875937059,1.88797847235507e-06,0.000585004739188305,-0.235106229999996,"Non-significant",3.23284061563578,"SUN2","SUN2_HUMAN",0.235106229999996
0.289433719999996,14.685508845,11.686586458417,6.48313734984658e-06,0.00156704953118793,4.6313856913476,"RETST_HUMAN",36,-12.9121829731116,1.92687711817782e-06,0.000585004739188305,-0.289433719999996,"Non-significant",3.23284061563578,"RETSAT","RETST_HUMAN",0.289433719999996
0.368176460000001,10.42796731,14.2810479035263,1.63150427281264e-06,0.00105784227042598,5.92676460480157,"FBX7_HUMAN",12,-12.8971792720183,1.94330676204444e-06,0.000585004739188305,-0.368176460000001,"Non-significant",3.23284061563578,"FBXO7","FBX7_HUMAN",0.368176460000001
0.207566502500001,13.65852510875,10.1646619202598,1.67012570485003e-05,0.00223519989024257,3.6999013249574,"GCN1_HUMAN",168,-12.7049285019479,2.16841485403457e-06,0.000598425963726033,-0.207566502500001,"Non-significant",3.22298957213168,"GCN1","GCN1_HUMAN",0.207566502500001
1.1322429185,9.75393974825,12.4147764284298,4.2863009199173e-06,0.00156704953118793,5.0284652031267,"VMA12_HUMAN",13,-12.6888886832311,2.18848571223013e-06,0.000598425963726033,-1.1322429185,"Up in D2B",3.22298957213168,"VMA12","VMA12_HUMAN",1.1322429185
0.257813692499996,12.19505155125,11.4347568630674,7.52176247591405e-06,0.00162159470119037,4.48717570738499,"SELB_HUMAN",32,-12.6790673654032,2.2008784998822e-06,0.000598425963726033,-0.257813692499996,"Non-significant",3.22298957213168,"EEFSEC","SELB_HUMAN",0.257813692499996
0.359310150000002,8.75971651075,11.395918544113,7.69816471576205e-06,0.00162159470119037,4.46460494249578,"HERC1_HUMAN",89,-12.5457747145985,2.37712801104395e-06,0.000610145158540962,-0.359310150000002,"Non-significant",3.21456683047498,"HERC1","HERC1_HUMAN",0.359310150000002
0.389199497500002,11.62085759625,11.5318773768644,7.10034662626594e-06,0.00157496899244199,4.54322818346517,"GBF1_HUMAN",69,-12.5373780181053,2.38875195537451e-06,0.000610145158540962,-0.389199497500002,"Non-significant",3.21456683047498,"GBF1","GBF1_HUMAN",0.389199497500002
