"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1B"
2.130098585,13.41418469,124.831277416856,3.33894370928566e-13,2.81439565255689e-09,19.0567737166025,"PLIN2_HUMAN",27,-145.273712421331,2.29734147532346e-14,1.93642912955015e-10,-2.130098585,"Up in D1B",9.71299839292449,"PLIN2","PLIN2_HUMAN",2.130098585
-1.5887000575,16.04047453375,-68.2058334935705,2.50701291320682e-11,7.51662452413257e-08,16.538346445057,"TRFE_HUMAN",55,80.5409655804047,2.02731057173145e-12,6.5883766538767e-09,1.5887000575,"Up in D2BM",8.18122158041541,"TF","TRFE_HUMAN",-1.5887000575
0.922219037500001,10.81466519875,53.4271901743784,1.43285992882851e-10,1.19908573381381e-07,15.1294951323948,"LAMA5_HUMAN",106,-79.0117546804073,2.34489618716693e-12,6.5883766538767e-09,-0.922219037500001,"Up in D1B",8.18122158041541,"LAMA5","LAMA5_HUMAN",0.922219037500001
-1.4250254655,10.44301319225,-58.4350504497108,7.56022143050127e-11,9.10358663395645e-08,15.669126681319,"SORL_HUMAN",72,69.0063886303241,6.55334353326539e-12,1.17033194151525e-08,1.4250254655,"Up in D2BM",7.93169094173902,"SORL1","SORL_HUMAN",-1.4250254655
-2.3711743375,11.67455434625,-62.9214733202968,4.45878783018898e-11,7.51662452413257e-08,16.0952480389606,"ATTY_HUMAN",25,66.0422602052122,9.14447457205831e-12,1.17033194151525e-08,2.3711743375,"Up in D2BM",7.93169094173902,"TAT","ATTY_HUMAN",-2.3711743375
1.0957257775,12.56929099625,58.816749640187,7.21693818768829e-11,9.10358663395645e-08,15.7073581774199,"4F2_HUMAN",25,-65.544065275428,9.6852875959887e-12,1.17033194151525e-08,-1.0957257775,"Up in D1B",7.93169094173902,"SLC3A2","4F2_HUMAN",1.0957257775
3.50862860775,9.326076388625,63.8334566644332,4.02346502636938e-11,7.51662452413257e-08,16.1759933817516,"CP1A1_HUMAN",18,-65.5138695976457,9.7192117577491e-12,1.17033194151525e-08,-3.50862860775,"Up in D1B",7.93169094173902,"CYP1A1","CP1A1_HUMAN",3.50862860775
-0.893906594999997,12.6218192575,-54.2768493934586,1.28030459302652e-10,1.19908573381381e-07,15.2263058385448,"APOA5_HUMAN",27,63.8115633970997,1.18682626687901e-11,1.2504698254404e-08,0.893906594999997,"Up in D2BM",7.90292678358389,"APOA5","APOA5_HUMAN",-0.893906594999997
-1.045630215,13.123515725,-51.8601490442273,1.77189654306791e-10,1.19908573381381e-07,14.944848858719,"PCKGC_HUMAN",38,61.869573142806,1.500447330217e-11,1.38985287756884e-08,1.045630215,"Up in D2BM",7.85703116941616,"PCK1","PCKGC_HUMAN",-1.045630215
0.6794922375,13.38791644625,39.7164974251446,1.18669704791043e-09,3.62870841109743e-07,13.1872850897519,"PGBM_HUMAN",175,-61.1049449185934,1.64889414826058e-11,1.38985287756884e-08,-0.6794922375,"Up in D1B",7.85703116941616,"HSPG2","PGBM_HUMAN",0.6794922375
