"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3BM_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.5515227325,13.82891297375,73.3894675681824,1.57357002485351e-11,6.63181086974512e-08,16.6171423918857,"EPIPL_HUMAN",173,107.590562491133,3.10602223403338e-13,2.61806614106674e-09,1.5515227325,"Up in D8B",8.58201938592221,"EPPK1","EPIPL_HUMAN"
1.1292741275,12.15309393375,49.1398724524435,2.73401089418592e-10,2.30449778270931e-07,14.4603650125959,"FAT1_HUMAN",154,66.7092535637737,1.1158486410922e-11,3.38798587034294e-08,1.1292741275,"Up in D8B",7.47005840957064,"FAT1","FAT1_HUMAN"
-1.0348124525,13.23053860875,-50.9337557599041,2.11858147624065e-10,2.06453980949493e-07,14.6756123706019,"TFR1_HUMAN",38,-66.021953842973,1.20583196239516e-11,3.38798587034294e-08,-1.0348124525,"Up in D3BM",7.47005840957064,"TFRC","TFR1_HUMAN"
1.1538150325,14.35293853125,48.4496314000043,3.02336914585957e-10,2.31672532095003e-07,14.3743676885573,"VILI_HUMAN",48,59.975321416668,2.47528470416902e-11,3.53571520264852e-08,1.1538150325,"Up in D8B",7.45152272411695,"VIL1","VILI_HUMAN"
0.726111170000001,15.4171367875,37.1913818189543,1.97935778581805e-09,7.08652170560701e-07,12.6671068302416,"FLNA_HUMAN",152,59.8797010254159,2.50502850956147e-11,3.53571520264852e-08,0.726111170000001,"Up in D8B",7.45152272411695,"FLNA","FLNA_HUMAN"
-1.76625443,11.1480374325,-54.6535815487326,1.28307623961989e-10,2.06453980949493e-07,15.0869201779312,"APOA4_HUMAN",29,-59.4079897558347,2.6578160825467e-11,3.53571520264852e-08,-1.76625443,"Up in D3BM",7.45152272411695,"APOA4","APOA4_HUMAN"
1.18327975,13.61929071,50.6502248955542,2.2043965221799e-10,2.06453980949493e-07,14.6423616721568,"HTRA1_HUMAN",27,57.5314049678537,3.37962985545503e-11,3.53571520264852e-08,1.18327975,"Up in D8B",7.45152272411695,"HTRA1","HTRA1_HUMAN"
1.663682935,11.5287032125,57.0347213102859,9.47232340424247e-11,1.996055349359e-07,15.327775171414,"PRS23_HUMAN",17,57.0159777180258,3.615116801837e-11,3.53571520264852e-08,1.663682935,"Up in D8B",7.45152272411695,"PRSS23","PRS23_HUMAN"
2.3791344175,9.32820022125,53.5564554189416,1.48222689824057e-10,2.06453980949493e-07,14.9702482759437,"ITA7_HUMAN",30,56.6867876611755,3.7752327469257e-11,3.53571520264852e-08,2.3791344175,"Up in D8B",7.45152272411695,"ITGA7","ITA7_HUMAN"
2.7045548,13.66067207,77.6249803729656,1.05516847607163e-11,6.63181086974512e-08,16.8707593251093,"HBSAG_HBVD3",7,55.2918714819263,4.54909021211553e-11,3.83442813979218e-08,2.7045548,"Up in D8B",7.41629939683923,"S","HBSAG_HBVD3"
0.921904805,14.44527471,41.7463319872524,8.71358910848075e-10,5.24620304252745e-07,13.4347436045661,"CAN2_HUMAN",37,51.5414507663051,7.6943450685998e-11,5.89596678029343e-08,0.921904805,"Up in D8B",7.229444972092,"CAPN2","CAN2_HUMAN"
3.6277477725,12.02448403875,57.1200895025136,9.37203233723568e-11,1.996055349359e-07,15.3361095659559,"CAPSD_HBVD3",7,50.931392121387,8.4111616556591e-11,5.90814013296255e-08,3.6277477725,"Up in D8B",7.2285492123698,"C","CAPSD_HBVD3"
-1.205758335,12.6214,-39.0542839779736,1.3990249960553e-09,6.55132316208342e-07,12.9955871161474,"PCKGC_HUMAN",38,-43.7525183533747,2.619592041618e-10,1.51819959327205e-07,-1.205758335,"Up in D3BM",6.81867112925839,"PCK1","PCKGC_HUMAN"
1.751232864,10.038615108,40.9043530517867,1.00707303660503e-09,5.30538664096488e-07,13.3016411652911,"EPHA2_HUMAN",28,43.2450205066297,2.85825856713728e-10,1.51819959327205e-07,1.751232864,"Up in D8B",6.81867112925839,"EPHA2","EPHA2_HUMAN"
1.399042605,12.6776139725,40.9118198274514,1.00576810465929e-09,5.30538664096488e-07,13.3028380448162,"RIR2B_HUMAN",23,43.1654378115285,2.8978754099027e-10,1.51819959327205e-07,1.399042605,"Up in D8B",6.81867112925839,"RRM2B","RIR2B_HUMAN"
0.626206394999993,18.362397195,31.3263569549718,6.68490342490582e-09,1.40867627421328e-06,11.475945320794,"GATM_HUMAN",48,43.1295044675699,2.91596685948391e-10,1.51819959327205e-07,0.626206394999993,"Up in D8B",6.81867112925839,"GATM","GATM_HUMAN"
2.207798004,10.786194563,42.1181999362083,8.18148892908265e-10,5.24620304252745e-07,13.492355512098,"FSTL1_HUMAN",17,42.8484363429821,3.06197568936112e-10,1.51819959327205e-07,2.207798004,"Up in D8B",6.81867112925839,"FSTL1","FSTL1_HUMAN"
1.0065269475,11.47896146625,37.0908485195654,2.01775443035435e-09,7.08652170560701e-07,12.6487636101289,"PALLD_HUMAN",30,41.6007344635348,3.81852521405422e-10,1.70916448739693e-07,1.0065269475,"Up in D8B",6.76721613942597,"PALLD","PALLD_HUMAN"
1.756191015,13.05679524,43.3033219832811,6.71732129795021e-10,4.71835843503519e-07,13.6713339425647,"IL18_HUMAN",13,41.5191466816885,3.87494254993473e-10,1.70916448739693e-07,1.756191015,"Up in D8B",6.76721613942597,"IL18","IL18_HUMAN"
0.785867929999998,12.1538647425,34.162070163954,3.61678246796806e-09,9.83414820080733e-07,12.0842526122851,"ITB5_HUMAN",36,41.2668918365158,4.05543833763656e-10,1.70916448739693e-07,0.785867929999998,"Up in D8B",6.76721613942597,"ITGB5","ITB5_HUMAN"
1.92121064675,8.941081821875,38.0774036540824,1.67470663554126e-09,7.05805111548862e-07,12.8259955126817,"FLNC_HUMAN",88,40.7936740226268,4.42034064962198e-10,1.77424053979351e-07,1.92121064675,"Up in D8B",6.75098750174029,"FLNC","FLNC_HUMAN"
1.0212502475,17.82569146125,35.6856979230372,2.65397387967607e-09,8.60397916607291e-07,12.3853877881541,"VTNC_HUMAN",29,39.4658697064284,5.65968189987216e-10,2.06573775762402e-07,1.0212502475,"Up in D8B",6.68492481236413,"VTN","VTNC_HUMAN"
-0.866879702500004,14.56300032125,-35.7792860304536,2.60510860734305e-09,8.60397916607291e-07,12.4033452636041,"AACT_HUMAN",24,-39.2791696821519,5.86368755008133e-10,2.06573775762402e-07,-0.866879702500004,"Up in D3BM",6.68492481236413,"SERPINA3","AACT_HUMAN"
1.8148551,11.98504424,37.4332170202534,1.89035685037357e-09,7.08652170560701e-07,12.7109662652563,"MUC18_HUMAN",25,39.0958727311355,6.07211461404751e-10,2.06573775762402e-07,1.8148551,"Up in D8B",6.68492481236413,"MCAM","MUC18_HUMAN"
