"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","21/262","133/18369",2.754086760886e-16,1.41009242157363e-13,9.88572195223292e-14,"54363/127/3033/4191/126/22977/57016/4199/22949/130/9380/125/6652/7358/124/3939/1646/8644/873/4190/1109",21,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","20/262","123/18369",7.98434194272335e-16,2.04399153733718e-13,1.43297926445719e-13,"127/3033/4191/126/22977/57016/4199/22949/130/9380/125/6652/7358/124/3939/1646/8644/873/4190/1109",20,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0045296","GO:0045296","cadherin binding","28/262","333/18369",4.60677577278086e-14,7.86223065221267e-12,5.5119668018185e-12,"10397/5110/3190/1938/2023/831/6711/832/302/9973/1192/3939/5216/5694/7534/2317/11315/7529/51031/3326/6709/7430/5052/3309/1936/3312/226/9588",28,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016829","GO:0016829","lyase activity","22/262","198/18369",9.76056945494354e-14,1.24935289023277e-11,8.75882680035723e-12,"48/2027/2739/2271/2023/4199/5106/3155/1491/7167/2805/1892/51011/50/11315/760/435/5092/79746/226/26007/1652",22,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","12/262","48/18369",2.43472365448953e-12,2.49315702219728e-10,1.74787529722301e-10,"54363/127/2597/57016/217/1738/8644/8659/10840/1109/216/316",12,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","10/262","39/18369",1.29710039086253e-10,1.06195511627339e-08,7.44503895249233e-09,"127/2597/57016/217/1738/8644/8659/10840/1109/216",10,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0051287","GO:0051287","NAD binding","11/262","52/18369",1.45189176053003e-10,1.06195511627339e-08,7.44503895249233e-09,"127/3033/2597/4199/217/9380/6652/7358/5860/216/316",11,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016853","GO:0016853","isomerase activity","16/262","154/18369",6.84833465730124e-10,4.38293418067279e-08,3.07273962913121e-08,"3329/5034/7167/1892/2280/2821/5223/1632/5238/9601/4282/5478/1891/55276/5479/1652",16,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","12/262","77/18369",8.9034951609945e-10,5.06509946936576e-08,3.55098461976506e-08,"48/2027/2271/2023/7167/1892/51011/50/11315/760/5092/79746",12,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016836","GO:0016836","hydro-lyase activity","11/262","62/18369",1.07720326777376e-09,5.51528073100166e-08,3.8665927822195e-08,"48/2027/2271/2023/1892/51011/50/11315/760/5092/79746",11,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0044183","GO:0044183","protein folding chaperone","11/262","67/18369",2.55742019053588e-09,1.19036285232216e-07,8.34526588490657e-08,"3315/3329/3313/7184/3336/3320/3326/811/3309/3312/3311",11,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0140662","GO:0140662","ATP-dependent protein folding chaperone","9/262","41/18369",5.00888509465916e-09,2.13712430705457e-07,1.49827176954278e-07,"3329/3313/7184/3336/3320/3326/3309/3312/3311",9,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0051082","GO:0051082","unfolded protein binding","13/262","122/18369",2.07267826653484e-08,8.03749449603891e-07,5.63483886338254e-07,"3329/4869/3313/7184/3336/3320/3326/811/5478/3309/3312/5479/3311",13,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","9/262","48/18369",2.19775240126064e-08,8.03749449603891e-07,5.63483886338254e-07,"5034/7167/1892/2821/1632/9601/4282/1891/1652",9,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","9/262","54/18369",6.46777909010734e-08,2.20766859608997e-06,1.54772818928183e-06,"9352/5034/5230/10935/9973/1738/9601/84817/2745",9,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0018455","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","5/262","10/18369",1.35078352679316e-07,4.32250728573812e-06,3.03037620155572e-06,"127/126/130/125/124",5,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004033","GO:0004033","aldo-keto reductase (NADP) activity","7/262","30/18369",1.7049911477439e-07,4.97532048289473e-06,3.48804334841099e-06,"127/22977/57016/1646/8644/873/1109",7,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0009055","GO:0009055","electron transfer activity","12/262","122/18369",1.78254360695126e-07,4.97532048289473e-06,3.48804334841099e-06,"29958/22977/4729/4199/217/2230/1528/8659/2108/1109/4835/5860",12,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004745","GO:0004745","NAD-retinol dehydrogenase activity","6/262","19/18369",1.84631033544922e-07,4.97532048289473e-06,3.48804334841099e-06,"127/126/130/125/124/8644",6,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004032","GO:0004032","alditol:NADP+ 1-oxidoreductase activity","5/262","12/18369",4.14703406386488e-07,1.04623733479077e-05,7.33484644662118e-06,"127/57016/1646/8644/1109",5,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0015035","GO:0015035","protein-disulfide reductase activity","7/262","34/18369",4.29120781847779e-07,1.04623733479077e-05,7.33484644662118e-06,"9352/5034/5230/9973/9601/84817/2745",7,"Upres_DEq_MS_CTRL_vs_HBV"
