"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","13/79","173/18369",4.47826044515283e-13,7.21223525818354e-11,5.4776470315318e-11,"259/3827/718/197/5267/3053/721/3700/720/710/866/3273/3697",13,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0030414","GO:0030414","peptidase inhibitor activity","13/79","180/18369",7.46148704559433e-13,7.21223525818354e-11,5.4776470315318e-11,"259/3827/718/197/5267/3053/721/3700/720/710/866/3273/3697",13,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0061134","GO:0061134","peptidase regulator activity","14/79","230/18369",9.4838287229378e-13,7.21223525818354e-11,5.4776470315318e-11,"259/3827/718/197/2335/5267/3053/721/3700/720/710/866/3273/3697",14,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0061135","GO:0061135","endopeptidase regulator activity","13/79","187/18369",1.21725489589596e-12,7.21223525818354e-11,5.4776470315318e-11,"259/3827/718/197/5267/3053/721/3700/720/710/866/3273/3697",13,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0004252","GO:0004252","serine-type endopeptidase activity","12/79","170/18369",7.99120122398755e-12,3.7878293801701e-10,2.87683244063552e-10,"3240/5340/2147/716/717/3818/715/3250/51279/629/2161/3026",12,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0008236","GO:0008236","serine-type peptidase activity","12/79","190/18369",2.96042737801192e-11,1.01821300497571e-09,7.73326332892948e-10,"3240/5340/2147/716/717/3818/715/3250/51279/629/2161/3026",12,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0004857","GO:0004857","enzyme inhibitor activity","15/79","359/18369",3.00738018347258e-11,1.01821300497571e-09,7.73326332892948e-10,"259/3827/341/718/197/5267/3053/721/3700/720/710/866/3273/3697/336",15,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0017171","GO:0017171","serine hydrolase activity","12/79","194/18369",3.77814630932066e-11,1.11927584413624e-09,8.50082919597148e-10,"3240/5340/2147/716/717/3818/715/3250/51279/629/2161/3026",12,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","8/79","92/18369",5.66470875552581e-09,1.49170663895513e-07,1.13294175110516e-07,"259/5267/3053/3700/710/866/3273/3697",8,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0004175","GO:0004175","endopeptidase activity","13/79","428/18369",3.25252066783639e-08,7.70847398277224e-07,5.8545372021055e-07,"10939/3240/5340/2147/716/717/3818/715/3250/51279/629/2161/3026",13,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005539","GO:0005539","glycosaminoglycan binding","10/79","232/18369",5.72178263221532e-08,1.23278407621366e-06,9.36291703453416e-07,"348/3827/350/2335/2147/3053/7448/3273/3697/3026",10,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0051087","GO:0051087","chaperone binding","7/79","104/18369",3.15522939998057e-07,6.23157806496163e-06,4.73284409997086e-06,"1356/5340/213/2335/1191/2244/6904",7,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0008201","GO:0008201","heparin binding","8/79","168/18369",6.22423933835158e-07,1.13472671014563e-05,8.61817754540988e-06,"348/3827/350/2335/2147/3053/7448/3273",8,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0001848","GO:0001848","complement binding","4/79","26/18369",4.40789151486731e-06,7.46193063588252e-05,5.66728909054368e-05,"721/3080/720/629",4,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","4/79","29/18369",6.93453111873756e-06,0.000109565591676053,8.32143734248507e-05,"348/335/1191/336",4,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901681","GO:1901681","sulfur compound binding","8/79","269/18369",2.0247721566788e-05,0.000299919375708047,0.000227786867626365,"348/3827/350/2335/2147/3053/7448/3273",8,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0120020","GO:0120020","cholesterol transfer activity","3/79","22/18369",0.000111156930343293,0.00154965838184473,0.00117695573304663,"348/335/336",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0120015","GO:0120015","sterol transfer activity","3/79","23/18369",0.000127434989249186,0.00167789402511428,0.00127434989249186,"348/335/336",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0071813","GO:0071813","lipoprotein particle binding","3/79","30/18369",0.000285879244163334,0.00338766904333551,0.00257291319747001,"348/335/336",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0071814","GO:0071814","protein-lipid complex binding","3/79","30/18369",0.000285879244163334,0.00338766904333551,0.00257291319747001,"348/335/336",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0015248","GO:0015248","sterol transporter activity","3/79","36/18369",0.00049350886737691,0.00531643643492398,0.0040377998239929,"348/335/336",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0043394","GO:0043394","proteoglycan binding","3/79","36/18369",0.00049350886737691,0.00531643643492398,0.0040377998239929,"348/2335/3273",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","5/79","167/18369",0.00076636682583418,0.0078969103357696,0.00599765341957185,"2335/2266/2243/2244/7448",5,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005496","GO:0005496","steroid binding","4/79","99/18369",0.000875204349928876,0.00864264295554765,0.00656403262446657,"2638/335/866/336",4,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0008035","GO:0008035","high-density lipoprotein particle binding","2/79","12/18369",0.00117214216503447,0.0111119077245267,0.00843942358824815,"335/336",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0120013","GO:0120013","lipid transfer activity","3/79","51/18369",0.00137425860855154,0.0125268957779505,0.00951409805920294,"348/335/336",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0004869","GO:0004869","cysteine-type endopeptidase inhibitor activity","3/79","54/18369",0.00162176827376028,0.014235521514118,0.0108117884917352,"3827/197/3273",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0055102","GO:0055102","lipase inhibitor activity","2/79","16/18369",0.00210752642860589,0.0178387058421284,0.013548384183895,"341/336",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0043395","GO:0043395","heparan sulfate proteoglycan binding","2/79","18/18369",0.00267216464338483,0.0218380351890415,0.0165858495106644,"348/3273",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0001846","GO:0001846","opsonin binding","2/79","21/18369",0.00363717283053715,0.0287336653612435,0.0218230369832229,"3080/720",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0019842","GO:0019842","vitamin binding","4/79","150/18369",0.00399431435720402,0.0305371775050759,0.0231927930418298,"2638/213/5950/173",4,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0019865","GO:0019865","immunoglobulin binding","2/79","24/18369",0.00474056416090867,0.0340458698828895,0.0258576226958654,"259/3273",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","2/79","24/18369",0.00474056416090867,0.0340458698828895,0.0258576226958654,"348/1191",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0060229","GO:0060229","lipase activator activity","2/79","25/18369",0.00513848471549528,0.0353035597720423,0.0268128302066144,"350/2147",2,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016209","GO:0016209","antioxidant activity","3/79","82/18369",0.00531277128218262,0.0353035597720423,0.0268128302066144,"348/3240/213",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0038024","GO:0038024","cargo receptor activity","3/79","83/18369",0.00549512487575672,0.0353035597720423,0.0268128302066144,"55911/7448/3959",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0048018","GO:0048018","receptor ligand activity","7/79","497/18369",0.0055115262091374,0.0353035597720423,0.0268128302066144,"7276/183/2147/335/338376/26291/55908",7,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0001540","GO:0001540","amyloid-beta binding","3/79","85/18369",0.00587103019928439,0.0366166883481684,0.0278101430492418,"348/335/1191",3,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005319","GO:0005319","lipid transporter activity","4/79","169/18369",0.00608173085111414,0.0369582105567706,0.0280695270051422,"348/335/5950/336",4,"Upres_DEq_MS_HBV.myr_vs_CTRL"
