"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0120020","GO:0120020","cholesterol transfer activity","1/1","22/18369",0.00119766998747872,0.004311611954924,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0120015","GO:0120015","sterol transfer activity","1/1","23/18369",0.00125210953236432,0.004311611954924,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","1/1","24/18369",0.00130654907724981,0.004311611954924,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","1/1","29/18369",0.00157874680167669,0.004311611954924,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0015248","GO:0015248","sterol transporter activity","1/1","36/18369",0.00195982361587455,0.004311611954924,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0120013","GO:0120013","lipid transfer activity","1/1","51/18369",0.00277641678915541,0.00509009744678492,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0008201","GO:0008201","heparin binding","1/1","168/18369",0.00914584354074799,0.0126503892427459,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0005319","GO:0005319","lipid transporter activity","1/1","169/18369",0.00920028308563337,0.0126503892427459,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0005539","GO:0005539","glycosaminoglycan binding","1/1","232/18369",0.0126299744134137,0.0154366353941723,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:1901681","GO:1901681","sulfur compound binding","1/1","269/18369",0.0146442375741738,0.0161086613315911,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
"GO:0005543","GO:0005543","phospholipid binding","1/1","475/18369",0.0258587838205672,0.0258587838205672,NA,"338",1,"Upres_DEq_MS_HBV_vs_CTRL.myr"
