"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.15629613780649,17.8850813894162,-47.8428321941793,1.93322879051107e-10,1.34978034153483e-06,9.14850958107487,"PGBM_HUMAN",29,-54.5944372231304,9.13310610049929e-13,6.3767346793686e-09,1.15629613780649,"Up in BM",8.19540165258829,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
-0.625253083694908,20.2511351754874,-26.1162374785641,1.61427020423027e-08,5.63541728296787e-05,8.00915864811987,"FINC_HUMAN",89,-37.1150429808922,3.01582571277896e-11,1.05282475633114e-07,0.625253083694908,"Up in BM",6.97764391152306,"FN1","Fibronectin","FINC_HUMAN"
0.266961553028189,21.0413723055298,12.6060785847955,3.04691762250354e-06,0.00425471576806394,4.96379705160443,"PLIN2_HUMAN",29,14.4990079755998,1.34820155999688e-07,0.000313771443063274,-0.266961553028192,"Non-significant",3.5033865849186,"PLIN2","Perilipin-2","PLIN2_HUMAN"
0.395398247194471,18.6811125811466,12.7167217462435,2.86456556403157e-06,0.00425471576806394,5.0112800278246,"LRC8E_HUMAN",15,12.3506095517591,5.43947033234273e-07,0.000949459546510424,-0.395398247194471,"Non-significant",3.02252353445679,"LRRC8E","Volume-regulated anion channel subunit LRRC8E","LRC8E_HUMAN"
-0.252098264228724,21.2274930185037,-10.3292274116493,1.22798836178589e-05,0.0106796354050559,3.82858054405923,"COIA1_HUMAN",26,-11.4047548840331,1.07899984089792e-06,0.00125559614819154,0.252098264228724,"Non-significant",2.90115002526072,"COL18A1","Collagen alpha-1(XVIII) chain","COIA1_HUMAN"
0.733529237557057,23.4387239941559,13.3885469007147,1.9897691392429e-06,0.00425471576806394,5.28649401831333,"LAMP2_HUMAN",6,11.5082350244771,9.98693508233474e-07,0.00125559614819154,-0.733529237557043,"Up in CM",2.90115002526072,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN"
0.264869680162576,22.6287694546252,10.0444729033419,1.48987765030407e-05,0.0106796354050559,3.66231575213568,"BDH_HUMAN",20,10.2896456212931,2.58801791968652e-06,0.00230796576684306,-0.264869680162573,"Non-significant",2.63677063718936,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","BDH_HUMAN"
0.394982336644766,24.3806334370424,9.48656886540016,2.20738947678259e-05,0.0140109030244509,3.31823380974923,"GSTA2_HUMAN",19,10.12101282617,2.97503464646055e-06,0.00230796576684306,-0.394982336644766,"Non-significant",2.63677063718936,"GSTA2","Glutathione S-transferase A2","GSTA2_HUMAN"
-0.458930119309478,19.3209723106679,-10.0062592223693,1.52959544615524e-05,0.0106796354050559,3.63953517446777,"KCRB_HUMAN",13,-10.1572836361525,2.88669959811495e-06,0.00230796576684306,0.458930119309478,"Non-significant",2.63677063718936,"CKB","Creatine kinase B-type","KCRB_HUMAN"
-0.147877946958101,23.6493406487186,-6.95120498183032,0.000176356802148811,0.0423353793108864,1.38656904111302,"PCKGC_HUMAN",57,-9.89176987407671,3.60714207427533e-06,0.00251850659625903,0.147877946958097,"Non-significant",2.59885690733748,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.396482773753398,19.3569032516237,-9.01445629126217,3.12816337818776e-05,0.0149991991235312,3.00673794501399,"HPT_HUMAN",18,-9.58872708190675,4.68083187124026e-06,0.00297105164772722,0.396482773753402,"Non-significant",2.52708979850668,"HP","Haptoglobin","HPT_HUMAN"
0.251774007519664,21.0225593523779,8.90113174197019,3.40911690199738e-05,0.0149991991235312,2.92902156103889,"FMO5_HUMAN",22,9.4523475904769,5.27509277601867e-06,0.00306922481351353,-0.251774007519664,"Non-significant",2.51297129935165,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN"
0.198760298496953,20.4503585847238,8.811305952497,3.6520536393588e-05,0.0149991991235312,2.86658040181583,"ENTP5_HUMAN",22,9.12698497096187,7.05707965681245e-06,0.00328483534425763,-0.19876029849695,"Non-significant",2.48348639501517,"ENTPD5","Nucleoside diphosphate phosphatase ENTPD5","ENTP5_HUMAN"
0.204482660564111,24.6848079233713,10.1690747622425,1.3682271669612e-05,0.0106796354050559,3.73581967480944,"LGUL_HUMAN",17,9.13173181420054,7.02674903962976e-06,0.00328483534425763,-0.204482660564121,"Non-significant",2.48348639501517,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN"
-0.183864883267713,19.6541094827181,-7.32957563033952,0.000124826195008294,0.0383830551357415,1.71904609398218,"PTPRF_HUMAN",43,-9.15578843537538,6.87522297000734e-06,0.00328483534425763,0.183864883267717,"Non-significant",2.48348639501517,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.237966407718517,21.6074668302941,10.6774728530338,9.75576774333127e-06,0.0106796354050559,4.02384311347055,"TMT1B_HUMAN",13,8.72667280954367,1.02167711895123e-05,0.00445834352782345,-0.23796640771852,"Non-significant",2.35082647096343,"TMT1B","Thiol S-methyltransferase TMT1B","TMT1B_HUMAN"
0.102701993905963,22.6998734542945,5.1846840044249,0.00109423844448657,0.0770552497262737,-0.421130586676338,"CAND1_HUMAN",85,8.65789316485088,1.0902394555648e-05,0.0044776775757373,-0.10270199390596,"Non-significant",2.34894718188684,"CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1_HUMAN"
0.526185191741011,16.9246436671218,9.21240783121731,2.6977042444989e-05,0.0149991991235312,3.13971447211522,"ASCC1_HUMAN",7,8.48962763265619,1.28025999829392e-05,0.00470461858320428,-0.526185191741014,"Up in CM",2.32747558029714,"ASCC1","Activating signal cointegrator 1 complex subunit 1","ASCC1_HUMAN"
0.163699410117591,20.4489018156051,6.83367523916684,0.000196921684452205,0.0429658500264154,1.27967528041345,"LSS_HUMAN",40,8.50522829081134,1.26119603728162e-05,0.00470461858320428,-0.163699410117591,"Non-significant",2.32747558029714,"LSS","Lanosterol synthase","LSS_HUMAN"
-0.147623208970558,19.4478116530416,-6.13979801018674,0.000389388586135915,0.0580876690140174,0.611450213523586,"ITPR3_HUMAN",67,-8.39848552617033,1.39815470249015e-05,0.00488095806639312,0.147623208970554,"Non-significant",2.31149492346667,"ITPR3","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3","ITPR3_HUMAN"
0.132365734383363,23.8356420080792,5.90440970614967,0.000496952839981787,0.0654665043160913,0.369588267770421,"DHB4_HUMAN",63,8.31124967204013,1.52223785983075e-05,0.00506107844635157,-0.132365734383363,"Non-significant",2.29575693110584,"HSD17B4","Peroxisomal multifunctional enzyme type 2","DHB4_HUMAN"
0.210997513871355,20.9891914820089,7.38465192852405,0.000118841111951367,0.0383830551357415,1.76600142555902,"IGSF1_HUMAN",27,8.23910779546717,1.63400172726746e-05,0.00518572729990063,-0.210997513871362,"Non-significant",2.28519032506422,"IGSF1","Immunoglobulin superfamily member 1","IGSF1_HUMAN"
0.263966325968202,21.8683609032513,7.25679106467612,0.000133260085714099,0.0383830551357415,1.65644095290232,"FDFT_HUMAN",28,8.12704473766699,1.82588051521295e-05,0.00554273815531167,-0.263966325968202,"Non-significant",2.25627563744385,"FDFT1","Squalene synthase","FDFT_HUMAN"
0.218292701421266,20.276276317553,8.05480584660464,6.68344970315321e-05,0.0259243587930087,2.30966900784967,"ERG1_HUMAN",18,8.02221470241481,2.02792838711202e-05,0.00589958166617339,-0.218292701421266,"Non-significant",2.22917878268222,"SQLE","Squalene monooxygenase","ERG1_HUMAN"
0.204804225962459,22.5345977669144,6.74072450722566,0.000215091222935661,0.0441696152510818,1.19388404079125,"ADH4_HUMAN",35,7.86578815325569,2.37647809731145e-05,0.00644552494772916,-0.204804225962455,"Non-significant",2.19074170629848,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
-0.256596070515556,21.6370915011307,-8.96715730331886,3.24213125657239e-05,0.0149991991235312,2.97444350336124,"VTNC_HUMAN",12,-7.85606114696884,2.40022412834371e-05,0.00644552494772916,0.256596070515563,"Non-significant",2.19074170629848,"VTN","Vitronectin","VTNC_HUMAN"
1.68736225464702,17.1591044379345,7.83970398569168,8.00464369523116e-05,0.0294149590947915,2.14058904781385,"AK1C4_HUMAN",2,7.70381961941929,2.80784984747875e-05,0.00726089171670245,-1.68736225464702,"Up in CM",2.13901003992498,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4_HUMAN"
0.14450613014165,26.2078642104501,6.3064610333408,0.000328936281882026,0.0580876690140174,0.777933499754178,"IDHC_HUMAN",35,7.65443020696693,2.95592921591509e-05,0.00737082063768541,-0.144506130141657,"Non-significant",2.13248415683868,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
0.165722899834925,25.0983673797025,6.0565186935249,0.000424159688712509,0.0584183089738934,0.526791122338345,"TKFC_HUMAN",50,7.57807458928657,3.20196340028033e-05,0.0077090029175025,-0.165722899834932,"Non-significant",2.11300178996841,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.174814129158644,22.76346007062,5.73506806973338,0.000594775672365016,0.0700995739875412,0.190594337347384,"FAS_HUMAN",175,7.50049101918189,3.47510660827381e-05,0.00808773144632258,-0.174814129158648,"Non-significant",2.0921732779557,"FASN","Fatty acid synthase","FAS_HUMAN"
