"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0000722","GO:0000722","telomere maintenance via recombination","3/7","14/18614",1.183317519082e-08,2.55596584121712e-06,1.08366972800141e-06,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0006312","GO:0006312","mitotic recombination","3/7","25/18614",7.46375233727305e-08,8.06085252425489e-06,3.41761291233029e-06,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0016925","GO:0016925","protein sumoylation","3/7","68/18614",1.61506908109602e-06,0.000116284973838914,4.93021087913523e-05,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0032204","GO:0032204","regulation of telomere maintenance","3/7","104/18614",5.83454577699936e-06,0.000246442107513085,0.000104485688857887,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0090398","GO:0090398","cellular senescence","3/7","108/18614",6.53685332351659e-06,0.000246442107513085,0.000104485688857887,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0034086","GO:0034086","maintenance of sister chromatid cohesion","2/7","12/18614",7.98654978051666e-06,0.000246442107513085,0.000104485688857887,"23137/286053",2,"Upres_DEq_MS_BM_vs_B"
"GO:0034088","GO:0034088","maintenance of mitotic sister chromatid cohesion","2/7","12/18614",7.98654978051666e-06,0.000246442107513085,0.000104485688857887,"23137/286053",2,"Upres_DEq_MS_BM_vs_B"
"GO:0051983","GO:0051983","regulation of chromosome segregation","3/7","131/18614",1.16800148658481e-05,0.000315360401377898,0.000133705433332735,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0007063","GO:0007063","regulation of sister chromatid cohesion","2/7","18/18614",1.84943839641808e-05,0.000425903876157374,0.000180573280826957,"23137/286053",2,"Upres_DEq_MS_BM_vs_B"
"GO:0000723","GO:0000723","telomere maintenance","3/7","156/18614",1.97177720443229e-05,0.000425903876157374,0.000180573280826957,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination","3/7","171/18614",2.59511705501903e-05,0.000500552389330761,0.000212222504248422,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0000725","GO:0000725","recombinational repair","3/7","175/18614",2.78084660739311e-05,0.000500552389330761,0.000212222504248422,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0032200","GO:0032200","telomere organization","3/7","187/18614",3.39019710744231e-05,0.000563294288621184,0.000238823601900794,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","2/7","27/18614",4.23599285557517e-05,0.000653553183431598,0.000277091261981233,"79677/23137",2,"Upres_DEq_MS_BM_vs_B"
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","2/7","30/18614",5.24691331138395e-05,0.000755555516839289,0.000320337865326599,"23137/286053",2,"Upres_DEq_MS_BM_vs_B"
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","2/7","36/18614",7.59081142975129e-05,0.00102294693701497,0.000433705572711026,"3672/255743",2,"Upres_DEq_MS_BM_vs_B"
"GO:0033044","GO:0033044","regulation of chromosome organization","3/7","250/18614",8.05097126354376e-05,0.00102294693701497,0.000433705572711026,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
"GO:0090068","GO:0090068","positive regulation of cell cycle process","3/7","262/18614",9.25391222761793e-05,0.00111046946731415,0.000470813078247228,"79677/23137/286053",3,"Upres_DEq_MS_BM_vs_B"
