"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-453279","R-HSA-453279","Mitotic G1 phase and G1/S transition","6/6","149/10955",5.72491613792765e-12,4.40818542620429e-10,1.26550777785769e-10,"MCM3/TOP2A/MCM7/MCM6/MCM4/CDK1",6,"Upres_DEq_MS_Null_vs_M"
"R-HSA-176974","R-HSA-176974","Unwinding of DNA","4/6","12/10955",1.23648335601939e-11,4.76046092067466e-10,1.36663949875828e-10,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69190","R-HSA-69190","DNA strand elongation","4/6","32/10955",8.95637056604675e-10,1.96162120620347e-08,5.63144843886163e-09,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-68962","R-HSA-68962","Activation of the pre-replicative complex","4/6","33/10955",1.01902400322258e-09,1.96162120620347e-08,5.63144843886163e-09,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69206","R-HSA-69206","G1/S Transition","5/6","131/10955",1.34623016067254e-09,2.07319444743571e-08,5.95175439455227e-09,"MCM3/MCM7/MCM6/MCM4/CDK1",5,"Upres_DEq_MS_Null_vs_M"
"R-HSA-176187","R-HSA-176187","Activation of ATR in response to replication stress","4/6","37/10955",1.64374468192278e-09,2.1094723418009e-08,6.0559014597155e-09,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","5/6","167/10955",4.59661564185237e-09,5.05627720603761e-08,1.45156283426917e-08,"MCM3/MCM7/MCM6/MCM4/CDK1",5,"Upres_DEq_MS_Null_vs_M"
"R-HSA-68949","R-HSA-68949","Orc1 removal from chromatin","4/6","71/10955",2.40620437581627e-08,2.31597171172316e-07,6.64872261738707e-08,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69052","R-HSA-69052","Switching of origins to a post-replicative state","4/6","92/10955",6.89826746523841e-08,5.90185105359287e-07,1.69431130725154e-07,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","5/6","293/10955",7.76784378706983e-08,5.98123971604377e-07,1.71710231082596e-07,"MCM3/MCM7/MCM6/MCM4/CDK1",5,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69239","R-HSA-69239","Synthesis of DNA","4/6","121/10955",2.08843220440447e-07,1.46190254308313e-06,4.19684940598026e-07,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","4/6","142/10955",3.97860234047147e-07,2.55293650180253e-06,7.32900431139482e-07,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","4/6","159/10955",6.26713127167651e-07,3.71207006091609e-06,1.06566604619601e-06,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
"R-HSA-69242","R-HSA-69242","S Phase","4/6","163/10955",6.92440030832547e-07,3.80842016957901e-06,1.09332636447244e-06,"MCM3/MCM7/MCM6/MCM4",4,"Upres_DEq_MS_Null_vs_M"
