"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-9735869","R-HSA-9735869","SARS-CoV-1 modulates host translation machinery","1/2","37/10955",0.00674380653439188,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-9754678","R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","1/2","51/10955",0.00928956716802631,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-72695","R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","1/2","52/10955",0.00947128221440052,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-72649","R-HSA-72649","Translation initiation complex formation","1/2","59/10955",0.0107428208765139,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-72702","R-HSA-72702","Ribosomal scanning and start codon recognition","1/2","59/10955",0.0107428208765139,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-72662","R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","1/2","60/10955",0.0109244025907436,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-156902","R-HSA-156902","Peptide chain elongation","1/2","90/10955",0.0163641040867387,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-192823","R-HSA-192823","Viral mRNA Translation","1/2","90/10955",0.0163641040867387,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-156842","R-HSA-156842","Eukaryotic Translation Elongation","1/2","94/10955",0.0170882642963102,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-2408557","R-HSA-2408557","Selenocysteine synthesis","1/2","94/10955",0.0170882642963102,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-72764","R-HSA-72764","Eukaryotic Translation Termination","1/2","94/10955",0.0170882642963102,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
"R-HSA-9692914","R-HSA-9692914","SARS-CoV-1-host interactions","1/2","96/10955",0.0174502444019877,0.0369462357801226,0.00398879738516843,"RPS29",1,"Downres_DEq_MS_Null_vs_HBV"
