"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-110056","R-HSA-110056","MAPK3 (ERK1) activation","1/2","10/10955",0.00182490039463845,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2465910","R-HSA-2465910","MASTL Facilitates Mitotic Progression","1/2","10/10955",0.00182490039463845,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-8964058","R-HSA-8964058","HDL remodeling","1/2","10/10955",0.00182490039463845,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-9757110","R-HSA-9757110","Prednisone ADME","1/2","10/10955",0.00182490039463845,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","1/2","11/10955",0.00200729876825245,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2168880","R-HSA-2168880","Scavenging of heme from plasma","1/2","13/10955",0.0023720455159274,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","1/2","13/10955",0.0023720455159274,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-162658","R-HSA-162658","Golgi Cisternae Pericentriolar Stack Reorganization","1/2","14/10955",0.00255439388998779,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-189451","R-HSA-189451","Heme biosynthesis","1/2","14/10955",0.00255439388998779,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-189483","R-HSA-189483","Heme degradation","1/2","15/10955",0.00273672559753024,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-4419969","R-HSA-4419969","Depolymerization of the Nuclear Lamina","1/2","15/10955",0.00273672559753024,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","1/2","16/10955",0.00291904063855453,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-159418","R-HSA-159418","Recycling of bile acids and salts","1/2","18/10955",0.0032836207210486,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","1/2","18/10955",0.0032836207210486,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2995383","R-HSA-2995383","Initiation of Nuclear Envelope (NE) Reformation","1/2","19/10955",0.00346588576251861,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-176412","R-HSA-176412","Phosphorylation of the APC/C","1/2","20/10955",0.00364813413747078,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","1/2","22/10955",0.00401258088782053,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","1/2","23/10955",0.00419477926321854,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-174048","R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B","1/2","24/10955",0.00437696097209805,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","1/2","25/10955",0.00455912601445962,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","1/2","27/10955",0.00492340609962894,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-189445","R-HSA-189445","Metabolism of porphyrins","1/2","27/10955",0.00492340609962894,0.0184242719487928,0.00163563606393849,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","1/2","28/10955",0.00510552114243656,0.0184242719487928,0.00163563606393849,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-8963899","R-HSA-8963899","Plasma lipoprotein remodeling","1/2","34/10955",0.00619786140240264,0.0207309608279454,0.00184041503862546,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-3301854","R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","1/2","35/10955",0.00637985977958355,0.0207309608279454,0.00184041503862546,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","1/2","36/10955",0.00656184149024663,0.0207309608279454,0.00184041503862546,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","1/2","37/10955",0.00674380653439188,0.0207309608279454,0.00184041503862546,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-5689896","R-HSA-5689896","Ovarian tumor domain proteases","1/2","39/10955",0.00710768662312788,0.0210692139185577,0.00187044384819155,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","1/2","42/10955",0.00765338175734609,0.0219045064089561,0.00194459790567777,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-9749641","R-HSA-9749641","Aspirin ADME","1/2","44/10955",0.00801709518090132,0.0219519655519635,0.00194881114602085,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-194068","R-HSA-194068","Bile acid and bile salt metabolism","1/2","45/10955",0.00819892689290203,0.0219519655519635,0.00194881114602085,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","1/2","48/10955",0.00874432202979536,0.0226805852647817,0.00201349520422919,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2980766","R-HSA-2980766","Nuclear Envelope Breakdown","1/2","52/10955",0.00947128221440052,0.0238217098119771,0.00211479985648497,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-9707564","R-HSA-9707564","Cytoprotection by HMOX1","1/2","64/10955",0.0116505627824822,0.0257904926042189,0.00228958082726103,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-380259","R-HSA-380259","Loss of Nlp from mitotic centrosomes","1/2","70/10955",0.0127393030745477,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-380284","R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","1/2","70/10955",0.0127393030745477,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-174184","R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","1/2","73/10955",0.013283448222587,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2299718","R-HSA-2299718","Condensation of Prophase Chromosomes","1/2","73/10955",0.013283448222587,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-8854518","R-HSA-8854518","AURKA Activation by TPX2","1/2","73/10955",0.013283448222587,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-179419","R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","1/2","74/10955",0.0134647966055638,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-174824","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","1/2","75/10955",0.0136461283220225,0.0257904926042189,0.00228958082726103,"ALB",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-2995410","R-HSA-2995410","Nuclear Envelope (NE) Reassembly","1/2","75/10955",0.0136461283220225,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
"R-HSA-176409","R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","1/2","76/10955",0.0138274433719634,0.0257904926042189,0.00228958082726103,"CDK1",1,"Upres_DEq_MS_HBV_vs_HBVM"
