"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0044282","GO:0044282","small molecule catabolic process","43/256","388/18614",1.36142024628392e-26,4.10195920205345e-23,3.33762921431079e-23,"3155/5009/2653/1632/3074/38/1666/7263/3033/9615/2108/10449/1892/2023/18/189/7167/2805/57016/217/23475/1738/2806/10247/2954/3073/39/11315/5230/54363/36/11112/2109/4357/2184/8644/2168/10380/5860/5106/6817/3242/23576",43,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016054","GO:0016054","organic acid catabolic process","33/256","250/18614",5.8562255628402e-23,5.88160254027918e-20,4.78566643363327e-20,"3155/5009/2653/1632/3074/38/1666/7263/3033/2108/10449/1892/18/189/2805/23475/1738/2806/10247/2954/3073/39/54363/36/11112/2109/4357/2184/2168/5860/5106/3242/23576",33,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0046395","GO:0046395","carboxylic acid catabolic process","33/256","250/18614",5.8562255628402e-23,5.88160254027918e-20,4.78566643363327e-20,"3155/5009/2653/1632/3074/38/1666/7263/3033/2108/10449/1892/18/189/2805/23475/1738/2806/10247/2954/3073/39/54363/36/11112/2109/4357/2184/2168/5860/5106/3242/23576",33,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006520","GO:0006520","amino acid metabolic process","33/256","290/18614",6.71322586006369e-21,5.05673737909297e-18,4.11450079686535e-18,"3155/5009/2653/38/7263/2108/1892/18/189/2805/1738/2806/10247/2954/95/11315/54363/29968/36/56954/11112/2109/435/4357/2184/2937/55256/1373/5860/5184/2729/3242/23576",33,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0009063","GO:0009063","amino acid catabolic process","20/256","113/18614",7.06410644806407e-17,4.25683054560341e-14,3.46364293000868e-14,"3155/5009/2653/38/2108/1892/18/189/2805/1738/2806/10247/2954/36/11112/2109/2184/5860/3242/23576",20,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","25/256","206/18614",9.77613204524948e-17,4.90924764205611e-14,3.99449325147123e-14,"3155/5009/2653/38/7263/189/2805/2806/10247/2954/11315/54363/29968/36/56954/11112/435/4357/2184/55256/1373/5860/2729/3242/23576",25,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","15/256","93/18614",2.37446967223752e-12,1.02203958892166e-09,8.31599979946042e-10,"3155/5009/2653/38/189/2805/2806/10247/2954/36/11112/2184/5860/3242/23576",15,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","16/256","131/18614",3.4680787123817e-11,1.30616514505076e-08,1.06278359488644e-08,"1632/3074/38/1666/3033/2108/10449/1892/189/3073/39/54363/2109/2184/2168/5106",16,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006457","GO:0006457","protein folding","19/256","220/18614",2.21017369444223e-10,7.39917037928272e-08,6.02046144369119e-08,"3315/30001/3329/5034/3313/811/821/3336/2896/10961/3320/3326/10131/3311/5478/3312/10694/6902/22948",19,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0044242","GO:0044242","cellular lipid catabolic process","19/256","222/18614",2.5805247505608e-10,7.77512107343968e-08,6.326360151638e-08,"1632/3074/38/1666/3033/2108/10449/1892/57016/2517/3073/39/54363/2109/8644/2168/1373/5106/9588",19,"Upres_DEq_MS_HBV.myr_vs_CTRL"
