"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0006956","GO:0006956","complement activation","20/138","58/18614",8.77711936709717e-29,2.14688339719197e-25,1.66950049435206e-25,"718/720/715/1191/710/716/722/3080/721/629/3426/729/10747/3075/735/727/717/51279/5648/730",20,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006958","GO:0006958","complement activation, classical pathway","16/138","33/18614",3.56497465318326e-26,4.35996400084313e-23,3.39047852542219e-23,"718/720/715/1191/710/716/722/721/3426/729/10747/735/727/717/51279/730",16,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","17/138","46/18614",3.25823982236271e-25,1.65998802632413e-22,1.29087161146779e-22,"718/720/715/1191/710/716/722/721/3426/729/10747/3263/735/727/717/51279/730",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0006959","GO:0006959","humoral immune response","28/138","250/18614",3.25914503898306e-25,1.65998802632413e-22,1.29087161146779e-22,"718/720/715/1191/3273/710/2244/716/2147/722/3080/721/2243/629/3426/729/7018/10747/3075/3263/735/727/717/51279/5648/1755/6156/730",28,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0007596","GO:0007596","blood coagulation","27/138","224/18614",3.39327069976313e-25,1.65998802632413e-22,1.29087161146779e-22,"350/3827/348/3273/710/3053/2244/7448/2147/2266/5340/3818/2243/462/2158/7057/2192/5345/2267/2159/2153/1311/1361/1281/50848/2161/2165",27,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050817","GO:0050817","coagulation","27/138","229/18614",6.20808380432594e-25,2.44352601598018e-22,1.90018139642647e-22,"350/3827/348/3273/710/3053/2244/7448/2147/2266/5340/3818/2243/462/2158/7057/2192/5345/2267/2159/2153/1311/1361/1281/50848/2161/2165",27,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0007599","GO:0007599","hemostasis","27/138","230/18614",6.99291991490649e-25,2.44352601598018e-22,1.90018139642647e-22,"350/3827/348/3273/710/3053/2244/7448/2147/2266/5340/3818/2243/462/2158/7057/2192/5345/2267/2159/2153/1311/1361/1281/50848/2161/2165",27,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1900047","GO:1900047","negative regulation of hemostasis","17/138","51/18614",2.66707169772966e-24,8.15457171580843e-22,6.34131389183881e-22,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/7057/5345/1311/1361/2161",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0042730","GO:0042730","fibrinolysis","14/138","27/18614",1.4240298720505e-23,3.87019674115058e-21,3.00961634946813e-21,"350/3273/710/2244/7448/2147/2266/5340/3818/2243/7057/5345/1361/2161",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1900046","GO:1900046","regulation of hemostasis","18/138","72/18614",4.3094988591796e-23,1.05410342095533e-20,8.19712046161846e-21,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/462/7057/5345/1311/1361/2161",18,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","16/138","50/18614",1.35391845236329e-22,3.01062230407328e-20,2.34117764920619e-20,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/7057/5345/1361/2161",16,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050819","GO:0050819","negative regulation of coagulation","16/138","54/18614",5.65861528494979e-22,1.15341441558226e-19,8.96940159640725e-20,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/7057/5345/1361/2161",16,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0042060","GO:0042060","wound healing","31/138","439/18614",8.44883624796419e-22,1.58968103557849e-19,1.23619814575476e-19,"350/3827/348/3273/710/3053/2244/7448/2147/2266/5340/3818/2243/462/2158/7057/25987/2192/5345/2267/2159/2153/1311/1361/1281/1277/6382/50848/2161/135228/2165",31,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0030193","GO:0030193","regulation of blood coagulation","17/138","70/18614",1.26503838893066e-21,2.21020278523171e-19,1.71874012691556e-19,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/462/7057/5345/1361/2161",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050818","GO:0050818","regulation of coagulation","17/138","75/18614",4.62013919122007e-21,7.53390697448286e-19,5.85866071476117e-19,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/462/7057/5345/1361/2161",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0061045","GO:0061045","negative regulation of wound healing","17/138","78/18614",9.58683109098841e-21,1.46558680303485e-18,1.13969761719842e-18,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/7057/5345/1361/2161/135228",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0050878","GO:0050878","regulation of body fluid levels","27/138","361/18614",1.13502041759853e-19,1.63309408320354e-17,1.26995782947403e-17,"350/3827/348/3273/710/3053/2244/7448/2147/2266/5340/3818/2243/462/2158/7057/2192/5345/2267/2159/2153/1311/1361/1281/50848/2161/2165",27,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1903035","GO:1903035","negative regulation of response to wounding","17/138","93/18614",2.40298731699083e-19,3.26539276519975e-17,2.53929712386107e-17,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/7057/5345/1361/2161/135228",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0061041","GO:0061041","regulation of wound healing","18/138","137/18614",9.79531616171709e-18,1.26101807008211e-15,9.80616969763035e-16,"350/3827/348/3273/710/2244/7448/2147/2266/5340/3818/2243/462/7057/5345/1361/2161/135228",18,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0051917","GO:0051917","regulation of fibrinolysis","10/138","18/18614",1.49871225380508e-17,1.83292508640361e-15,1.42535423296093e-15,"350/3273/7448/2147/5340/3818/7057/5345/1361/2161",10,"Upres_DEq_MS_CTRL_vs_HBV"
