"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","4/19","20/19518",3.07614021573205e-09,1.15355258089952e-07,6.79988889793401e-08,"345/335/344/341",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","4/19","20/19518",3.07614021573205e-09,1.15355258089952e-07,6.79988889793401e-08,"345/335/344/341",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0034364","GO:0034364","high-density lipoprotein particle","4/19","27/19518",1.10947832536887e-08,1.84145382011877e-07,1.08548856764896e-07,"345/335/344/341",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0034774","GO:0034774","secretory granule lumen","7/19","322/19518",1.32480329896295e-08,1.84145382011877e-07,1.08548856764896e-07,"4758/335/6694/7018/10487/175/411",7,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","7/19","325/19518",1.41220984483133e-08,1.84145382011877e-07,1.08548856764896e-07,"4758/335/6694/7018/10487/175/411",7,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0031983","GO:0031983","vesicle lumen","7/19","327/19518",1.47316305609501e-08,1.84145382011877e-07,1.08548856764896e-07,"4758/335/6694/7018/10487/175/411",7,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0034358","GO:0034358","plasma lipoprotein particle","4/19","36/19518",3.70329596063647e-08,3.47183996309669e-07,2.04655829403594e-07,"345/335/344/341",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:1990777","GO:1990777","lipoprotein particle","4/19","36/19518",3.70329596063647e-08,3.47183996309669e-07,2.04655829403594e-07,"345/335/344/341",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0032994","GO:0032994","protein-lipid complex","4/19","39/19518",5.16149550071044e-08,4.30124625059203e-07,2.5354714740332e-07,"345/335/344/341",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0042627","GO:0042627","chylomicron","3/19","12/19518",1.71101694208789e-07,1.28326270656592e-06,7.56449595449383e-07,"345/344/341",3,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0005775","GO:0005775","vacuolar lumen","5/19","176/19518",5.91165765519177e-07,4.03067567399439e-06,2.37597723940722e-06,"4758/5641/10487/175/411",5,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0035578","GO:0035578","azurophil granule lumen","3/19","91/19518",9.00017544402399e-05,0.000562510965251499,0.000331585411095621,"10487/175/411",3,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0043202","GO:0043202","lysosomal lumen","3/19","98/19518",0.000112195710378656,0.000647282944492244,0.000381556262016481,"4758/5641/411",3,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","4/19","312/19518",0.000205362376440195,0.00110015558807247,0.00064851276770588,"335/6694/7018/411",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0005766","GO:0005766","primary lysosome","3/19","155/19518",0.000433536503910273,0.00203220236207941,0.00119792981343628,"10487/175/411",3,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0042582","GO:0042582","azurophil granule","3/19","155/19518",0.000433536503910273,0.00203220236207941,0.00119792981343628,"10487/175/411",3,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0005769","GO:0005769","early endosome","4/19","423/19518",0.000651093902599224,0.00287247309970246,0.00169324730087724,"345/335/344/7018",4,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","3/19","415/19518",0.00717889797012191,0.0299120748755079,0.0176323809792468,"345/335/6694",3,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0072562","GO:0072562","blood microparticle","2/19","144/19518",0.00851356781878382,0.0336061887583572,0.0198099638996632,"335/7018",2,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0000109","GO:0000109","nucleotide-excision repair complex","1/19","11/19518",0.0106588143908412,0.0399705539656543,0.0235615897060699,"5424",1,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0034362","GO:0034362","low-density lipoprotein particle","1/19","12/19518",0.0116224419361619,0.0415087212005782,0.0244682988129724,"344",1,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0031089","GO:0031089","platelet dense granule lumen","1/19","14/19518",0.0135470301156073,0.0441750982030673,0.0260400578881239,"6694",1,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0043601","GO:0043601","nuclear replisome","1/19","14/19518",0.0135470301156073,0.0441750982030673,0.0260400578881239,"5424",1,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
"GO:0030894","GO:0030894","replisome","1/19","16/19518",0.0154680675771233,0.0483377111785102,0.0284938086947008,"5424",1,"Downres_DEq_MS_CTRL.myr_vs_CTRL"
