"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0031012","GO:0031012","extracellular matrix","30/132","496/19944",0.0604838709677419,9.13856304985337,14.9819777664853,1.30901515767061e-20,1.77415647318855e-18,1.35687953952742e-18,"7057/2267/3915/4969/3339/375790/3959/3491/1291/3698/23767/3911/5054/6277/2243/2266/977/2335/3371/2244/7060/2331/1755/1311/64856/3909/653145/4148/4811/2162",30,"Downres_DEq_MS_B2_vs_CM"
"GO:0030312","GO:0030312","external encapsulating structure","30/132","497/19944",0.0603621730382294,9.12017559904884,14.9635747959619,1.38605974467855e-20,1.77415647318855e-18,1.35687953952742e-18,"7057/2267/3915/4969/3339/375790/3959/3491/1291/3698/23767/3911/5054/6277/2243/2266/977/2335/3371/2244/7060/2331/1755/1311/64856/3909/653145/4148/4811/2162",30,"Downres_DEq_MS_B2_vs_CM"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","19/132","319/19944",0.0595611285266458,8.99914505557139,11.7557984526508,3.54310174550688e-13,3.02344682283254e-11,2.31234008654134e-11,"7057/3915/3491/338/1291/64374/3698/4241/11098/2719/11167/2243/2266/2335/3371/5768/64856/81619/4148",19,"Downres_DEq_MS_B2_vs_CM"
"GO:0005604","GO:0005604","basement membrane","12/132","100/19944",0.12,18.1309090909091,14.0179288652037,2.72332265139374e-12,1.74292649689199e-10,1.33299477147167e-10,"3915/3339/375790/1291/3911/977/2335/3371/7060/64856/3909/4811",12,"Downres_DEq_MS_B2_vs_CM"
"GO:0030055","GO:0030055","cell-substrate junction","18/132","433/19944",0.0415704387990762,6.28091538946042,9.06841618943852,5.73810286013073e-10,2.93790866438693e-08,2.24692027786172e-08,"2318/3339/3673/23767/960/1969/977/3675/6386/3371/7106/4082/29780/3909/8829/1601/858/1264",18,"Downres_DEq_MS_B2_vs_CM"
"GO:0005925","GO:0005925","focal adhesion","17/132","423/19944",0.0401891252955083,6.0722114764668,8.60665819822414,2.981263130393e-09,1.27200560230102e-07,9.7283323202298e-08,"2318/3339/3673/23767/960/1969/977/3675/6386/3371/7106/4082/29780/8829/1601/858/1264",17,"Downres_DEq_MS_B2_vs_CM"
"GO:0031093","GO:0031093","platelet alpha granule lumen","8/132","67/19944",0.119402985074627,18.0407055630936,11.4042730149627,1.39712759895424e-08,5.10949521903264e-07,3.90775538955621e-07,"7057/5054/2243/2266/2335/2244/5768/2162",8,"Downres_DEq_MS_B2_vs_CM"
"GO:0072562","GO:0072562","blood microparticle","10/132","145/19944",0.0689655172413793,10.4200626959248,9.29253524877616,4.42478416701557e-08,1.41593093344498e-06,1.08290770403276e-06,"3959/3698/2040/2243/2266/2335/6386/2244/6513/2162",10,"Downres_DEq_MS_B2_vs_CM"
"GO:0031091","GO:0031091","platelet alpha granule","8/132","91/19944",0.0879120879120879,13.2827172827173,9.58561829282342,1.59406774733303e-07,4.53423714796952e-06,3.46779650297011e-06,"7057/5054/2243/2266/2335/2244/5768/2162",8,"Downres_DEq_MS_B2_vs_CM"
"GO:0034774","GO:0034774","secretory granule lumen","13/132","327/19944",0.0397553516819572,6.00667222685571,7.45117547462434,2.73114041009057e-07,6.99171944983186e-06,5.34728543449311e-06,"7057/3959/5054/2243/2266/2335/23406/4057/6386/2244/5768/10562/2162",13,"Downres_DEq_MS_B2_vs_CM"
