"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0035374","GO:0035374","chondroitin sulfate binding","1/2","10/18369",0.00108852415342242,0.0119698534381218,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0002162","GO:0002162","dystroglycan binding","1/2","11/18369",0.00119734396668514,0.0119698534381218,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0043395","GO:0043395","heparan sulfate proteoglycan binding","1/2","18/18369",0.00195891668530301,0.0119698534381218,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0033691","GO:0033691","sialic acid binding","1/2","22/18369",0.00239397068762437,0.0119698534381218,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0043236","GO:0043236","laminin binding","1/2","28/18369",0.0030463738615828,0.0121854954463312,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0043394","GO:0043394","proteoglycan binding","1/2","36/18369",0.00391591281174897,0.0130530427058299,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0050840","GO:0050840","extracellular matrix binding","1/2","55/18369",0.00597954737596651,0.01708442107419,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","1/2","92/18369",0.00999206311269374,0.0249801577817343,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0005200","GO:0005200","structural constituent of cytoskeleton","1/2","111/18369",0.0120493906564667,0.0267764236810371,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0002020","GO:0002020","protease binding","1/2","138/18369",0.0149692803054228,0.0278901238846343,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","1/2","167/18369",0.0181006448240796,0.0278901238846343,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","1/2","173/18369",0.0187478909418478,0.0278901238846343,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0030414","GO:0030414","peptidase inhibitor activity","1/2","180/18369",0.019502741704466,0.0278901238846343,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0061135","GO:0061135","endopeptidase regulator activity","1/2","187/18369",0.0202573020121953,0.0278901238846343,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0031406","GO:0031406","carboxylic acid binding","1/2","200/18369",0.0216578577033756,0.0278901238846343,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0043177","GO:0043177","organic acid binding","1/2","212/18369",0.0229497891937688,0.0278901238846343,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0061134","GO:0061134","peptidase regulator activity","1/2","230/18369",0.0248860859636453,0.0278901238846343,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0005539","GO:0005539","glycosaminoglycan binding","1/2","232/18369",0.0251011114961709,0.0278901238846343,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:1901681","GO:1901681","sulfur compound binding","1/2","269/18369",0.0290748070478535,0.0306050600503721,NA,"375790",1,"Upres_DEq_MS_BFM_vs_CF"
"GO:0004857","GO:0004857","enzyme inhibitor activity","1/2","359/18369",0.0387066764600941,0.0387066764600941,NA,"5054",1,"Upres_DEq_MS_BFM_vs_CF"
