"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0031638","GO:0031638","zymogen activation","6/20","63/18614",4.39748859994076e-11,2.3178272204532e-08,1.12606990467362e-08,"2243/7057/2244/2266/1522/5648",6,"UpPHHvsHepG2"
"GO:0031639","GO:0031639","plasminogen activation","5/20","26/18614",5.40286065373707e-11,2.3178272204532e-08,1.12606990467362e-08,"2243/7057/2244/2266/1522",5,"UpPHHvsHepG2"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","5/20","50/18614",1.71238669669362e-09,2.91079365169984e-07,1.41415076195944e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:1900047","GO:1900047","negative regulation of hemostasis","5/20","51/18614",1.89723888106206e-09,2.91079365169984e-07,1.41415076195944e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:0007596","GO:0007596","blood coagulation","7/20","224/18614",2.25828819215262e-09,2.91079365169984e-07,1.41415076195944e-07,"2243/7057/348/2244/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0050819","GO:0050819","negative regulation of coagulation","5/20","54/18614",2.54907871862446e-09,2.91079365169984e-07,1.41415076195944e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:0050817","GO:0050817","coagulation","7/20","229/18614",2.63304920368999e-09,2.91079365169984e-07,1.41415076195944e-07,"2243/7057/348/2244/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0007599","GO:0007599","hemostasis","7/20","230/18614",2.71402671487165e-09,2.91079365169984e-07,1.41415076195944e-07,"2243/7057/348/2244/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0007160","GO:0007160","cell-matrix adhesion","7/20","239/18614",3.54335808725649e-09,3.37800137651785e-07,1.64113427199248e-07,"2243/7057/2244/2335/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0030168","GO:0030168","platelet activation","6/20","133/18614",4.24111331668725e-09,3.63887522571766e-07,1.76787460358753e-07,"2243/348/2244/2267/2266/83706",6,"UpPHHvsHepG2"
"GO:0030193","GO:0030193","regulation of blood coagulation","5/20","70/18614",9.65091893999085e-09,7.52771677319287e-07,3.65719033515443e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:1900046","GO:1900046","regulation of hemostasis","5/20","72/18614",1.11418192483856e-08,7.88899438461867e-07,3.8327098224868e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:0070527","GO:0070527","platelet aggregation","5/20","73/18614",1.19530217948768e-08,7.88899438461867e-07,3.8327098224868e-07,"2243/2244/2267/2266/83706",5,"UpPHHvsHepG2"
"GO:0050818","GO:0050818","regulation of coagulation","5/20","75/18614",1.37163592375616e-08,8.40616873273416e-07,4.08396861509352e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:0042730","GO:0042730","fibrinolysis","4/20","27/18614",1.67374551346996e-08,8.97871617767783e-07,4.36212931709045e-07,"2243/7057/2244/2266",4,"UpPHHvsHepG2"
"GO:0061045","GO:0061045","negative regulation of wound healing","5/20","78/18614",1.67435266716603e-08,8.97871617767783e-07,4.36212931709045e-07,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:1903035","GO:1903035","negative regulation of response to wounding","5/20","93/18614",4.08049671242208e-08,2.05945069368126e-06,1.0005428471326e-06,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","5/20","97/18614",5.04632996532589e-08,2.40541728347201e-06,1.16862378144389e-06,"2243/2244/2267/2266/83706",5,"UpPHHvsHepG2"
"GO:0031589","GO:0031589","cell-substrate adhesion","7/20","359/18614",5.84813961329181e-08,2.48187064387443e-06,1.20576711443292e-06,"2243/7057/2244/2335/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","5/20","100/18614",5.88335246189778e-08,2.48187064387443e-06,1.20576711443292e-06,"2243/2244/2335/2266/83706",5,"UpPHHvsHepG2"
"GO:0050878","GO:0050878","regulation of body fluid levels","7/20","361/18614",6.07450856892343e-08,2.48187064387443e-06,1.20576711443292e-06,"2243/7057/348/2244/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0016485","GO:0016485","protein processing","6/20","250/18614",1.8299831891473e-07,7.13693443767446e-06,3.46733656891067e-06,"2243/7057/2244/2266/1522/5648",6,"UpPHHvsHepG2"
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/20","50/18614",2.16187133610162e-07,8.0647200277182e-06,3.91808260455945e-06,"2243/7057/2244/2266",4,"UpPHHvsHepG2"
"GO:0042060","GO:0042060","wound healing","7/20","439/18614",2.29998273772823e-07,8.22243828737843e-06,3.99470686026482e-06,"2243/7057/348/2244/2267/2266/83706",7,"UpPHHvsHepG2"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","7/20","446/18614",2.56009585171435e-07,8.78624896308364e-06,4.26862297801634e-06,"5176/2243/7057/348/2244/2266/727",7,"UpPHHvsHepG2"
"GO:0061041","GO:0061041","regulation of wound healing","5/20","137/18614",2.84734669897283e-07,9.39624410661033e-06,4.56497689389976e-06,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","4/20","59/18614",4.24596202279271e-07,1.34927237613191e-05,6.55516943869752e-06,"2243/7057/2244/2266",4,"UpPHHvsHepG2"
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/20","15/18614",4.7868176929107e-07,1.4162377863853e-05,6.88050746422009e-06,"2243/2244/2266",3,"UpPHHvsHepG2"
"GO:0072378","GO:0072378","blood coagulation, fibrin clot formation","3/20","15/18614",4.7868176929107e-07,1.4162377863853e-05,6.88050746422009e-06,"2243/2244/2266",3,"UpPHHvsHepG2"
"GO:0072577","GO:0072577","endothelial cell apoptotic process","4/20","65/18614",6.29019744670037e-07,1.79899646975631e-05,8.74006382067841e-06,"2243/7057/2244/2266",4,"UpPHHvsHepG2"
"GO:1903034","GO:1903034","regulation of response to wounding","5/20","170/18614",8.31174207349765e-07,2.29704819934609e-05,1.11597483369041e-05,"2243/7057/348/2244/2266",5,"UpPHHvsHepG2"
"GO:0072376","GO:0072376","protein activation cascade","3/20","18/18614",8.5670795313607e-07,2.29704819934609e-05,1.11597483369041e-05,"2243/2244/2266",3,"UpPHHvsHepG2"
"GO:0051604","GO:0051604","protein maturation","6/20","332/18614",9.65969370344352e-07,2.51152036289531e-05,1.22017183622444e-05,"2243/7057/2244/2266/1522/5648",6,"UpPHHvsHepG2"
