"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-196108","R-HSA-196108","Pregnenolone biosynthesis","1/3","12/10955",0.00328287173201802,0.0237053623643221,0.00467868994032672,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-1362409","R-HSA-1362409","Mitochondrial iron-sulfur cluster biogenesis","1/3","13/10955",0.0035561195968451,0.0237053623643221,0.00467868994032672,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","1/3","18/10955",0.00492160984065237,0.0237053623643221,0.00467868994032672,"ANPEP",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-211976","R-HSA-211976","Endogenous sterols","1/3","27/10955",0.00737634758007355,0.0237053623643221,0.00467868994032672,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5579029","R-HSA-5579029","Metabolic disorders of biological oxidation enzymes","1/3","34/10955",0.00928279454513214,0.0237053623643221,0.00467868994032672,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-196071","R-HSA-196071","Metabolism of steroid hormones","1/3","35/10955",0.0095549446794021,0.0237053623643221,0.00467868994032672,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","1/3","38/10955",0.0103710960343909,0.0237053623643221,0.00467868994032672,"HSPD1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-1268020","R-HSA-1268020","Mitochondrial protein import","1/3","65/10955",0.0176962916054916,0.0319411532225672,0.00630417497813827,"HSPD1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-211897","R-HSA-211897","Cytochrome P450 - arranged by substrate type","1/3","66/10955",0.0179668986876941,0.0319411532225672,0.00630417497813827,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-2980736","R-HSA-2980736","Peptide hormone metabolism","1/3","89/10955",0.0241771528354333,0.0386834445366933,0.0076348903690842,"ANPEP",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-211945","R-HSA-211945","Phase I - Functionalization of compounds","1/3","106/10955",0.0287504743135657,0.0418188717288228,0.0082537246833203,"FDX1",1,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
