"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","3/5","481/10955",0.000787277406596146,0.0299656175703457,0.00772475640911168,"CTSA/CTSS/S100A11",3,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-2132295","R-HSA-2132295","MHC class II antigen presentation","2/5","123/10955",0.00122308643144268,0.0299656175703457,0.00772475640911168,"CTSA/CTSS",2,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","2/5","168/10955",0.002267909447847,0.0334240392932709,0.00861629369536521,"APOB/CTSS",2,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-8963888","R-HSA-8963888","Chylomicron assembly","1/5","10/10955",0.0045566315129032,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-8963901","R-HSA-8963901","Chylomicron remodeling","1/5","10/10955",0.0045566315129032,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","1/5","11/10955",0.00501137951129849,0.0334240392932709,0.00861629369536521,"CTSS",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-1679131","R-HSA-1679131","Trafficking and processing of endosomal TLR","1/5","13/10955",0.00592037692646341,0.0334240392932709,0.00861629369536521,"CTSS",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-432142","R-HSA-432142","Platelet sensitization by LDL","1/5","17/10955",0.00773637870584465,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-159418","R-HSA-159418","Recycling of bile acids and salts","1/5","18/10955",0.00818996419738538,0.0334240392932709,0.00861629369536521,"BAAT",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-3000480","R-HSA-3000480","Scavenging by Class A Receptors","1/5","19/10955",0.00864338379864804,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-8963898","R-HSA-8963898","Plasma lipoprotein assembly","1/5","19/10955",0.00864338379864804,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-8964038","R-HSA-8964038","LDL clearance","1/5","19/10955",0.00864338379864804,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-3781860","R-HSA-3781860","Diseases associated with N-glycosylation of proteins","1/5","20/10955",0.00909663755514112,0.0334240392932709,0.00861629369536521,"CTSA",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","1/5","21/10955",0.00954972551236311,0.0334240392932709,0.00861629369536521,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-193368","R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","1/5","24/10955",0.0109079950432727,0.035632783808024,0.00918568003644014,"BAAT",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-4085001","R-HSA-4085001","Sialic acid metabolism","1/5","33/10955",0.0149738652062777,0.0419897385317591,0.0108244223927199,"CTSA",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-192105","R-HSA-192105","Synthesis of bile acids and bile salts","1/5","34/10955",0.0154248019096258,0.0419897385317591,0.0108244223927199,"BAAT",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-8963899","R-HSA-8963899","Plasma lipoprotein remodeling","1/5","34/10955",0.0154248019096258,0.0419897385317591,0.0108244223927199,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-8964043","R-HSA-8964043","Plasma lipoprotein clearance","1/5","37/10955",0.0167766212222312,0.0425723647482277,0.0109746160468041,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","1/5","42/10955",0.0190263534732494,0.0425723647482277,0.0109746160468041,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-975634","R-HSA-975634","Retinoid metabolism and transport","1/5","44/10955",0.0199250924536435,0.0425723647482277,0.0109746160468041,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-194068","R-HSA-194068","Bile acid and bile salt metabolism","1/5","45/10955",0.020374214856515,0.0425723647482277,0.0109746160468041,"BAAT",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-1660662","R-HSA-1660662","Glycosphingolipid metabolism","1/5","46/10955",0.0208231725948945,0.0425723647482277,0.0109746160468041,"CTSA",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-9707616","R-HSA-9707616","Heme signaling","1/5","47/10955",0.0212719657140643,0.0425723647482277,0.0109746160468041,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-6806667","R-HSA-6806667","Metabolism of fat-soluble vitamins","1/5","48/10955",0.0217205942592998,0.0425723647482277,0.0109746160468041,"APOB",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-2022090","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","1/5","61/10955",0.0275378097042623,0.0497530325725583,0.0128257012002299,"CTSS",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-446219","R-HSA-446219","Synthesis of substrates in N-glycan biosythesis","1/5","63/10955",0.0284303043271762,0.0497530325725583,0.0128257012002299,"CTSA",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
"R-HSA-9033241","R-HSA-9033241","Peroxisomal protein import","1/5","63/10955",0.0284303043271762,0.0497530325725583,0.0128257012002299,"BAAT",1,"Downres_DEq_MS_HBV.myr_vs_HBV"
