"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","8/21","125/10955",4.11969883039537e-11,7.49785187131957e-09,4.11969883039537e-09,"ALB/C4A/FGG/FGA/C3/APOE/APOA2/PLG",8,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","7/21","108/10955",7.71899516035051e-10,7.02428559591896e-08,3.85949758017525e-08,"ALB/C4A/FGG/FGA/C3/APOE/APOA2",7,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-114608","R-HSA-114608","Platelet degranulation ","7/21","129/10955",2.70218787172298e-09,1.60550122586851e-07,8.82143530696981e-08,"ALB/FGB/FGG/FGA/SERPINA4/APOH/PLG",7,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-76005","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","7/21","134/10955",3.52857412278792e-09,1.60550122586851e-07,8.82143530696981e-08,"ALB/FGB/FGG/FGA/SERPINA4/APOH/PLG",7,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-76002","R-HSA-76002","Platelet activation, signaling and aggregation","8/21","263/10955",1.5407144769202e-08,5.60820069598952e-07,3.0814289538404e-07,"GNB4/ALB/FGB/FGG/FGA/SERPINA4/APOH/PLG",8,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-354194","R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ","3/21","15/10955",2.72187668995892e-06,7.0768793938932e-05,3.88839527136989e-05,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-372708","R-HSA-372708","p130Cas linkage to MAPK signaling for integrins","3/21","15/10955",2.72187668995892e-06,7.0768793938932e-05,3.88839527136989e-05,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5602498","R-HSA-5602498","MyD88 deficiency (TLR2/4)","3/21","17/10955",4.05783853092808e-06,9.23158265786138e-05,5.0722981636601e-05,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5603041","R-HSA-5603041","IRAK4 deficiency (TLR2/4)","3/21","18/10955",4.86340475635517e-06,9.83488517396268e-05,5.40378306261686e-05,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","3/21","21/10955",7.89760032615594e-06,0.000143736325936038,7.89760032615594e-05,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-140875","R-HSA-140875","Common Pathway of Fibrin Clot Formation","3/21","22/10955",9.13331970803172e-06,0.000151114926078343,8.30301791639247e-05,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-354192","R-HSA-354192","Integrin signaling","3/21","27/10955",1.72407452328013e-05,0.00026148463603082,0.000143672876940011,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5260271","R-HSA-5260271","Diseases of Immune System","3/21","31/10955",2.63643906444091e-05,0.000342737078377318,0.000188317076031494,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5602358","R-HSA-5602358","Diseases associated with the TLR signaling cascade","3/21","31/10955",2.63643906444091e-05,0.000342737078377318,0.000188317076031494,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8963899","R-HSA-8963899","Plasma lipoprotein remodeling","3/21","34/10955",3.49681852063526e-05,0.000424280647170411,0.000233121234709017,"ALB/APOE/APOA2",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-6802948","R-HSA-6802948","Signaling by high-kinase activity BRAF mutants","3/21","36/10955",4.16206373751959e-05,0.000473434750142854,0.000260128983594975,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-140877","R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)","3/21","39/10955",5.30765571130651e-05,0.000536662966365436,0.00029486976173925,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-76009","R-HSA-76009","Platelet Aggregation (Plug Formation)","3/21","39/10955",5.30765571130651e-05,0.000536662966365436,0.00029486976173925,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-5674135","R-HSA-5674135","MAP2K and MAPK activation","3/21","40/10955",5.73093575489805e-05,0.000548963319679708,0.000301628197626213,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-9656223","R-HSA-9656223","Signaling by RAF1 mutants","3/21","43/10955",7.13202026497676e-05,0.000649013844112885,0.000356601013248838,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-6802946","R-HSA-6802946","Signaling by moderate kinase activity BRAF mutants","3/21","47/10955",9.32475461893216e-05,0.000678842136258262,0.000372990184757287,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-6802949","R-HSA-6802949","Signaling by RAS mutants","3/21","47/10955",9.32475461893216e-05,0.000678842136258262,0.000372990184757287,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-6802955","R-HSA-6802955","Paradoxical activation of RAF signaling by kinase inactive BRAF","3/21","47/10955",9.32475461893216e-05,0.000678842136258262,0.000372990184757287,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-9649948","R-HSA-9649948","Signaling downstream of RAS mutants","3/21","47/10955",9.32475461893216e-05,0.000678842136258262,0.000372990184757287,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-977606","R-HSA-977606","Regulation of Complement cascade","3/21","47/10955",9.32475461893216e-05,0.000678842136258262,0.000372990184757287,"C4A/C3/CFHR2",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8963888","R-HSA-8963888","Chylomicron assembly","2/21","10/10955",0.000156047744441443,0.000979334120287679,0.000538095670487736,"APOE/APOA2",2,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8963901","R-HSA-8963901","Chylomicron remodeling","2/21","10/10955",0.000156047744441443,0.000979334120287679,0.000538095670487736,"APOE/APOA2",2,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8964058","R-HSA-8964058","HDL remodeling","2/21","10/10955",0.000156047744441443,0.000979334120287679,0.000538095670487736,"ALB/APOE",2,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-9757110","R-HSA-9757110","Prednisone ADME","2/21","10/10955",0.000156047744441443,0.000979334120287679,0.000538095670487736,"ALB/CYP3A4",2,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-166658","R-HSA-166658","Complement cascade","3/21","58/10955",0.000175053479130259,0.00106199110672357,0.000583511597100862,"C4A/C3/CFHR2",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-6802952","R-HSA-6802952","Signaling by BRAF and RAF1 fusions","3/21","67/10955",0.000268778156293235,0.00157798788533448,0.000867026310623338,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-174824","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","3/21","75/10955",0.000375141828271388,0.00213361914829352,0.00117231821334809,"ALB/APOE/APOA2",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-6802957","R-HSA-6802957","Oncogenic MAPK signaling","3/21","84/10955",0.000523520719692376,0.00288729609042462,0.00158642642331023,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","3/21","85/10955",0.00054200558165386,0.00290132399591184,0.00159413406368782,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-8963898","R-HSA-8963898","Plasma lipoprotein assembly","2/21","19/10955",0.000586843715132483,0.00305158731868891,0.00167669632894995,"APOE/APOA2",2,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-1236974","R-HSA-1236974","ER-Phagosome pathway","3/21","90/10955",0.000640717816218321,0.00323918451532595,0.00177977171171756,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-166663","R-HSA-166663","Initial triggering of complement","2/21","23/10955",0.000864250415989547,0.00425117772189453,0.00233581193510688,"C4A/C3",2,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-1236975","R-HSA-1236975","Antigen processing-Cross presentation","3/21","105/10955",0.00100365625793813,0.00480698523538789,0.00264120067878455,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","3/21","113/10955",0.00124126484051638,0.00564775502434954,0.00310316210129096,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","3/21","113/10955",0.00124126484051638,0.00564775502434954,0.00310316210129096,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","3/21","116/10955",0.00133875395094503,0.00580126712076179,0.00318750940701197,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","3/21","116/10955",0.00133875395094503,0.00580126712076179,0.00318750940701197,"FGB/FGG/FGA",3,"Downres_DEq_MS_CTRL_vs_CTRL.myr"
