"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-9711123","R-HSA-9711123","Cellular response to chemical stress","40/212","199/10955",8.52206841097265e-30,5.2325500043372e-27,3.45368035602576e-27,"SOD2/DPP3/PSMB2/PRDX3/PSMB8/P4HB/TKT/PSMA6/PSMB1/PSMB9/PSMA4/ME1/PSMA2/TALDO1/PSMB5/SKP1/PSMA5/PSMA1/TXN/PSME1/PRDX5/PSMA7/CAT/PSMB6/GCLC/PSME2/SOD1/PRDX2/GSTA1/PSMB3/VCP/CYCS/PSMA3/PSMC5/BLVRB/PRDX6/GSR/PRDX1/TXN2/FABP1",40,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives","48/212","376/10955",2.05182318368435e-26,6.29909717391094e-24,4.15764171430775e-24,"ACAT1/OTC/AGXT/GOT2/ECHS1/TST/CPS1/GCSH/NNMT/PSMB2/HAO1/PSMB8/PCBD1/PSMA6/DMGDH/ACADSB/PSMB1/PSMB9/HIBADH/PSMA4/PSMA2/NDUFAB1/PSAT1/PSMB5/FAH/GOT1/PSMA5/QDPR/PSMA1/RIDA/MPST/RPLP1/HGD/PSME1/PSMA7/PSMB6/PSME2/ASL/SHMT1/PSMB3/HPD/PSMA3/RPLP2/PSMC5/GSR/TXN2/GRHPR/ADI1",48,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9759194","R-HSA-9759194","Nuclear events mediated by NFE2L2","25/212","79/10955",3.53415586579656e-24,7.2332390053303e-22,4.77421055554974e-22,"PSMB2/PSMB8/TKT/PSMA6/PSMB1/PSMB9/PSMA4/ME1/PSMA2/TALDO1/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/GCLC/PSME2/GSTA1/PSMB3/PSMA3/PSMC5/GSR/PRDX1",25,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9755511","R-HSA-9755511","KEAP1-NFE2L2 pathway","27/212","107/10955",4.24649081371508e-23,6.51836339905265e-21,4.30236569284291e-21,"DPP3/PSMB2/PSMB8/TKT/PSMA6/PSMB1/PSMB9/PSMA4/ME1/PSMA2/TALDO1/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/GCLC/PSME2/GSTA1/PSMB3/VCP/PSMA3/PSMC5/GSR/PRDX1",27,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9604323","R-HSA-9604323","Negative regulation of NOTCH4 signaling","19/212","54/10955",1.25997271733716e-19,1.54724649689003e-17,1.02124104457854e-17,"PSMB2/PSMB8/PSMA6/PSMB1/PSMB9/PSMA4/YWHAZ/PSMA2/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/PSME2/PSMB3/PSMA3/PSMC5",19,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-450408","R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA","19/212","56/10955",2.81643033483698e-19,2.88214704264985e-17,1.90232575247761e-17,"PSMB2/PSMB8/PSMA6/HSPB1/PSMB1/PSMB9/PSMA4/PSMA2/PSMB5/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/PSME2/PSMB3/PSMA3/PSMC5/HSPA8",19,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-180534","R-HSA-180534","Vpu mediated degradation of CD4","18/212","52/10955",1.67650128937861e-18,1.28671473959809e-16,8.49280258435219e-17,"PSMB2/PSMB8/PSMA6/PSMB1/PSMB9/PSMA4/PSMA2/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/PSME2/PSMB3/PSMA3/PSMC5",18,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9762114","R-HSA-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","18/212","52/10955",1.67650128937861e-18,1.28671473959809e-16,8.49280258435219e-17,"PSMB2/PSMB8/PSMA6/PSMB1/PSMB9/PSMA4/PSMA2/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/PSME2/PSMB3/PSMA3/PSMC5",18,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-8854050","R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","18/212","54/10955",3.68097982749859e-18,2.51124623787126e-16,1.65751723226545e-16,"PSMB2/PSMB8/PSMA6/PSMB1/PSMB9/PSMA4/PSMA2/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/PSME2/PSMB3/PSMA3/PSMC5",18,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-174113","R-HSA-174113","SCF-beta-TrCP mediated degradation of Emi1","18/212","55/10955",5.37965257024809e-18,3.30310667813232e-16,2.18017498899528e-16,"PSMB2/PSMB8/PSMA6/PSMB1/PSMB9/PSMA4/PSMA2/PSMB5/SKP1/PSMA5/PSMA1/PSME1/PSMA7/PSMB6/PSME2/PSMB3/PSMA3/PSMC5",18,"Downres_DEq_MS_CTRL_vs_HBV"
