"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","30/120","125/10955",9.72460305518383e-33,3.45223408459026e-30,2.56934249142225e-30,"C3/CP/ALB/C4A/FN1/KNG1/APOE/APOB/SERPIND1/AHSG/F2/APOA1/FGG/PLG/IGFBP2/PCSK9/C4B/FGA/TF/SERPINC1/CST3/APOL1/IGF2/SPP2/F5/IGFBP3/APOA2/IGFBP4/LAMB1/TNC",30,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-166658","R-HSA-166658","Complement cascade","23/120","58/10955",5.697451031819e-31,1.01129755814787e-28,7.52663267887668e-29,"C3/C4A/C1R/CLU/SERPING1/VTN/C1S/F2/C4BPA/CFHR2/C4B/CFB/CFI/C6/CPN2/MASP2/CFH/C9/C5/CPB2/C2/MASP1/C7",23,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-977606","R-HSA-977606","Regulation of Complement cascade","21/120","47/10955",1.0776170674415e-29,1.27518019647244e-27,9.49059241851984e-28,"C3/C4A/C1R/CLU/SERPING1/VTN/C1S/F2/C4BPA/CFHR2/C4B/CFB/CFI/C6/CPN2/CFH/C9/C5/CPB2/C2/C7",21,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","26/120","108/10955",2.06221933251296e-28,1.83021965760526e-26,1.36215013805462e-26,"C3/CP/ALB/C4A/FN1/KNG1/APOE/APOB/SERPIND1/AHSG/APOA1/FGG/PCSK9/C4B/FGA/TF/SERPINC1/CST3/APOL1/SPP2/F5/IGFBP3/APOA2/IGFBP4/LAMB1/TNC",26,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-114608","R-HSA-114608","Platelet degranulation ","25/120","129/10955",8.82371144276489e-25,6.26483512436307e-23,4.66263488870313e-23,"ALB/APOH/FN1/KNG1/CLU/HRG/SERPING1/FGB/AHSG/ITIH4/APOA1/FGG/PLG/A1BG/FGA/SELENOP/LGALS3BP/TF/ITIH3/THBS1/SERPINF2/IGF2/SPP2/F5/CD109",25,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-76005","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","25/120","134/10955",2.41710902833392e-24,1.43012284176423e-22,1.06437608089792e-22,"ALB/APOH/FN1/KNG1/CLU/HRG/SERPING1/FGB/AHSG/ITIH4/APOA1/FGG/PLG/A1BG/FGA/SELENOP/LGALS3BP/TF/ITIH3/THBS1/SERPINF2/IGF2/SPP2/F5/CD109",25,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-76002","R-HSA-76002","Platelet activation, signaling and aggregation","27/120","263/10955",3.59662048498219e-19,1.8240003888124e-17,1.35752141613613e-17,"ALB/APOH/FN1/KNG1/CLU/HRG/SERPING1/FGB/AHSG/ITIH4/F2/APOA1/FGG/PLG/A1BG/FGA/SELENOP/LGALS3BP/TF/ITIH3/THBS1/SERPINF2/IGF2/SPP2/F5/COL1A1/CD109",27,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-140877","R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)","14/120","39/10955",1.9723913087254e-18,8.75248643246894e-17,6.51408182223782e-17,"KNG1/SERPING1/SERPIND1/FGB/F2/FGG/KLKB1/FGA/SERPINC1/F9/F10/F5/F12/F13B",14,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","13/120","42/10955",3.28673355449174e-16,1.29643379093841e-14,9.64877335880032e-15,"ALB/HP/AMBP/APOE/APOB/APOA1/HPR/APOL1/HPX/HBA1/COL3A1/COL1A1/MASP1",13,"Upres_DEq_MS_CTRL_vs_HBV"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","23/120","300/10955",1.22763073383753e-13,4.35808910512322e-12,3.24352962308652e-12,"FN1/TTR/FGB/VTN/FGG/PLG/KLKB1/FGA/THBS1/FBLN1/NID1/COMP/COL6A3/HTRA1/COL3A1/COL1A1/COL2A1/SDC1/ACAN/LAMB1/F11R/EFEMP1/TNC",23,"Upres_DEq_MS_CTRL_vs_HBV"
