"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","24/180","183/9521",0.131147540983607,6.93697632058288,11.2569818933141,4.6868216271258e-14,1.06390850935756e-11,9.1269684317713e-12,"23586/6772/64135/3134/4938/6890/5610/5371/4940/10379/4939/3105/684/6773/3106/6891/6672/7098/3678/3107/6892/567/3665/3455",24,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","19/180","173/9521",0.109826589595376,5.8092164418754,8.86127191907794,5.46860409060574e-10,6.20686564283751e-08,5.32469345664243e-08,"4599/23586/6772/64135/4938/5610/5371/4940/10379/4939/6773/7098/834/103/3606/3665/3455/8743/7113",19,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","20/180","205/9521",0.0975609756097561,5.16043360433604,8.35908664486459,1.55354099331594e-09,1.17551268494239e-07,1.00843889039807e-07,"23586/6772/9636/3134/4938/6890/5610/4940/10379/4939/3105/6773/3106/6891/3107/6892/567/965/3665/3455",20,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","17/180","189/9521",0.0899470899470899,4.7577013521458,7.24308928565388,9.37501780628046e-08,5.32032260506416e-06,4.56415340568917e-06,"6772/4938/4940/10379/4939/115361/10616/6773/2633/834/2635/3606/2634/3665/22900/3455/114769",17,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","15/180","159/9521",0.0943396226415094,4.99004192872117,7.0428711643978,2.9763318404199e-07,1.27015168372471e-05,1.08962699508032e-05,"4599/3434/23586/6772/4938/5610/4940/10379/4939/6773/7098/9069/3665/137075/3455",15,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","14/180","139/9521",0.100719424460432,5.32749800159872,7.13435314076123,3.3572291199772e-07,1.27015168372471e-05,1.08962699508032e-05,"4599/23586/6772/64135/4938/5610/4940/10379/4939/6773/103/3665/3455/25898",14,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","18/180","238/9521",0.0756302521008403,4.00042016806723,6.50705413786592,5.31782556643755e-07,1.72449486225904e-05,1.4793950823924e-05,"4599/23586/6772/64135/9636/4938/5610/4940/10379/4939/6773/7098/834/103/3455/6143/7113/2197",18,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","21/180","333/9521",0.0630630630630631,3.33568568568569,6.02260060388812,1.17750958531062e-06,3.34118344831888e-05,2.86630622740085e-05,"4599/6772/9636/3134/5610/7057/10379/3105/8638/6773/3673/3655/3106/7098/3678/3107/3675/3679/3371/5526/3455",21,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","8/180","72/9521",0.111111111111111,5.87716049382716,5.76631564408161,5.95616343948761e-05,0.00150227677862632,0.00128876051029849,"23586/64135/9636/103/57169/64343/79132/3665",8,"Upres_DEq_MS_CTRL.myr_vs_HDV"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","12/180","168/9521",0.0714285714285714,3.7781746031746,5.04309037773855,7.85884398977877e-05,0.00178395758567978,0.00153040646116744,"6772/5610/10379/10616/6773/197259/7098/2495/834/2512/3455/8743",12,"Upres_DEq_MS_CTRL.myr_vs_HDV"
