"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","12/59","89/9521",0.134831460674157,21.7581413064178,15.5358342597565,1.62288516929082e-13,2.3694123471646e-11,2.06704321562304e-11,"7057/3915/3911/3339/3679/1291/375790/1311/7060/2335/960/3909",12,"Downres_DEq_MS_B1_vs_CM"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","13/59","154/9521",0.0844155844155844,13.6223860884878,12.4696587492711,6.6419232639369e-12,4.84860398267394e-10,4.22985639440192e-10,"7057/3915/3911/3679/1291/2243/1311/2266/7060/2335/2244/3909/29780",13,"Downres_DEq_MS_B1_vs_CM"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","10/59","203/9521",0.0492610837438424,7.94940302245972,7.90291248818012,3.93504784992407e-07,1.91505662029638e-05,1.67066943803794e-05,"7057/3915/3911/3679/1291/1311/7060/2335/3909/29780",10,"Downres_DEq_MS_B1_vs_CM"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","10/59","233/9521",0.0429184549356223,6.9258747363061,7.2313991231313,1.3946604696822e-06,5.09051071434002e-05,4.44089254819857e-05,"7057/2318/3339/3679/1291/375790/1311/7060/2335/4811",10,"Downres_DEq_MS_B1_vs_CM"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","11/59","333/9521",0.033033033033033,5.33063572046623,6.35208477301289,5.05063703746816e-06,0.00014747860149407,0.000128658332954452,"7057/3915/4599/3911/3679/1291/1026/1311/7060/2335/3909",11,"Downres_DEq_MS_B1_vs_CM"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","11/59","362/9521",0.0303867403314917,4.90359584230733,5.97926925391733,1.11819950727498e-05,0.000272095213436912,0.000237372176105742,"7057/3915/3911/3679/1291/1969/1026/1311/7060/2335/3909",11,"Downres_DEq_MS_B1_vs_CM"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","6/59","93/9521",0.0645161290322581,10.4111536358666,7.20157617442977,2.19304028517165e-05,0.000457405545192944,0.000399034397753037,"3915/3911/1643/1026/2335/3909",6,"Downres_DEq_MS_B1_vs_CM"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/59","50/9521",0.08,12.9098305084746,6.66723361880372,0.000247647203714348,0.0040258486343138,0.00351209578047563,"7057/3606/1311/7060",4,"Downres_DEq_MS_B1_vs_CM"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","7/59","204/9521",0.0343137254901961,5.53730475240944,5.17282747721593,0.000248168751430303,0.0040258486343138,0.00351209578047563,"7057/3339/2719/1026/2335/960/7078",7,"Downres_DEq_MS_B1_vs_CM"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","4/59","75/9521",0.0533333333333333,8.60655367231638,5.22212908954738,0.00116492064655034,0.017007841439635,0.0148374103402728,"7057/1643/1026/8795",4,"Downres_DEq_MS_B1_vs_CM"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","4/59","88/9521",0.0454545454545455,7.33513097072419,4.71438476699435,0.0021054232793905,0.0261964018702493,0.0228533859142045,"2243/2266/2244/2162",4,"Downres_DEq_MS_B1_vs_CM"
"hsa04382","Organismal Systems","Development and regeneration","hsa04382","Cornified envelope formation","6/59","217/9521",0.0276497695852535,4.46192298679997,4.07347848328918,0.00215312892084241,0.0261964018702493,0.0228533859142045,"3880/3911/3855/7051/6277/3909",6,"Downres_DEq_MS_B1_vs_CM"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","5/59","159/9521",0.0314465408805031,5.07461891056391,4.09123332629399,0.0029532146638345,0.0331668723784489,0.0289343299047752,"7057/78989/10381/1311/7060",5,"Downres_DEq_MS_B1_vs_CM"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","6/59","238/9521",0.0252100840336134,4.06822389972938,3.78516102826334,0.00341223158747334,0.0355847008407934,0.0310436106830282,"4599/2243/2266/2244/8829/2162",6,"Downres_DEq_MS_B1_vs_CM"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","4/59","103/9521",0.0388349514563107,6.26690801382261,4.24373260007687,0.00372663463203952,0.0362725770851846,0.0316437045948619,"3915/3911/2335/3909",4,"Downres_DEq_MS_B1_vs_CM"
