"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","27/163","183/9521",0.147540983606557,8.61802272955848,13.7328801582198,3.58524736541777e-18,8.13851151949835e-16,7.09501583893202e-16,"4939/23586/6772/4940/6773/4938/64135/3105/5371/6891/10379/5610/6890/3106/7098/6672/3678/684/3107/841/6892/3134/972/55080/4615/567/3665",27,"Upres_DEq_MS_BT_vs_D"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","23/163","205/9521",0.11219512195122,6.5534340864881,10.608270082456,5.5422601246168e-13,6.29046524144006e-11,5.48392054435767e-11,"4939/23586/6772/4940/9636/6773/4938/3105/6891/10379/5610/6890/3106/3107/841/6892/3134/55080/4615/567/4794/3665/5925",23,"Upres_DEq_MS_BT_vs_D"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","18/163","173/9521",0.104046242774566,6.07744955494876,8.89467477174798,7.64424461274904e-10,5.78414509031344e-08,5.04251925332217e-08,"4939/4599/23586/6772/4940/6773/4938/64135/103/5371/10379/5610/7098/834/841/4615/8743/3665",18,"Upres_DEq_MS_BT_vs_D"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","18/163","189/9521",0.0952380952380952,5.56295647093193,8.36200877120184,3.21757707233828e-09,1.82597498855198e-07,1.59185391999894e-07,"4939/6772/4940/6773/4938/10616/115361/10379/2633/834/841/2634/2635/4615/8767/114769/3665/22900",18,"Upres_DEq_MS_BT_vs_D"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","22/163","333/9521",0.0660660660660661,3.85898782217801,7.00881642276449,4.84866018513087e-08,2.20129172404942e-06,1.91904866274654e-06,"4599/6772/9636/6773/3105/10379/5610/3106/7098/8638/3678/3107/841/5649/3134/3371/1293/3912/5526/7148/2308/5925",22,"Upres_DEq_MS_BT_vs_D"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","14/163","139/9521",0.100719424460432,5.88312662753233,7.65382323877976,9.77874942432623e-08,3.67713165443845e-06,3.20566079774834e-06,"4939/4599/23586/6772/4940/6773/4938/64135/103/10379/5610/841/4615/3665",14,"Upres_DEq_MS_BT_vs_D"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","18/163","238/9521",0.0756302521008403,4.41764190338712,7.04679463719748,1.18361741376662e-07,3.67713165443845e-06,3.20566079774834e-06,"4939/4599/23586/6772/4940/9636/6773/4938/64135/103/10379/5610/7098/834/4615/1636/733/1675",18,"Upres_DEq_MS_BT_vs_D"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","11/163","82/9521",0.134146341463415,7.83562771210534,8.20432943995884,1.29590542887699e-07,3.67713165443845e-06,3.20566079774834e-06,"3105/6891/6890/3106/3107/6892/3134/972/55080/567/10437",11,"Upres_DEq_MS_BT_vs_D"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","14/163","159/9521",0.0880503144654088,5.14311069954084,6.9528288195392,5.21604489084656e-07,1.31560243358019e-05,1.14691981225632e-05,"4939/3434/4599/23586/6772/4940/6773/4938/10379/5610/7098/841/3665/5925",14,"Upres_DEq_MS_BT_vs_D"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","9/163","72/9521",0.125,7.30138036809816,7.08320441388733,3.42553507750403e-06,7.77596462593414e-05,6.7789536270606e-05,"23586/9636/64135/103/841/79132/57169/64343/3665",9,"Upres_DEq_MS_BT_vs_D"
