"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","39/367","183/9521",0.213114754098361,5.52878902934739,12.3858766951431,7.06635055955333e-19,2.119905167866e-16,1.6736093430521e-16,"6772/4939/64135/23586/6890/4940/5371/6891/6773/4938/3105/3134/5610/10379/684/3106/6672/3107/7098/6892/56829/972/727/3678/567/3133/841/55080/355/581/578/3459/3665/6714/3717/3123/148022/3125/3122",39,"Upres_DEq_MS_DM_vs_BD"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","34/367","205/9521",0.165853658536585,4.30270485811125,9.57145602000208,3.48597160410937e-13,5.22895740616406e-11,4.12812426802426e-11,"6772/4939/9636/23586/6890/4940/6891/6773/7431/4938/3105/3134/5610/10379/3106/3107/6892/567/8737/3133/958/841/7128/55080/355/3066/581/578/4193/3665/5600/3123/3125/3122",34,"Upres_DEq_MS_DM_vs_BD"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","30/367","173/9521",0.173410404624277,4.49874785402655,9.29870343850719,2.79845604579911e-12,2.79845604579911e-10,2.20930740457824e-10,"4599/6772/4939/64135/23586/4940/5371/6773/4938/103/5610/10379/834/7098/841/3606/10241/355/581/578/3459/3665/8743/3717/7113/3838/3123/148022/3125/3122",30,"Upres_DEq_MS_DM_vs_BD"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","37/367","333/9521",0.111111111111111,2.88253103239479,7.00164068824617,5.08195168249444e-09,3.81146376187083e-07,3.00905033831908e-07,"4599/7057/6772/9636/7060/6773/3105/3134/5610/10379/2335/3655/3106/3675/3107/7098/3915/3678/10312/3911/3133/3371/841/8638/355/3066/1291/581/578/4193/527/4851/3996/148022/245972/324/3265",37,"Upres_DEq_MS_DM_vs_BD"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","30/367","238/9521",0.126050420168067,3.27009823002771,7.10125332520926,8.65303590249973e-09,5.18222511130278e-07,4.09123035102851e-07,"4599/6772/4939/64135/9636/23586/4940/100293534/6773/4938/103/2266/5610/2244/2243/10379/834/7098/727/715/2162/5648/6868/8829/732/5600/7113/720/733/6167",30,"Upres_DEq_MS_DM_vs_BD"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","17/367","82/9521",0.207317073170732,5.37838107263906,7.97266549746045,1.03644502226056e-08,5.18222511130278e-07,4.09123035102851e-07,"6890/6891/3105/3134/3106/3107/6892/972/567/5641/3133/55080/10437/3310/3123/3125/3122",17,"Upres_DEq_MS_DM_vs_BD"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","17/367","88/9521",0.193181818181818,5.01167327223185,7.56986311241544,3.17265136562966e-08,1.359707728127e-06,1.07345346957395e-06,"100293534/2266/2244/2243/710/727/715/2162/5648/10544/732/1604/7035/5345/3689/720/733",17,"Upres_DEq_MS_DM_vs_BD"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","22/367","159/9521",0.138364779874214,3.58956694600106,6.593066238737,1.7174996334688e-07,6.440623625508e-06,5.08470286224316e-06,"7057/6890/7060/6891/3105/3134/3106/4353/3107/3678/715/10312/3133/83547/11151/3689/527/3123/245972/3125/3122/78989",22,"Upres_DEq_MS_DM_vs_BD"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","14/367","70/9521",0.2,5.18855585831063,7.04239697396523,3.38102773114177e-07,1.12700924371392e-05,8.8974413977415e-06,"3105/3134/3106/3107/1981/3133/958/841/1604/3689/5880/3123/3125/3122",14,"Upres_DEq_MS_DM_vs_BD"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","24/367","196/9521",0.122448979591837,3.17666685202691,6.16512137669274,4.81823877735587e-07,1.44547163320676e-05,1.14116181568955e-05,"6772/6773/3105/3134/5610/10379/3106/3107/7098/3133/841/355/581/578/3459/3665/6714/5600/3717/2247/5533/148022/59345/3265",24,"Upres_DEq_MS_DM_vs_BD"
