"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","25/268","67/9521",0.373134328358209,13.2560147026064,17.1326075099851,3.28793933786929e-22,8.41712470494538e-20,6.64509845127267e-20,"230/126/3939/5313/125/127/5211/229/130/55902/2645/2821/5236/10327/7167/124/5230/2203/2027/5105/2597/2026/2023/5232/2538",25,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","21/268","75/9521",0.28,9.94731343283582,13.2386561575996,6.78579761504871e-16,8.68582094726234e-14,6.85722706362817e-14,"230/48/5313/6470/5211/229/383/875/26227/1491/7167/29968/2752/2875/5230/2027/2597/2026/2023/162417/5232",21,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","25/268","117/9521",0.213675213675214,7.59105115448399,12.2077574826002,1.15730437405424e-15,9.8756639919295e-14,7.79657683573382e-14,"230/26007/48/5313/6470/5211/229/55902/2645/26227/2821/55753/9104/7167/29968/39/2875/5230/2203/2027/2597/2026/2023/414328/5232",25,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","19/268","73/9521",0.26027397260274,9.2465242281742,12.0366883800448,7.47902594675887e-14,4.78657660592568e-12,3.77887626783606e-12,"126/316/125/127/2944/130/1571/124/2938/1559/1558/1576/2326/1548/1557/2948/1555/1549/2939",19,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","18/268","79/9521",0.227848101265823,8.09455885131305,10.7758499007413,4.1140332093698e-12,1.84440844381026e-10,1.45611192932389e-10,"126/125/127/2944/130/3290/1571/124/2938/1559/22977/1576/246181/1548/2948/1555/1549/2939",18,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","10/268","17/9521",0.588235294117647,20.8977172958736,13.9739470459219,4.3228322901803e-12,1.84440844381026e-10,1.45611192932389e-10,"1109/6342/1582/570/6718/80270/51302/1593/10998/1581",10,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","16/268","68/9521",0.235294117647059,8.35908691834943,10.3642564368982,3.93393514528726e-11,1.43869628170505e-09,1.13581285397767e-09,"126/316/125/127/130/124/1559/1558/1576/1548/8608/8630/1551/1555/1549/157506",16,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","13/268","47/9521",0.276595744680851,9.82637345188949,10.3230760736206,3.11959579590617e-10,9.98270654689975e-09,7.88108411597348e-09,"126/134526/3939/5313/125/127/130/55902/32/10327/39/124/5105",13,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","11/268","35/9521",0.314285714285714,11.1653518123667,10.2532008737391,1.64190419049132e-09,4.67030525295309e-08,3.68708309443665e-08,"230/26007/3795/6652/5211/229/7167/2203/5207/4351/51171",11,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","10/268","31/9521",0.32258064516129,11.460038517092,9.92717355336189,6.95408222742771e-09,1.78024505022149e-07,1.40545661859592e-07,"230/5211/229/2821/5236/9104/2203/64080/23729/414328",10,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","14/268","81/9521",0.172839506172839,6.14031693384927,7.9066224145748,4.71135170796095e-08,1.09646003385273e-06,8.65626342515314e-07,"1806/51733/7498/2944/1807/2990/1571/2938/3251/1576/1548/2948/1549/2939",14,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","13/268","71/9521",0.183098591549296,6.50478242589868,7.92315256448574,7.04295630716216e-08,1.50249734552793e-06,1.18618211489047e-06,"2944/3290/1571/2938/1559/1558/1576/1548/1557/2948/1551/1549/2939",13,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","12/268","63/9521",0.19047619047619,6.76687988628287,7.81548827610299,1.43778442482868e-07,2.8313293288934e-06,2.23525999649479e-06,"3248/2053/247/1571/1559/1558/145482/1557/8529/4051/1555/6916",12,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","13/268","76/9521",0.171052631578947,6.0768362136685,7.56211987921754,1.63247134613186e-07,2.98509046149825e-06,2.35665036434073e-06,"6342/116519/1582/123/2168/5105/345/1622/1593/51703/10998/3158/1581",13,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","14/268","90/9521",0.155555555555556,5.52628524046434,7.34224532753337,1.8616656845336e-07,3.17724276827067e-06,2.5083495538979e-06,"5244/570/6580/760/1576/64241/10864/8671/8647/366/10998/28234/1581/64240",14,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","15/268","107/9521",0.14018691588785,4.980297112568,7.04636074515698,2.76459469601445e-07,4.42335151362312e-06,3.49211961601826e-06,"3939/5256/5211/5257/2645/32/5261/5836/5565/2203/5207/5105/2998/91860/2538",15,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","18/268","154/9521",0.116883116883117,4.15240356658267,6.71191581422182,2.95897899256404e-07,4.45587424762585e-06,3.51779545865199e-06,"122622/6470/554235/55191/4522/210/125061/10327/23498/9104/2990/29968/6999/4351/55163/57026/8564/8630",18,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","9/268","37/9521",0.243243243243243,8.6414885034288,7.9255177609899,6.04732833433229e-07,8.60064474216148e-06,6.78998269118012e-06,"126/316/125/1644/127/6898/130/124/4282",9,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/268","39/9521",0.230769230769231,8.19833524684271,7.66582652782101,9.80504907296197e-07,1.32110134877803e-05,1.04297474903529e-05,"10840/6470/27232/635/10841/875/4522/1491/23743",9,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
