"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","15/82","89/9521",0.168539325842697,19.5690600164429,16.4038365969695,6.42166325107531e-16,1.09810441593388e-13,9.19311791732887e-14,"7057/3915/3339/375790/1291/3673/3911/960/3679/3675/2335/3371/7060/1311/3909",15,"Upres_DEq_MS_CM_vs_B2"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","16/82","154/9521",0.103896103896104,12.0633512828635,12.9005792177609,1.66736954538837e-13,1.42560096130705e-11,1.19348556933062e-11,"7057/3915/1291/3673/3911/3679/2243/2266/3675/2335/3371/2244/7060/29780/1311/3909",16,"Upres_DEq_MS_CM_vs_B2"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","15/82","203/9521",0.0738916256157636,8.57953862789859,10.1740025899372,1.44692354280598e-10,8.2474641939941e-09,6.90461760777591e-09,"7057/3915/1291/3673/3911/3679/3675/2335/3371/10398/7060/29780/1311/3909/858",15,"Upres_DEq_MS_CM_vs_B2"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","14/82","233/9521",0.0600858369098712,6.97655186852298,8.60854903213934,9.39759214855859e-09,4.0174706435088e-07,3.36334876895781e-07,"7057/2318/3339/375790/1291/3673/3679/3675/2335/10398/7060/1311/4811/27063",14,"Upres_DEq_MS_CM_vs_B2"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","16/82","333/9521",0.048048048048048,5.57884713982275,7.92738911694679,1.79370182381259e-08,6.13446023743904e-07,5.13565153765288e-07,"7057/4599/3915/1291/3673/3911/3679/3675/2335/1026/3371/7060/1311/4193/3909/7855",16,"Upres_DEq_MS_CM_vs_B2"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","15/82","362/9521",0.0414364640883978,4.81117773884921,6.89051791477497,3.67015741467734e-07,1.04599486318304e-05,8.75686681396699e-06,"7057/3915/1291/3673/3911/1969/3679/3675/2335/1026/3371/7060/1311/4193/3909",15,"Upres_DEq_MS_CM_vs_B2"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","8/82","93/9521",0.0860215053763441,9.98793600839234,8.11809382530529,1.20514391443176e-06,2.94399441954045e-05,2.46465522349955e-05,"3915/1643/3673/3911/3675/2335/1026/3909",8,"Upres_DEq_MS_CM_vs_B2"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","10/82","204/9521",0.0490196078431373,5.69165471066475,6.31343168305003,9.13556647446002e-06,0.000195272733391583,0.000163478557964021,"7057/3339/3673/2719/960/2335/1026/4193/7855/858",10,"Upres_DEq_MS_CM_vs_B2"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","6/82","75/9521",0.08,9.28878048780488,6.71675808506557,4.2530377880486e-05,0.000808077179729234,0.000676506595525859,"7057/1643/50484/5054/1026/4193",6,"Upres_DEq_MS_CM_vs_B2"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/82","50/9521",0.08,9.28878048780488,5.47696706728693,0.000870991406405482,0.0145890664042018,0.0122136844011785,"7057/3606/7060/1311",4,"Upres_DEq_MS_CM_vs_B2"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","5/82","88/9521",0.0568181818181818,6.59714523281596,4.91637953465608,0.000938477955825847,0.0145890664042018,0.0122136844011785,"5054/2243/2266/2244/2162",5,"Upres_DEq_MS_CM_vs_B2"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","6/82","159/9521",0.0377358490566038,4.38150023009664,4.00761572873106,0.00242968544408094,0.0346230175781533,0.0289857210872813,"7057/3673/78989/10381/7060/1311",6,"Upres_DEq_MS_CM_vs_B2"
