"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","23/401","89/9521",0.258426966292135,6.13586819468184,10.207049436469,1.1184566844902e-12,3.44484658822982e-10,2.96685352096349e-10,"7057/2335/3673/3339/375790/3915/3655/3685/3675/3911/3688/3679/3693/960/3678/3918/1311/3371/3909/3914/1291/7060/3912",23,"Downres_DEq_MS_BDM_vs_C"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","27/401","154/9521",0.175324675324675,4.16275868769634,8.2969676925512,2.08732222628769e-10,3.21447622848304e-08,2.76844842644472e-08,"7057/2244/2335/3673/2266/2243/3915/3655/3685/3675/3911/3688/3679/83706/3693/3678/3918/1311/3371/29780/6714/3909/3914/1291/7060/3912/7040",27,"Downres_DEq_MS_BDM_vs_C"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","36/401","333/9521",0.108108108108108,2.56682617779875,6.10275146658899,1.65598271371915e-07,1.49587259323123e-05,1.28831132431397e-05,"7057/2335/3673/3915/3655/3685/3675/4599/3911/3688/3679/3716/3693/3105/3678/3918/10312/1311/3371/1026/537/3909/527/3914/1291/4854/3106/7060/23545/3996/324/3265/3516/245972/3912/3455",36,"Downres_DEq_MS_BDM_vs_C"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","23/401","159/9521",0.144654088050314,3.43454257438166,6.49119803411552,1.94269167952107e-07,1.49587259323123e-05,1.28831132431397e-05,"7057/3673/7037/3685/10381/3688/4353/3693/3105/3678/23673/84617/10312/6891/1311/78989/537/527/3106/7060/23545/9902/245972",23,"Downres_DEq_MS_BDM_vs_C"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","26/401","203/9521",0.12807881773399,3.04099357517536,6.16341689979624,3.66327432851586e-07,2.25657698636577e-05,1.94346343323368e-05,"7057/2335/3673/3915/3655/3685/3675/3911/3688/3679/3693/3678/3918/1311/3371/29780/6714/23396/3909/3914/10398/394/1291/7060/3265/3912",26,"Downres_DEq_MS_BDM_vs_C"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","26/401","233/9521",0.111587982832618,2.64944933802832,5.34501685982004,5.12404816092378e-06,0.000263034472260754,0.000226536866061893,"7057/7431/2335/3673/3339/375790/3655/3685/2318/3675/3688/27063/3679/3693/3678/9260/1311/4811/26287/10398/1291/7060/1290/1674/1158/633",26,"Downres_DEq_MS_BDM_vs_C"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","23/401","204/9521",0.112745098039216,2.67692288885629,5.07672185618833,1.52508865956049e-05,0.000631807196350801,0.000544140169105953,"7057/2335/3673/3339/3685/3688/3693/6237/960/3678/22800/7078/967/6714/7042/1026/6194/3481/3710/3265/3549/2719/7040",23,"Downres_DEq_MS_BDM_vs_C"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","14/401","88/9521",0.159090909090909,3.7773180684652,5.48826761230366,1.64105765285922e-05,0.000631807196350801,0.000544140169105953,"2244/5054/2266/2243/2153/727/10544/2162/1604/7035/5648/966/5270/732",14,"Downres_DEq_MS_BDM_vs_C"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","14/401","93/9521",0.150537634408602,3.57423645188105,5.23086322565158,3.12334582720044e-05,0.00106887834975304,0.00092056508591171,"2335/3673/3915/3655/3685/3675/3911/3688/3918/1026/598/3909/3914/3912",14,"Downres_DEq_MS_BDM_vs_C"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","8/401","36/9521",0.222222222222222,5.27625380991965,5.39000661564929,9.88436625836267e-05,0.0030443848075757,0.00262195820748147,"4175/4172/4171/4174/4176/2237/4173/5981",8,"Downres_DEq_MS_BDM_vs_C"
