"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","18/225","73/9521",0.246575342465753,10.4339726027397,12.5877402951494,4.65998178924364e-14,1.29081495562049e-11,1.11839562941847e-11,"1548/2330/1559/1576/126/2329/1571/125/2944/2328/130/1558/1544/1555/7366/2326/1557/1549",18,"Downres_DEq_MS_BT_vs_BD"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","14/225","68/9521",0.205882352941176,8.71202614379085,9.92886935596958,4.50528841944163e-10,6.23982446092666e-08,5.40634610332996e-08,"1548/1559/1576/126/125/130/1558/1544/5959/1555/157506/7366/8228/1549",14,"Downres_DEq_MS_BT_vs_BD"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","7/225","17/9521",0.411764705882353,17.4240522875817,10.5441904499323,5.96400992551814e-08,5.50676916456175e-06,4.77120794041451e-06,"1109/6718/6342/10998/570/9420/51302",7,"Downres_DEq_MS_BT_vs_BD"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/225","39/9521",0.230769230769231,9.7651282051282,8.53301043104027,2.24065336676152e-07,1.55165245648235e-05,1.34439202005691e-05,"10840/635/27232/10841/6470/1491/23743/1719/2653",9,"Downres_DEq_MS_BT_vs_BD"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","12/225","79/9521",0.151898734177215,6.42767932489452,7.53628657039561,2.86770471805553e-07,1.58870841380276e-05,1.37649826466665e-05,"1548/1559/1576/126/1571/125/2944/130/1544/1555/7366/1549",12,"Downres_DEq_MS_BT_vs_BD"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","8/225","35/9521",0.228571428571429,9.67212698412698,7.99612852818137,1.16598175321392e-06,5.38294909400424e-05,4.66392701285566e-05,"229/26007/5207/230/197258/2203/3795/51171",8,"Downres_DEq_MS_BT_vs_BD"
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","6/225","17/9521",0.352941176470588,14.9349019607843,8.94616368743182,1.62197432752726e-06,6.41838412464359e-05,5.56105483723633e-05,"2330/2329/2328/570/2326/1036",6,"Downres_DEq_MS_BT_vs_BD"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","10/225","71/9521",0.140845070422535,5.95993740219092,6.52606118601286,5.81786305800479e-06,0.000201443508383416,0.000174535891740144,"1548/1559/1576/1571/2944/1558/1544/7366/1557/1549",10,"Downres_DEq_MS_BT_vs_BD"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","11/225","90/9521",0.122222222222222,5.1719012345679,6.18640112893228,8.10903727110943e-06,0.000249578147121924,0.000216240993896252,"1576/10998/570/6580/7366/8671/5244/10864/6554/28234/486",11,"Downres_DEq_MS_BT_vs_BD"
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","8/225","47/9521",0.170212765957447,7.20264775413712,6.63164138254709,1.22011236163014e-05,0.000337971124171549,0.000292826966791234,"126/32/134526/125/5313/55902/10327/130",8,"Downres_DEq_MS_BT_vs_BD"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","9/225","67/9521",0.134328358208955,5.68417910447761,5.98583540251406,2.54445282196612e-05,0.000640739483349649,0.000555153342974426,"229/126/125/5313/55902/230/10327/130/2203",9,"Downres_DEq_MS_BT_vs_BD"
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","6/225","30/9521",0.2,8.46311111111111,6.36921961408841,6.01522291536061e-05,0.00138851395629574,0.00120304458307212,"1559/1576/1571/1558/1544/1557",6,"Downres_DEq_MS_BT_vs_BD"
"hsa04981","Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","6/225","31/9521",0.193548387096774,8.19010752688172,6.23799183062834,7.3129559163415e-05,0.00155822214525123,0.00135008416917074,"635/6470/23743/11309/1719/28234",6,"Downres_DEq_MS_BT_vs_BD"
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/225","32/9521",0.1875,7.93416666666667,6.11252597320095,8.82454610121185e-05,0.00174599947859692,0.00151277933163632,"48/2752/125061/55902/6470/2653",6,"Downres_DEq_MS_BT_vs_BD"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","11/225","117/9521",0.094017094017094,3.97838556505223,5.04288674529347,9.6704931083784e-05,0.00178581772734721,0.00154727889734054,"48/229/26007/55753/5313/55902/230/6470/2203/9104/2653",11,"Downres_DEq_MS_BT_vs_BD"
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","8/225","64/9521",0.125,5.28944444444444,5.35643717572203,0.000121612602176072,0.00210541817517324,0.00182418903264108,"1109/1576/1571/6718/1544/9420/7366/6716",8,"Downres_DEq_MS_BT_vs_BD"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","7/225","51/9521",0.137254901960784,5.8080174291939,5.35596595286733,0.00017915579525712,0.0029191856050719,0.00252925828598288,"4035/350/55908/341/344/345/4018",7,"Downres_DEq_MS_BT_vs_BD"
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/225","41/9521",0.146341463414634,6.19252032520325,5.18355416005544,0.000366682281365051,0.00515346970249316,0.00446510010324317,"635/27232/2628/6470/1491/2653",6,"Downres_DEq_MS_BT_vs_BD"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","8/225","75/9521",0.106666666666667,4.51365925925926,4.75256406432785,0.000371034182644788,0.00515346970249316,0.00446510010324317,"48/229/5053/2752/5313/230/6470/1491",8,"Downres_DEq_MS_BT_vs_BD"
"hsa01040","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","5/225","27/9521",0.185185185185185,7.83621399176955,5.53394187087554,0.000372091675270264,0.00515346970249316,0.00446510010324317,"9415/3992/6342/570/6319",5,"Downres_DEq_MS_BT_vs_BD"
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","6/225","42/9521",0.142857142857143,6.04507936507937,5.09768577673928,0.000419462268836673,0.00553290706989326,0.00479385450099055,"64577/125061/23498/130013/1644/1544",6,"Downres_DEq_MS_BT_vs_BD"
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","7/225","61/9521",0.114754098360656,4.85588342440801,4.7000764312164,0.000552779726865128,0.00695999928825639,0.00603032429307413,"7018/1317/486/4494/4891/4495/4493",7,"Downres_DEq_MS_BT_vs_BD"
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","6/225","45/9521",0.133333333333333,5.64207407407407,4.8558747120795,0.000613996444953395,0.00723248234990728,0.00626641070028068,"23460/10351/1672/5244/20/10060",6,"Downres_DEq_MS_BT_vs_BD"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","8/225","81/9521",0.0987654320987654,4.17931412894376,4.47045397567681,0.000626641070028068,0.00723248234990728,0.00626641070028068,"1548/1576/51733/1571/1806/2944/7366/1549",8,"Downres_DEq_MS_BT_vs_BD"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","7/225","63/9521",0.111111111111111,4.70172839506173,4.58602952010744,0.000673599866474594,0.0074634865205385,0.0064665587181561,"1559/1571/3248/1558/1555/1557/11283",7,"Downres_DEq_MS_BT_vs_BD"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","6/225","50/9521",0.12,5.07786666666667,4.49760986878781,0.00108592533023368,0.0115692814028742,0.010023926125234,"4035/6382/3043/6383/4233/7042",6,"Downres_DEq_MS_BT_vs_BD"
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","6/225","52/9521",0.115384615384615,4.8825641025641,4.36746993540166,0.00133777226661492,0.0137245525130494,0.0118913090365771,"635/27232/1491/23743/55256/1036",6,"Downres_DEq_MS_BT_vs_BD"
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","5/225","37/9521",0.135135135135135,5.71831831831832,4.47356757627439,0.00165825586626459,0.0164048883912604,0.0142136217108393,"126/125/1644/130/4282",5,"Downres_DEq_MS_BT_vs_BD"
