"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","16/207","73/9521",0.219178082191781,10.081132949507,11.6109312021178,2.46993084944034e-12,5.63144233672398e-10,4.65386970578759e-10,"1548/1558/126/1555/1576/1559/316/1571/2326/1544/2329/125/130/1557/4257/1549",16,"Downres_DEq_MS_DM_vs_BD"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","14/207","67/9521",0.208955223880597,9.61093085298147,10.5442388307872,1.20552796637476e-10,1.13186710497235e-08,9.35384172622582e-09,"230/2821/229/126/5313/5230/3939/125/7167/2023/5211/130/2645/5232",14,"Downres_DEq_MS_DM_vs_BD"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","14/207","68/9521",0.205882352941176,9.46959363455527,10.4488316320279,1.48929882233204e-10,1.13186710497235e-08,9.35384172622582e-09,"1548/1558/126/1555/1576/1559/316/1544/125/130/157506/1562/8228/1549",14,"Downres_DEq_MS_DM_vs_BD"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","14/207","75/9521",0.186666666666667,8.58576489533011,9.83199320512398,5.92618126856453e-10,3.37792332308178e-08,2.79154328177119e-08,"48/230/229/5053/5313/26227/5230/6470/7167/383/2023/5211/1491/5232",14,"Downres_DEq_MS_DM_vs_BD"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","16/207","117/9521",0.136752136752137,6.28993765225649,8.58267572686708,4.06400920908719e-09,1.85318819934376e-07,1.53148978616128e-07,"48/230/2821/229/55753/5313/26007/26227/5230/6470/7167/2023/5211/2645/414328/5232",16,"Downres_DEq_MS_DM_vs_BD"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","9/207","35/9521",0.257142857142857,11.8273291925466,9.56641756183737,3.94664084068313e-08,1.49972351945959e-06,1.23938370260049e-06,"230/229/26007/4351/3795/7167/5211/5372/51171",9,"Downres_DEq_MS_DM_vs_BD"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","11/207","79/9521",0.139240506329114,6.40439063168837,7.19057814125928,9.74832395636521e-07,2.83740251085114e-05,2.34485249050025e-05,"1548/126/1555/1576/1559/1571/1544/125/130/4257/1549",11,"Downres_DEq_MS_DM_vs_BD"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","6/207","17/9521",0.352941176470588,16.233589087809,9.37149793254805,9.9557982836882e-07,2.83740251085114e-05,2.34485249050025e-05,"80270/570/1109/6718/9420/51302",6,"Downres_DEq_MS_DM_vs_BD"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","10/207","71/9521",0.140845070422535,6.47819282846839,6.9069468692751,2.76037229772286e-06,6.99294315423125e-05,5.77902504435546e-05,"1548/1558/1576/1559/1571/1544/1562/1557/4257/1549",10,"Downres_DEq_MS_DM_vs_BD"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","7/207","39/9521",0.179487179487179,8.25554316858665,6.76842761229364,1.76721270376049e-05,0.000402924496457391,0.000332980077866449,"10840/10841/27232/635/6470/1491/1719",7,"Downres_DEq_MS_DM_vs_BD"
