"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","10/49","154/9521",0.0649350649350649,12.6172806785052,10.4534645802336,4.37475371591516e-09,6.34339288807698e-07,5.2036544199833e-07,"2335/2243/7057/2266/2244/7060/3689/3911/1291/83706",10,"Downres_DEq_MS_BT_vs_DM"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","8/49","88/9521",0.0909090909090909,17.6641929499072,11.2952636861972,1.27628887678553e-08,9.25309435669513e-07,7.59056016193502e-07,"2243/2266/2244/727/5648/732/2162/3689",8,"Downres_DEq_MS_BT_vs_DM"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","9/49","238/9521",0.0378151260504202,7.34771051277654,7.13275136184911,2.81454338577332e-06,0.00013603626364571,0.000111594176348205,"2243/2266/2244/727/5648/732/2162/8829/1536",9,"Downres_DEq_MS_BT_vs_DM"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","5/49","50/9521",0.1,19.430612244898,9.39772030983896,5.21457575719466e-06,0.000165291874729298,0.000135593334623671,"7057/7060/3043/3689/3040",5,"Downres_DEq_MS_BT_vs_DM"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","6/49","89/9521",0.0674157303370786,13.0992891538638,8.24799962629432,5.69971981825165e-06,0.000165291874729298,0.000135593334623671,"2335/7057/7060/3339/3911/1291",6,"Downres_DEq_MS_BT_vs_DM"
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","6/49","102/9521",0.0588235294117647,11.4297719087635,7.6167231060073,1.25572160466972e-05,0.00030346605446185,0.000248941300574875,"2266/727/3880/5648/3689/3122",6,"Downres_DEq_MS_BT_vs_DM"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","7/49","159/9521",0.0440251572327044,8.55435759209344,6.90887685743614,1.51270959340889e-05,0.000313346987206127,0.000257046893316097,"7057/7060/4353/3689/11151/1536/3122",7,"Downres_DEq_MS_BT_vs_DM"
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","7/49","196/9521",0.0357142857142857,6.93950437317784,6.04295682533851,5.81295404976245e-05,0.00105359792151944,0.00086429448371468,"2243/2266/2244/4353/727/3689/1536",7,"Downres_DEq_MS_BT_vs_DM"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","4/49","59/9521",0.0677966101694915,13.173296437219,6.74587673660499,0.000228888316401689,0.00368764509758276,0.00302507365536735,"50484/221357/2878/2940",4,"Downres_DEq_MS_BT_vs_DM"
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","5/49","126/9521",0.0396825396825397,7.71056041464205,5.4537012071486,0.000448510334247281,0.00650339984658558,0.00533491239683608,"2243/2266/2244/83706/6916",5,"Downres_DEq_MS_BT_vs_DM"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","4/49","75/9521",0.0533333333333333,10.3629931972789,5.85486705951565,0.000575467135075121,0.00758570314417205,0.00622275466636255,"7057/50484/1643/4193",4,"Downres_DEq_MS_BT_vs_DM"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","4/49","81/9521",0.0493827160493827,9.59536407155455,5.58748613563803,0.000770104673446958,0.00930543147081741,0.00763349369293914,"50484/4353/221357/2940",4,"Downres_DEq_MS_BT_vs_DM"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","6/49","233/9521",0.0257510729613734,5.00359113602523,4.45002289825101,0.00116778209764,0.0130252618582923,0.0106849698002688,"2335/7057/7060/3339/4811/1291",6,"Downres_DEq_MS_BT_vs_DM"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","4/49","103/9521",0.0388349514563107,7.54586883297008,4.80399157870179,0.00188387554079023,0.0195115681010417,0.0160058598578418,"2335/732/3689/3911",4,"Downres_DEq_MS_BT_vs_DM"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","5/49","203/9521",0.0246305418719212,4.78586508495024,3.92145710275799,0.00373479475119039,0.0361030159281737,0.0296162671497904,"2335/7057/7060/3911/1291",5,"Downres_DEq_MS_BT_vs_DM"
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","6/49","302/9521",0.0198675496688742,3.86038653872145,3.63313854176935,0.00430005321204031,0.0389692322341153,0.0319675008526681,"2243/2266/2244/5792/3689/8829",6,"Downres_DEq_MS_BT_vs_DM"
