"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","12/100","154/9521",0.0779220779220779,7.41896103896104,8.27360555963754,6.43871174980281e-08,1.22335523246253e-05,1.05730424523078e-05,"2335/7057/2244/2266/2243/3915/3911/1311/83706/29780/1291/7060",12,"Downres_DEq_MS_BT_vs_C"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","9/100","89/9521",0.101123595505618,9.62797752808989,8.42504219985269,3.42955635274969e-07,3.2580785351122e-05,2.81584626857343e-05,"2335/7057/3339/375790/3915/3911/1311/1291/7060",9,"Downres_DEq_MS_BT_vs_C"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","13/100","238/9521",0.0546218487394958,5.2005462184874,6.76114178130457,1.1084044836307e-06,7.01989506299442e-05,6.06705612092592e-05,"2244/2266/2243/727/6143/6124/6137/6129/6194/2162/6141/8829/6132",13,"Downres_DEq_MS_BT_vs_C"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","7/100","75/9521",0.0933333333333333,8.88626666666667,7.063957726922,1.26299436466187e-05,0.000599922323214387,0.000518492423387503,"7057/1643/50484/1026/8797/545/4193",7,"Downres_DEq_MS_BT_vs_C"
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","6/100","102/9521",0.0588235294117647,5.60058823529412,4.8126139350558,0.000689514668585339,0.0262015574062429,0.0226451133261711,"2266/727/3880/728358/3125/3886",6,"Downres_DEq_MS_BT_vs_C"
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","8/100","196/9521",0.0408163265306122,3.88612244897959,4.20618471267672,0.00103179481744085,0.0326735025522934,0.0282385950036442,"2244/2266/2243/727/4353/9555/55506/1511",8,"Downres_DEq_MS_BT_vs_C"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","8/100","203/9521",0.0394088669950739,3.75211822660098,4.08341692724205,0.00129310416619255,0.0329010060925607,0.0284352185619915,"2335/7057/3915/3911/1311/29780/1291/7060",8,"Downres_DEq_MS_BT_vs_C"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","7/100","159/9521",0.0440251572327044,4.19163522012579,4.1811665275962,0.00138530551968677,0.0329010060925607,0.0284352185619915,"7057/4353/1311/78989/7060/3125/9902",7,"Downres_DEq_MS_BT_vs_C"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/100","50/9521",0.08,7.6168,4.8328694527481,0.00182205627194017,0.0384656324076258,0.0332445354880312,"7057/1311/3040/7060",4,"Downres_DEq_MS_BT_vs_C"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","5/100","88/9521",0.0568181818181818,5.40965909090909,4.28145522693777,0.00227435670396877,0.0432127773754067,0.0373473311388557,"2244/2266/2243/727/2162",5,"Downres_DEq_MS_BT_vs_C"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","10/100","333/9521",0.03003003003003,2.85915915915916,3.55793628301434,0.00253944928705034,0.0438632149581423,0.0379094821798903,"2335/7057/3915/3911/1311/1026/1291/7060/545/4193",10,"Downres_DEq_MS_BT_vs_C"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","5/100","93/9521",0.0537634408602151,5.11881720430108,4.11219951730277,0.00289554255969199,0.0448330855629567,0.0387477082981787,"2335/1643/3915/3911/1026",5,"Downres_DEq_MS_BT_vs_C"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","8/100","233/9521",0.0343347639484979,3.26901287553648,3.61263254267854,0.00306752690693914,0.0448330855629567,0.0387477082981787,"2335/7057/3339/375790/1311/4811/1291/7060",8,"Downres_DEq_MS_BT_vs_C"
