"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","5/29","89/9521",0.0561797752808989,18.4444013948082,9.1387708312167,6.34102659523889e-06,0.000577033420166739,0.000440534479248176,"1293/3912/7059/1277/7148",5,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","6/29","216/9521",0.0277777777777778,9.11973180076628,6.67189157101584,3.90402985755971e-05,0.00148655677404015,0.00113490742726026,"1558/1548/3310/1549/1536/1555",6,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","4/29","68/9521",0.0588235294117647,19.3123732251521,8.37631241228248,4.94079480652732e-05,0.00148655677404015,0.00113490742726026,"1558/1548/1549/1555",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","4/29","73/9521",0.0547945205479452,17.9896079357581,8.0540338957761,6.53431549028636e-05,0.00148655677404015,0.00113490742726026,"1558/1548/1549/1555",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","5/29","154/9521",0.0324675324675325,10.6594267801164,6.67959396248283,9.00309319183943e-05,0.00163856296091478,0.00125095610665558,"1293/3912/7059/1277/7148",5,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","5/29","203/9521",0.0246305418719212,8.08646169526074,5.6409820559038,0.000328259019882991,0.00497859513489203,0.00380089391443463,"1293/3912/7059/1277/7148",5,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","6/29","362/9521",0.0165745856353591,5.44160792531911,4.76221593055826,0.000654904231558118,0.00851375501025553,0.00649980139591516,"1293/3912/5105/7059/1277/7148",6,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","3/29","63/9521",0.0476190476190476,15.6338259441708,6.44120488241493,0.000892413296757464,0.0101512012506161,0.00774990494552534,"1558/6916/1555",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","3/29","71/9521",0.0422535211267606,13.8722680913065,6.01737330083582,0.00126359966931577,0.0116888350998778,0.00892380701667941,"1558/1548/1549",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","4/29","159/9521",0.0251572327044025,8.25937974409022,5.10213995517359,0.00128448737361295,0.0116888350998778,0.00892380701667941,"4153/7059/4360/1536",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","3/29","76/9521",0.0394736842105263,12.9596188747731,5.78577796701077,0.00153841985921229,0.0127269279262108,0.00971633595291973,"123/5105/1581",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","3/29","79/9521",0.0379746835443038,12.4674814491488,5.65702635730374,0.00171996629204078,0.0130430777146426,0.00995769958549924,"1548/1549/1555",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","3/29","88/9521",0.0340909090909091,11.1923981191223,5.30922836841935,0.00234330317036826,0.0164031221925778,0.0125229157282838,"4153/10878/731",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","5/29","333/9521",0.015015015015015,4.92958475717096,4.03456663206575,0.0030190060052403,0.0196235390340619,0.0149815335598391,"1293/3912/7059/1277/7148",5,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","3/29","103/9521",0.029126213592233,9.56243722798795,4.82920096037661,0.00366267030640377,0.0222201998588495,0.0169639466822911,"3912/731/1277",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
