"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","13/64","154/9521",0.0844155844155844,12.5581371753247,11.8954181067037,2.01126079409993e-11,3.07722901497289e-09,2.47702645168097e-09,"7057/7060/718/3915/3911/1291/2266/2243/2244/2335/83706/3909/1311",13,"Upres_DEq_MS_D_vs_B1"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","9/64","89/9521",0.101123595505618,15.0437148876404,10.9498174244589,6.52928411008698e-09,4.99490234421654e-07,4.02066442568514e-07,"7057/7060/3339/3915/3911/1291/2335/3909/1311",9,"Upres_DEq_MS_D_vs_B1"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","8/64","88/9521",0.0909090909090909,13.5241477272727,9.70948884608632,1.11930739601435e-07,5.7084677196732e-06,4.59505141521682e-06,"718/727/2266/2243/2244/5648/732/2162",8,"Upres_DEq_MS_D_vs_B1"
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","8/64","102/9521",0.0784313725490196,11.6678921568627,8.91062302725562,3.54775747805194e-07,1.35701723535487e-05,1.09233585508441e-05,"3880/718/727/2266/5648/3122/1672/728358",8,"Upres_DEq_MS_D_vs_B1"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","5/64","50/9521",0.1,14.8765625,8.09283613101009,1.96525544984419e-05,0.000601368167652322,0.000484073447645832,"7057/7060/7042/1311/3040",5,"Upres_DEq_MS_D_vs_B1"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","9/64","238/9521",0.0378151260504202,5.62559086134454,5.94488265082115,2.72265549251957e-05,0.00069427715059249,0.000558860864254017,"718/727/2266/2243/8829/2244/5648/732/2162",9,"Upres_DEq_MS_D_vs_B1"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","6/64","93/9521",0.0645161290322581,9.59778225806452,6.85409147543248,3.50900346645696e-05,0.000766967900525592,0.000617373542218743,"1643/3915/3911/1026/2335/3909",6,"Upres_DEq_MS_D_vs_B1"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","5/64","59/9521",0.0847457627118644,12.6072563559322,7.35691734777644,4.4327927687781e-05,0.000847771617028813,0.000682416781509261,"50484/221357/6240/2878/2940",5,"Upres_DEq_MS_D_vs_B1"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","8/64","203/9521",0.0394088669950739,5.86268472906404,5.76095583301932,5.91327801150864e-05,0.000955802143580945,0.00076937633848621,"7057/7060/3915/3911/1291/2335/3909/1311",8,"Upres_DEq_MS_D_vs_B1"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","6/64","103/9521",0.058252427184466,8.66595873786408,6.43483645132731,6.24707283386239e-05,0.000955802143580945,0.00076937633848621,"3915/3911/7042/2335/732/3909",6,"Upres_DEq_MS_D_vs_B1"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","7/64","159/9521",0.0440251572327044,6.54943003144654,5.80489529350656,8.87078935712614e-05,0.00123384615603664,0.000993188856252401,"7057/7060/718/4353/3122/1311/1535",7,"Upres_DEq_MS_D_vs_B1"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","5/64","75/9521",0.0666666666666667,9.91770833333333,6.37810539921927,0.000140710771013964,0.00179406233042804,0.00144413686040647,"7057/50484/1643/1026/8795",5,"Upres_DEq_MS_D_vs_B1"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","5/64","81/9521",0.0617283950617284,9.18306327160494,6.08420989571204,0.000202523161439618,0.00238354182309704,0.00191864047679638,"50484/221357/4353/6240/2940",5,"Upres_DEq_MS_D_vs_B1"
