"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","24/303","73/9521",0.328767123287671,10.3306659433067,14.5086019362679,1.36942448490458e-18,3.50572668135574e-16,2.81092394269888e-16,"126/316/125/1576/2944/127/130/1559/1548/2326/1571/2938/7366/1558/2329/2948/124/1557/2941/7367/2330/1544/1549/1555",24,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","20/303","67/9521",0.298507462686567,9.37983350573863,12.4791909145201,9.13739392122867e-15,1.16958642191727e-12,9.37785165599785e-13,"230/229/5313/126/125/55902/5211/127/10327/3939/130/2821/5236/5230/7167/2203/124/2026/2645/5232",20,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","20/303","79/9521",0.253164556962025,7.95504866942391,11.2539027409646,2.95763934508946e-13,1.89451694973374e-11,1.51904113979474e-11,"126/125/1576/2944/127/130/1559/1548/22977/3290/1571/2938/7366/2948/124/2941/7367/1544/1549/1555",20,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","11/303","17/9521",0.647058823529412,20.3321685109687,14.4634951893887,2.96018273395897e-13,1.89451694973374e-11,1.51904113979474e-11,"570/6342/1109/80270/6718/9420/1582/51302/1593/10998/1581",11,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","14/303","35/9521",0.4,12.5689768976898,12.4310797432963,1.03146375707428e-12,5.28109443622034e-11,4.23443016062075e-11,"230/26007/229/6652/3795/5207/5211/4351/197258/55556/7167/51171/5372/2203",14,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","18/303","68/9521",0.264705882352941,8.31770529994176,10.9790807546009,2.05087995308631e-12,8.75042113316826e-11,7.01616826055843e-11,"126/316/125/1576/127/130/1559/1548/7366/1558/124/7367/1544/1549/8608/1555/8630/157506",18,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","17/303","75/9521",0.226666666666667,7.1224202420242,9.65053152629531,1.26065654541835e-10,4.6104010803871e-09,3.69666205047486e-09,"230/48/229/5053/5313/6470/5211/2752/26227/383/1491/875/5230/7167/2026/162417/5232",17,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","17/303","90/9521",0.188888888888889,5.93535020168683,8.52867948437357,2.57607811869445e-09,8.24344997982225e-08,6.60967412033446e-08,"570/1576/6580/5244/10599/10864/8671/7366/64241/64240/8647/7367/28234/6554/10998/486/1581",17,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","19/303","117/9521",0.162393162393162,5.1027897661561,8.09538151450876,4.18970508573256e-09,1.15464522776852e-07,9.25805178515051e-08,"230/48/26007/229/5313/55753/6470/55902/5211/26227/2821/5230/414328/7167/9104/2203/2026/2645/5232",19,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","15/303","71/9521",0.211267605633803,6.63854413610375,8.64573044206888,4.51033292097076e-09,1.15464522776852e-07,9.25805178515051e-08,"1576/2944/1559/1548/3290/1571/2938/7366/1558/2948/1557/2941/7367/1544/1549",15,"Downres_DEq_MS_CTRL.myr_vs_HBVHDV"
