"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","14/222","89/9521",0.157303370786517,6.74633060026318,8.41512464667355,1.51524683462932e-08,2.32154829244146e-06,2.04082532404777e-06,"7057/7060/2335/375790/3339/3915/3675/1291/960/3911/3918/3914/3909/1311",14,"Downres_DEq_MS_BDM_vs_D"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","18/222","154/9521",0.116883116883117,5.01281151281151,7.75685545521789,1.6641923243308e-08,2.32154829244146e-06,2.04082532404777e-06,"7057/2244/7060/2243/2266/2335/83706/3915/3675/1291/3911/29780/3918/3914/3909/5880/1311/3689",18,"Downres_DEq_MS_BDM_vs_D"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","12/222","88/9521",0.136363636363636,5.8482800982801,7.05961404843137,8.26638016287849e-07,7.687733551477e-05,6.75812834368663e-05,"2244/2243/2266/5054/727/2153/2162/5648/1604/732/3689/5270",12,"Downres_DEq_MS_BDM_vs_D"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","9/222","51/9521",0.176470588235294,7.56836248012719,7.2668140592383,2.24966180528369e-06,0.000156913910918537,0.000137939789639763,"338/27329/348/3990/5360/3931/255738/336/4023",9,"Downres_DEq_MS_BDM_vs_D"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","10/222","75/9521",0.133333333333333,5.71831831831832,6.33827000126086,8.54515343873485e-06,0.000476819561881405,0.000419162263415836,"7057/5054/50484/1026/1643/8795/4193/1029/8797/64393",10,"Downres_DEq_MS_BDM_vs_D"
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","6/222","24/9521",0.25,10.7218468468468,7.36780315864475,1.42225473059511e-05,0.0006201865552487,0.000545193236645716,"2131/2132/9953/11285/64132/2135",6,"Downres_DEq_MS_BDM_vs_D"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","7/222","36/9521",0.194444444444444,8.33921421421421,6.81646147052858,1.59971770764316e-05,0.0006201865552487,0.000545193236645716,"4173/4176/4174/4171/4172/4175/2237",7,"Downres_DEq_MS_BDM_vs_D"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","8/222","50/9521",0.16,6.86198198198198,6.42108472863834,1.77831270322208e-05,0.0006201865552487,0.000545193236645716,"7057/7060/3606/7042/3040/1311/3576/3689",8,"Downres_DEq_MS_BDM_vs_D"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","15/222","203/9521",0.0738916256157636,3.16901877246705,4.82643891773698,7.7832269546289e-05,0.00229607435610713,0.00201843171089591,"7057/7060/2335/3915/3675/1291/3911/29780/3918/3914/10398/3909/5880/1311/3265",15,"Downres_DEq_MS_BDM_vs_D"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","15/222","204/9521",0.0735294117647059,3.15348436671966,4.80391812410398,8.22965719034814e-05,0.00229607435610713,0.00201843171089591,"7057/2335/3339/960/7042/7078/1026/2719/2817/967/3481/4193/3710/3549/3265",15,"Downres_DEq_MS_BDM_vs_D"
