"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","14/57","89/9521",0.157303370786517,26.2751823378671,18.5911365538079,7.47597017784912e-17,7.55072987962761e-15,6.37424825690293e-15,"7057/2335/3339/3911/3915/375790/3679/1291/3675/960/3371/7060/1311/3909",14,"Upres_DEq_MS_CM_vs_BM1"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","15/57","154/9521",0.0974025974025974,16.2696514012303,14.8254457154808,8.37648972944807e-15,4.23012731337128e-13,3.57102983202786e-13,"7057/2335/2266/2243/2244/3911/3915/3679/1291/3675/3371/7060/1311/29780/3909",15,"Upres_DEq_MS_CM_vs_BM1"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","13/57","233/9521",0.055793991416309,9.31955425043295,9.97781509305713,7.62518365512467e-10,2.56714516389197e-08,2.16715745987754e-08,"7057/2335/3339/2318/375790/3679/1291/3675/7060/1311/4811/27063/633",13,"Upres_DEq_MS_CM_vs_BM1"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","12/57","203/9521",0.0591133004926108,9.87399533316049,9.91800671749047,1.94458542456941e-09,4.91007819703775e-08,4.14503735237163e-08,"7057/2335/3911/3915/3679/1291/3675/3371/7060/1311/29780/3909",12,"Upres_DEq_MS_CM_vs_BM1"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","12/57","333/9521",0.036036036036036,6.01928244033507,7.235554086904,4.71482518265147e-07,9.52394686895596e-06,8.04001767988987e-06,"7057/2335/4599/3911/3915/3679/1291/3675/3371/7060/1311/3909",12,"Upres_DEq_MS_CM_vs_BM1"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","12/57","362/9521",0.0331491712707182,5.53707473102646,6.83006323665695,1.14621607550132e-06,1.92946372709389e-05,1.62883337044925e-05,"7057/2335/3911/3915/3679/1291/3675/1969/3371/7060/1311/3909",12,"Upres_DEq_MS_CM_vs_BM1"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","5/57","88/9521",0.0568181818181818,9.49062998405104,6.2097607804319,0.00017256042621685,0.00248980043541455,0.00210186383813005,"2266/2243/2244/5054/2162",5,"Upres_DEq_MS_CM_vs_BM1"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/57","50/9521",0.08,13.3628070175439,6.80178202470479,0.000216601118291696,0.00251128326899579,0.00211999942458217,"7057/3606/7060/1311",4,"Upres_DEq_MS_CM_vs_BM1"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","5/57","93/9521",0.0537634408602151,8.98038106017733,6.00169405425655,0.000223777717039229,0.00251128326899579,0.00211999942458217,"2335/3911/3915/3675/3909",5,"Upres_DEq_MS_CM_vs_BM1"
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","8/57","302/9521",0.0264900662251656,4.42477053561055,4.69365947864886,0.00039880696621354,0.00402795035875675,0.0034003541329786,"2266/2243/2244/5792/10381/4133/8829/199731",8,"Upres_DEq_MS_CM_vs_BM1"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","6/57","204/9521",0.0294117647058824,4.91279669762642,4.38412426528662,0.00131345152324482,0.0120598730770661,0.0101808204194096,"7057/2335/3339/2719/7078/960",6,"Upres_DEq_MS_CM_vs_BM1"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","5/57","159/9521",0.0314465408805031,5.25267571444334,4.19657556001953,0.00253670529161215,0.0213506028710689,0.0180239586509284,"7057/78989/10381/7060/1311",5,"Upres_DEq_MS_CM_vs_BM1"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","6/57","238/9521",0.0252100840336134,4.2109685979655,3.89312992726374,0.00286414850442783,0.022252230688247,0.018785103551308,"2266/2243/2244/4599/2162/8829",6,"Upres_DEq_MS_CM_vs_BM1"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","4/57","103/9521",0.0388349514563107,6.48679952307954,4.34487111042946,0.00328807340625553,0.0237211010022721,0.0200251087147893,"2335/3911/3915/3909",4,"Upres_DEq_MS_CM_vs_BM1"
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","4/57","112/9521",0.0357142857142857,5.96553884711779,4.10225069405005,0.00443907147876623,0.0298897479570259,0.0252326168266712,"3911/3915/3588/3909",4,"Upres_DEq_MS_CM_vs_BM1"
