"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","16/188","73/9521",0.219178082191781,11.0999708539784,12.2941462229262,5.54879997025689e-13,1.47043199211807e-10,1.23825851967838e-10,"316/1559/1558/126/1576/2944/1548/125/1555/2330/1571/2329/130/2326/1557/2948",16,"Upres_DEq_MS_BD_vs_BM1"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","9/188","35/9521",0.257142857142857,13.0226443768997,10.1129818787331,1.70862955518549e-08,1.52180707252142e-06,1.2815217452812e-06,"230/229/5207/26007/3795/5211/197258/5372/51171",9,"Upres_DEq_MS_BD_vs_BM1"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","7/188","17/9521",0.411764705882353,20.8532540675845,11.6275900926498,1.72280045945821e-08,1.52180707252142e-06,1.2815217452812e-06,"570/6342/80270/6718/1109/9420/51302",7,"Upres_DEq_MS_BD_vs_BM1"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","8/188","39/9521",0.205128205128205,10.3884342607747,8.33800715671858,7.25495940230476e-07,4.04856212020189e-05,3.4093154696437e-05,"635/27232/10840/10841/23743/1491/6470/1719",8,"Upres_DEq_MS_BD_vs_BM1"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","10/188","68/9521",0.147058823529412,7.44759073842303,7.57275412284459,7.63879645321111e-07,4.04856212020189e-05,3.4093154696437e-05,"316/1559/1558/126/1576/1548/125/1555/1562/130",10,"Upres_DEq_MS_BD_vs_BM1"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","10/188","79/9521",0.126582278481013,6.41058443307299,6.85350118451867,3.13625468070362e-06,0.00013851791506441,0.000116646665317398,"1559/126/1576/2944/1548/125/1555/1571/130/2948",10,"Upres_DEq_MS_BD_vs_BM1"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","9/188","67/9521",0.134328358208955,6.80287392823119,6.76487075333062,6.00230686755279e-06,0.000227230188557356,0.00019135173773251,"230/229/5313/126/125/130/5211/3939/2645",9,"Upres_DEq_MS_BD_vs_BM1"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","9/188","71/9521",0.126760563380282,6.41961342523224,6.50531522684371,9.76793829598851e-06,0.000323562956054619,0.000272474068256521,"1559/1558/1576/2944/1548/1571/1562/1557/2948",9,"Upres_DEq_MS_BD_vs_BM1"
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","5/188","17/9521",0.294117647058824,14.8951814768461,8.13808526933357,1.45237585876703e-05,0.000407875874709769,0.000343474420808226,"570/2330/2329/2326/1036",5,"Upres_DEq_MS_BD_vs_BM1"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","9/188","75/9521",0.12,6.07723404255319,6.26499329151656,1.53915424418781e-05,0.000407875874709769,0.000343474420808226,"48/230/229/5313/5053/26227/1491/6470/5211",9,"Upres_DEq_MS_BD_vs_BM1"
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","7/188","47/9521",0.148936170212766,7.54266636487098,6.38151477720743,3.37486554950245e-05,0.000813035791471046,0.000684661719133512,"134526/32/5313/126/125/130/3939",7,"Upres_DEq_MS_BD_vs_BM1"
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","7/188","52/9521",0.134615384615385,6.81740998363339,5.96988618373677,6.60571022616174e-05,0.00145876100827739,0.0012284303227599,"635/27232/26227/23743/1491/3939/1036",7,"Upres_DEq_MS_BD_vs_BM1"
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","8/188","71/9521",0.112676056338028,5.70632304465088,5.64913261567191,7.31601926605404e-05,0.00149134238884948,0.00125586727482061,"5211/3939/5296/27165/5163/9123/4233/2645",8,"Upres_DEq_MS_BD_vs_BM1"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","10/188","117/9521",0.0854700854700855,4.32851427532279,5.14131023213379,0.000101550711730795,0.00192220990061862,0.00161870307420516,"48/230/229/5313/55753/26227/26007/6470/5211/2645",10,"Upres_DEq_MS_BD_vs_BM1"
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/188","41/9521",0.146341463414634,7.41126102750389,5.8387245148584,0.000138448694597621,0.0024459269378913,0.00205972794769794,"635/27232/26227/2628/1491/6470",6,"Upres_DEq_MS_BD_vs_BM1"
"hsa01040","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","5/188","27/9521",0.185185185185185,9.3784475965327,6.18739143754632,0.000161382342883995,0.00267289505401616,0.00225085899285572,"570/9415/6342/3992/6319",5,"Upres_DEq_MS_BD_vs_BM1"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","8/188","81/9521",0.0987654320987654,5.00183871815077,5.13337344831914,0.000186980892204068,0.00291470214318105,0.00245448601531036,"1806/51733/1576/2944/1548/1571/1807/2948",8,"Upres_DEq_MS_BD_vs_BM1"
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","6/188","45/9521",0.133333333333333,6.75248226950355,5.48953787096208,0.000234906987868054,0.00345835287694635,0.00291229715953376,"23460/5244/10351/1672/10060/20",6,"Upres_DEq_MS_BD_vs_BM1"
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","9/188","107/9521",0.0841121495327103,4.25974348777093,4.81254700252756,0.00025553360390117,0.00356402131756895,0.00300128110953175,"32/2998/5257/5207/5256/5211/5261/3939/2645",9,"Upres_DEq_MS_BD_vs_BM1"
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","5/188","30/9521",0.166666666666667,8.44060283687943,5.79294666525877,0.000271517764358423,0.00359761037774911,0.00302956663389399,"1559/1558/1576/1571/1557",5,"Upres_DEq_MS_BD_vs_BM1"
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","5/188","37/9521",0.135135135135135,6.84373202990224,5.05454593851464,0.000742658547237317,0.00937164357228043,0.00789191037665721,"316/1644/126/125/130",5,"Upres_DEq_MS_BD_vs_BM1"
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","5/188","42/9521",0.119047619047619,6.02900202634245,4.63566410654091,0.00133835415645952,0.0161210841573534,0.0135756498167186,"64577/316/1644/130013/125061",5,"Upres_DEq_MS_BD_vs_BM1"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","6/188","63/9521",0.0952380952380952,4.82320162107396,4.32100319520917,0.00146117933494185,0.0161862217805724,0.013630502552061,"1559/1558/3248/1555/1571/1557",6,"Upres_DEq_MS_BD_vs_BM1"
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","8/188","110/9521",0.0727272727272727,3.68317214700193,4.01711032091742,0.00146592197258014,0.0161862217805724,0.013630502552061,"7018/230/229/7037/5211/3939/5296/5163",8,"Upres_DEq_MS_BD_vs_BM1"
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","6/188","64/9521",0.09375,4.74783909574468,4.26953910490615,0.00158634125880038,0.016504137037451,0.0138982206631166,"1576/6718/1109/1571/9420/6716",6,"Upres_DEq_MS_BD_vs_BM1"
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","9/188","138/9521",0.0652173913043478,3.30284458834413,3.86740879687822,0.00161927382254236,0.016504137037451,0.0138982206631166,"2194/32/5313/2998/5257/5256/5261/5296/2645",9,"Upres_DEq_MS_BD_vs_BM1"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","7/188","90/9521",0.0777777777777778,3.93894799054374,3.97576813675253,0.00196583391451267,0.0192942958276243,0.0162478280653679,"570/1576/6580/10864/5244/8671/6554",7,"Upres_DEq_MS_BD_vs_BM1"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","5/188","50/9521",0.1,5.06436170212766,4.08946221833302,0.00293565161002015,0.0277838455948336,0.0233969226061756,"6382/3043/7042/4233/6383",5,"Upres_DEq_MS_BD_vs_BM1"
"hsa04981","Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","4/188","31/9521",0.129032258064516,6.53466026080988,4.38051804750906,0.00305267636276337,0.0278951460735273,0.0234906493250756,"635/23743/6470/1719",4,"Upres_DEq_MS_BD_vs_BM1"
