"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","22/269","73/9521",0.301369863013699,10.6667006161837,14.1366517124332,2.51831920911601e-17,6.67354590415742e-15,5.51379363680137e-15,"2944/126/316/2329/1571/1559/1548/125/1576/1558/130/2330/2326/2938/1557/7366/124/2948/1549/1555/1544/4257",22,"Upres_DEq_MS_BD_vs_C"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","10/269","17/9521",0.588235294117647,20.8200306144763,13.9460869950306,4.48666109129269e-12,5.94482594596281e-10,4.91171319467831e-10,"570/6342/6718/1109/9420/80270/1582/51302/10998/1581",10,"Upres_DEq_MS_BD_vs_C"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","16/269","67/9521",0.238805970149254,8.45231093602619,10.4375212184854,3.26351533173894e-11,2.8827718763694e-09,2.38179364562e-09,"230/5313/229/126/2821/125/10327/5236/130/55902/3939/5211/2203/2645/124/5232",16,"Upres_DEq_MS_BD_vs_C"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","17/269","79/9521",0.215189873417722,7.6164415792198,10.0689186468101,4.67372387304951e-11,3.0963420658953e-09,2.5582488568271e-09,"2944/126/1571/1559/1548/125/1576/130/22977/2938/7366/124/2948/1549/1555/1544/4257",17,"Upres_DEq_MS_BD_vs_C"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","12/269","35/9521",0.342857142857143,12.1351035581519,11.2528757752209,9.48300691289559e-11,5.02599366383466e-09,4.15255881659428e-09,"230/229/26007/6652/3795/5207/5211/2203/197258/55556/5372/51171",12,"Upres_DEq_MS_BD_vs_C"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","15/269","68/9521",0.220588235294118,7.8075114804286,9.60582813245837,4.58563428418931e-10,2.02532180885028e-08,1.67335426510768e-08,"126/316/1559/1548/125/1576/1558/130/7366/157506/124/1549/1555/8630/1544",15,"Upres_DEq_MS_BD_vs_C"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","15/269","75/9521",0.2,7.07881040892193,9.01160322295227,1.97345491291047e-09,7.4709364560182e-08,6.17261085541921e-08,"230/48/26227/2752/5313/229/875/5053/1491/6470/383/2875/5211/162417/5232",15,"Upres_DEq_MS_BD_vs_C"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","17/269","117/9521",0.145299145299145,5.14272551075525,7.68775583360682,2.66573756818743e-08,7.97992959997819e-07,6.59314938151128e-07,"230/48/26227/5313/229/26007/55753/2821/6470/55902/2875/5211/2203/9104/2645/414328/5232",17,"Upres_DEq_MS_BD_vs_C"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","15/269","90/9521",0.166666666666667,5.89900867410161,7.96209569246169,2.71016476980391e-08,7.97992959997819e-07,6.59314938151128e-07,"570/1576/6580/5244/10864/8647/7366/64241/10599/8671/10998/6554/28234/64240/1581",15,"Upres_DEq_MS_BD_vs_C"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","13/269","71/9521",0.183098591549296,6.4806010785905,7.90347827946089,7.35797647987649e-08,1.94986376716727e-06,1.61100958717296e-06,"2944/1571/1559/1548/1576/1558/2938/1557/7366/2948/1549/1544/4257",13,"Upres_DEq_MS_BD_vs_C"
