"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","21/261","89/9521",0.235955056179775,8.60738731757717,12.104918506548,1.74021814327587e-14,4.83780643830692e-12,4.37802248676772e-12,"3673/3679/7057/3675/3913/3655/3678/7060/3915/3912/5649/1293/80144/960/3914/3918/1311/1291/3909/7148/1292",21,"Downres_DEq_MS_BDM_vs_BT"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","22/261","154/9521",0.142857142857143,5.21127531472359,8.84518599159645,1.73675491953405e-10,2.41408933815233e-08,2.18465487246652e-08,"3673/3679/7057/3675/3913/3655/3678/7060/3915/3912/5649/1293/80144/3914/3918/1311/1291/83706/3909/7148/29780/1292",22,"Downres_DEq_MS_BDM_vs_BT"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","23/261","203/9521",0.113300492610837,4.13308042202216,7.57515359714482,6.90638665589055e-09,5.51040616540777e-07,4.98669849879764e-07,"3673/3679/7057/3675/3913/3655/3678/10398/7060/3915/3912/5649/1293/394/3914/3918/1311/1291/3909/7148/29780/1292/23396",23,"Downres_DEq_MS_BDM_vs_BT"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","30/261","333/9521",0.0900900900900901,3.28638983811398,7.13009209228267,7.92864196461549e-09,5.51040616540777e-07,4.98669849879764e-07,"3673/3679/7057/3675/5315/3913/3655/3678/4599/7060/3915/3912/5649/1293/529/4854/3914/3918/10312/3106/1311/1291/3909/527/7148/324/1292/5925/3996/7187",30,"Downres_DEq_MS_BDM_vs_BT"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","19/261","233/9521",0.0815450643776824,2.97467646720274,5.12325582201094,2.09988849063216e-05,0.00116753800079148,0.0010565754721286,"7431/3673/3679/7057/3675/3655/3678/10398/7060/27063/2318/1293/4811/1311/1291/26287/1290/1292/1674",19,"Downres_DEq_MS_BDM_vs_BT"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","15/261","159/9521",0.0943396226415094,3.44140822670426,5.21180168491113,2.95313968719669e-05,0.0013682880550678,0.00123824628989475,"3673/7057/7037/3678/7060/10381/9902/529/10312/3106/1311/527/10382/78989/1780",15,"Downres_DEq_MS_BDM_vs_BT"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","11/261","93/9521",0.118279569892473,4.31471181971738,5.39275510713576,4.43633356569541e-05,0.00157586891539117,0.00142609871555657,"3673/3675/3913/3655/3915/3912/3914/3918/3909/5925/7187",11,"Downres_DEq_MS_BDM_vs_BT"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","7/261","36/9521",0.194444444444444,7.09312473392933,6.14901972319598,4.53487457666525e-05,0.00157586891539117,0.00142609871555657,"4174/4176/4175/4171/4172/2237/4173",7,"Downres_DEq_MS_BDM_vs_BT"
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","10/261","103/9521",0.0970873786407767,3.54164341777331,4.35398696550458,0.000505761593028666,0.0156224136513299,0.0141376632437253,"79888/1606/8611/43/1119/26279/84803/51365/3931/9489",10,"Downres_DEq_MS_BDM_vs_BT"
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","8/261","71/9521",0.112676056338028,4.1103016566834,4.41620287676611,0.000684051843630089,0.0190166412529165,0.0172093042765886,"80201/5315/2744/2539/5213/51548/6513/8140",8,"Downres_DEq_MS_BDM_vs_BT"
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","10/261","110/9521",0.0909090909090909,3.31626610936956,4.10204238240865,0.000850376720912986,0.02149133894671,0.0194488073012635,"7057/7037/2331/4052/7042/57817/2014/90/7046/650",10,"Downres_DEq_MS_BDM_vs_BT"
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","9/261","99/9521",0.0909090909090909,3.31626610936956,3.88926678493072,0.00153310011896491,0.035516819422687,0.0321413095116327,"3673/3679/3675/3655/3678/7042/1674/781/1636",9,"Downres_DEq_MS_BDM_vs_BT"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","20/261","362/9521",0.0552486187845304,2.01541034271078,3.30677825414777,0.00225062364101854,0.0481287209387041,0.0435545789638405,"3673/3679/7057/3675/3913/3655/3678/1969/7060/3915/3912/5649/1293/3914/3918/1311/1291/3909/7148/1292",20,"Downres_DEq_MS_BDM_vs_BT"
