"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","29/169","183/9521",0.158469945355191,8.92776538299868,14.5565674302434,6.57515876336542e-20,1.53201199186414e-17,1.21121345640942e-17,"6772/4938/23586/4939/64135/4940/6891/6890/5371/6773/5610/3105/6672/684/3106/3107/7098/10379/972/56829/6892/3134/3133/841/567/3665/55080/148022/4792",29,"Upres_DEq_MS_BDM_vs_BD"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","27/169","205/9521",0.131707317073171,7.42003175061336,12.491337537982,1.830204237379e-16,2.13218793654654e-14,1.68571442916487e-14,"6772/4938/23586/4939/9636/4940/6891/6890/6773/5610/3105/3106/3107/10379/6892/3134/8737/7128/3133/841/567/958/3665/55080/10018/4792/5600",27,"Upres_DEq_MS_BDM_vs_BD"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","24/169","189/9521",0.126984126984127,7.153940077017,11.4869935579236,2.31331403162036e-14,1.79667389789181e-12,1.42045598432829e-12,"6772/4938/4939/4940/2633/6773/115361/834/10616/10379/2634/8737/7128/841/2635/79792/3665/8767/114769/55072/148022/5580/4792/5600",24,"Upres_DEq_MS_BDM_vs_BD"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","15/169","82/9521",0.182926829268293,10.3055996536297,11.376217192009,1.04156515401009e-11,6.06711702210876e-10,4.79668163030962e-10,"6891/6890/3105/3106/3107/1520/972/6892/3134/5720/5641/3133/567/55080/10437",15,"Upres_DEq_MS_BDM_vs_BD"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","20/169","173/9521",0.115606936416185,6.5129801279201,9.83693279072459,2.28342639765852e-11,1.06407670130887e-09,8.41262357032087e-10,"4599/6772/4938/23586/4939/64135/4940/5371/6773/5610/103/834/7098/10379/841/3665/148022/8743/7113/4792",20,"Upres_DEq_MS_BDM_vs_BD"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","18/169","159/9521",0.113207547169811,6.37780506866138,9.19239922216082,3.44715807037551e-10,1.33864638399582e-08,1.05833800406266e-08,"3434/4599/6772/4938/23586/4939/4940/6773/5610/7098/10379/8737/100506658/841/3665/148022/4792/9069",18,"Upres_DEq_MS_BDM_vs_BD"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","20/169","214/9521",0.0934579439252336,5.2651661781784,8.48296282575952,1.07950196996361e-09,3.59319941430746e-08,2.84079465779898e-08,"25939/6891/6890/3105/684/3106/3107/6892/3134/8737/3133/841/567/85363/55080/60489/2787/4792/5600/4775",20,"Upres_DEq_MS_BDM_vs_BD"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","16/169","139/9521",0.115107913669065,6.48486654463412,8.7565963012843,2.72163634153349e-09,7.92676584471629e-08,6.2669257864258e-08,"4599/6772/4938/23586/4939/64135/4940/6773/5610/103/10379/7128/841/3665/25898/4792",16,"Upres_DEq_MS_BDM_vs_BD"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","12/169","72/9521",0.166666666666667,9.38954635108481,9.60553102229372,4.03783515423513e-09,1.04535065659643e-07,8.26457487708944e-08,"23586/9636/64135/103/57169/8737/841/3665/79132/64343/4792/5600",12,"Upres_DEq_MS_BDM_vs_BD"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","12/169","83/9521",0.144578313253012,8.1451486419049,8.78860417645248,2.14984934101227e-08,5.00914896455859e-07,3.96024878607524e-07,"23586/25939/103/834/11277/8737/197259/840/841/79792/3665/4792",12,"Upres_DEq_MS_BDM_vs_BD"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","19/169","238/9521",0.0798319327731092,4.49751379841878,7.34536391749047,3.88548000564913e-08,8.23015310287498e-07,6.50678469845548e-07,"4599/6772/4938/23586/4939/9636/64135/4940/6773/5610/103/834/716/7098/10379/715/7113/4792/5600",19,"Upres_DEq_MS_BDM_vs_BD"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","16/169","168/9521",0.0952380952380952,5.36545505776275,7.67393776248303,4.24356312157853e-08,8.23958506106497e-07,6.51424163400212e-07,"6772/6773/5610/834/10616/7098/10379/8737/7128/197259/841/2495/51510/55072/148022/8743",16,"Upres_DEq_MS_BDM_vs_BD"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","17/169","196/9521",0.086734693877551,4.8863965704625,7.3902700281209,6.31184869105081e-08,1.13127749616526e-06,8.94391514926228e-07,"6772/6773/5610/3105/3106/3107/7098/10379/3134/3133/841/3665/148022/2787/4792/5600/4775",17,"Upres_DEq_MS_BDM_vs_BD"
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","17/169","227/9521",0.0748898678414097,4.21909131194119,6.59864049472093,5.26068054276439e-07,8.75527547474359e-06,6.92194808258472e-06,"6891/6890/3105/3106/3107/6892/3134/8737/3133/841/567/55080/2787/4792/5600/6376/4775",17,"Upres_DEq_MS_BDM_vs_BD"
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","11/169","109/9521",0.100917431192661,5.68541338689539,6.61347599004106,3.39520569543391e-06,5.27388618024067e-05,4.16955085404164e-05,"6772/6773/7098/10379/8737/841/958/3665/148022/4792/5600",11,"Upres_DEq_MS_BDM_vs_BD"
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","11/169","119/9521",0.092436974789916,5.20764755606385,6.20886603853679,8.00480205108997e-06,0.000116569929868998,9.21605499303122e-05,"8737/7128/197259/840/841/1051/8809/4792/1435/5600/6376",11,"Upres_DEq_MS_BDM_vs_BD"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","6/169","39/9521",0.153846153846154,8.66727355484752,6.44960123308212,5.74494840798855e-05,0.000787395870036078,0.000622517629348604,"3105/3106/3107/3134/3133/958",6,"Upres_DEq_MS_BDM_vs_BD"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","17/169","333/9521",0.0510510510510511,2.87607726069265,4.68459359691243,8.48475717058419e-05,0.00109830467819229,0.000868323102252768,"4599/6772/9636/8638/6773/5610/3105/3106/3107/7098/10379/3134/3133/841/148022/5526/4851",17,"Upres_DEq_MS_BDM_vs_BD"
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","9/169","105/9521",0.0857142857142857,4.82890955198647,5.30329895238375,9.87374306402627e-05,0.00121083270206217,0.000957288108700608,"6772/6773/834/10379/841/5580/4792/5600/4775",9,"Upres_DEq_MS_BDM_vs_BD"
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","11/169","163/9521",0.0674846625766871,3.80190220350673,4.85025790287226,0.000148390753860798,0.0017287522824783,0.00136675694345472,"6772/23586/64135/6773/7098/841/3665/148022/4792/5600/4775",11,"Upres_DEq_MS_BDM_vs_BD"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","7/169","70/9521",0.1,5.63372781065089,5.23058465286274,0.000229520207706916,0.00254658135217674,0.00201333515532383,"3105/3106/3107/3134/3133/841/958",7,"Upres_DEq_MS_BDM_vs_BD"
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","12/169","205/9521",0.0585365853658537,3.2977918891615,4.47077135978514,0.000283139352259589,0.00299870313984019,0.00237078405002048,"5610/3105/6672/3106/3107/10379/3134/3133/841/3665/2959/4792",12,"Upres_DEq_MS_BDM_vs_BD"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","6/169","54/9521",0.111111111111111,6.25969756738988,5.21027974613003,0.00036505650037331,0.00369818106899918,0.00292379348125077,"3105/3106/3107/3134/3133/958",6,"Upres_DEq_MS_BDM_vs_BD"
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","7/169","78/9521",0.0897435897435897,5.05590957366105,4.83492952151348,0.000449208452248904,0.00424738926827222,0.00335799919560713,"834/716/715/710/840/148022/5600",7,"Upres_DEq_MS_BDM_vs_BD"
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","12/169","216/9521",0.0555555555555556,3.12984878369494,4.25624907127456,0.000455728462260968,0.00424738926827222,0.00335799919560713,"834/1573/840/7436/841/958/3665/148022/8743/4792/5600/4775",12,"Upres_DEq_MS_BDM_vs_BD"
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","13/169","251/9521",0.051792828685259,2.91786699356421,4.13928239263128,0.000518098850293092,0.00450514830901898,0.00356178429671706,"834/8737/197259/840/841/83547/79792/8767/9267/8743/5420/4792/5600",13,"Upres_DEq_MS_BDM_vs_BD"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","10/169","159/9521",0.0628930817610063,3.54322503814521,4.34718989698249,0.0005220558126331,0.00450514830901898,0.00356178429671706,"6891/6890/3105/3106/3107/1520/715/3134/3133/83547",10,"Upres_DEq_MS_BDM_vs_BD"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","5/169","44/9521",0.113636363636364,6.40196342119419,4.82783161566762,0.00103033446916422,0.00857385468983086,0.00677851624450147,"3105/3106/3107/3134/3133",5,"Upres_DEq_MS_BDM_vs_BD"
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","5/169","45/9521",0.111111111111111,6.25969756738988,4.75405368004077,0.00114270889943382,0.00918107495062345,0.00725858647553243,"3105/3106/3107/3134/3133",5,"Upres_DEq_MS_BDM_vs_BD"
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","6/169","73/9521",0.0821917808219178,4.63046121423361,4.18564957890016,0.00182389610609465,0.0141655930906685,0.0111993620549672,"4599/25939/684/85363/60489/8178",6,"Upres_DEq_MS_BDM_vs_BD"
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","8/169","137/9521",0.0583941605839416,3.28976806461366,3.62883611771017,0.00300021330839654,0.0225499903502062,0.0178280926644956,"1520/8737/840/841/8743/1519/10018/4792",8,"Upres_DEq_MS_BDM_vs_BD"
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","10/169","203/9521",0.0492610837438424,2.77523537470487,3.43678359558115,0.00328843152177308,0.0239438920179102,0.0189301156681016,"834/8737/840/100506658/841/9267/8743/4792/5600/9069",10,"Upres_DEq_MS_BDM_vs_BD"
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","11/169","252/9521",0.0436507936507936,2.45916690147459,3.15571937793144,0.00522677145743618,0.0369041742297767,0.0291765551850505,"5371/3105/3106/3107/30844/3134/3133/64744/51510/9267/409",11,"Upres_DEq_MS_BDM_vs_BD"
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","6/169","95/9521",0.0631578947368421,3.55814388041109,3.36846957996068,0.00676972171853086,0.0453410213431571,0.0358467528125254,"29761/7128/841/1051/4792/5600",6,"Upres_DEq_MS_BDM_vs_BD"
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","8/169","157/9521",0.0509554140127389,2.87068933026797,3.17709623790925,0.00681088303437982,0.0453410213431571,0.0358467528125254,"834/840/961/1051/3988/5600/6376/4775",8,"Upres_DEq_MS_BDM_vs_BD"
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","8/169","160/9521",0.05,2.81686390532544,3.11552214991144,0.00760582914507267,0.0492266164111648,0.0389187163856057,"3105/3106/3107/3134/3133/100506658/958/9069",8,"Upres_DEq_MS_BDM_vs_BD"
