"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","5/16","89/9521",0.0561797752808989,33.4304775280899,12.6109805467028,2.56676248055316e-07,1.82240136119275e-05,1.3239090689169e-05,"7057/7060/3915/3911/3339",5,"Downres_DEq_MS_B1_vs_DM"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","5/16","154/9521",0.0324675324675325,19.320211038961,9.40357466904362,3.92461772710541e-06,0.000139323929312242,0.000101213825593771,"7057/7060/3915/3911/2243",5,"Downres_DEq_MS_B1_vs_DM"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","3/16","75/9521",0.04,23.8025,8.13376330956351,0.00024424640826068,0.0043554119152837,0.00316405016825651,"7057/50484/1643",3,"Downres_DEq_MS_B1_vs_DM"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","4/16","203/9521",0.0197044334975369,11.7253694581281,6.33725718015554,0.000298593543816022,0.0043554119152837,0.00316405016825651,"7057/7060/3915/3911",4,"Downres_DEq_MS_B1_vs_DM"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","3/16","81/9521",0.037037037037037,22.0393518518519,7.80173642252677,0.000306719148963641,0.0043554119152837,0.00316405016825651,"4353/50484/221357",3,"Downres_DEq_MS_B1_vs_DM"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","3/16","93/9521",0.032258064516129,19.195564516129,7.23435183447986,0.000460790190001223,0.00545268391501447,0.0039611788263263,"3915/3911/1643",3,"Downres_DEq_MS_B1_vs_DM"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","4/16","333/9521",0.012012012012012,7.1478978978979,4.68533528519781,0.00191556000839753,0.0193591608405417,0.0140637343393112,"7057/7060/3915/3911",4,"Downres_DEq_MS_B1_vs_DM"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","3/16","159/9521",0.0188679245283019,11.2275943396226,5.33568451304776,0.00218131389752583,0.0193591608405417,0.0140637343393112,"7057/7060/4353",3,"Downres_DEq_MS_B1_vs_DM"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","4/16","362/9521",0.0110497237569061,6.57527624309392,4.43709831087863,0.0026006706971604,0.0205164021664876,0.0149044285568257,"7057/7060/3915/3911",4,"Downres_DEq_MS_B1_vs_DM"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","2/16","50/9521",0.04,23.8025,6.63241897585049,0.00309456633796149,0.0219714209995266,0.0159614474273803,"7057/7060",2,"Downres_DEq_MS_B1_vs_DM"
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","3/16","196/9521",0.0153061224489796,9.10809948979592,4.70570924261542,0.00394775717439293,0.0253492773443912,0.0184153386193501,"727/4353/2243",3,"Downres_DEq_MS_B1_vs_DM"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","2/16","59/9521",0.0338983050847458,20.1716101694915,6.0603196073314,0.00428438490327738,0.0253492773443912,0.0184153386193501,"50484/221357",2,"Downres_DEq_MS_B1_vs_DM"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","3/16","233/9521",0.0128755364806867,7.66174892703863,4.22384062294306,0.00640032098018165,0.0349555991994536,0.0253939860752146,"7057/7060/3339",3,"Downres_DEq_MS_B1_vs_DM"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","2/16","88/9521",0.0227272727272727,13.5241477272727,4.84247074216574,0.00931742274903097,0.0472526439415142,0.0343273469701141,"727/2243",2,"Downres_DEq_MS_B1_vs_DM"
