"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0016072","GO:0016072","rRNA metabolic process","18/166","270/18860",0.0666666666666667,7.57429718875502,10.2530665106383,2.99804111564896e-11,7.91782658642892e-08,6.9333645590324e-08,"55661/23560/117246/9555/23029/10969/10412/6129/6194/8602/55506/8886/56342/11056/84365/9790/10171/9277",18,"Downres_DEq_MS_BT_vs_C"
"GO:0006364","GO:0006364","rRNA processing","15/166","223/18860",0.0672645739910314,7.6422281052461,9.40243781781455,1.27178774278987e-09,1.67939571435402e-06,1.47058824784702e-06,"55661/23560/117246/23029/10969/10412/6129/6194/8602/8886/56342/11056/9790/10171/9277",15,"Downres_DEq_MS_BT_vs_C"
"GO:0000470","GO:0000470","maturation of LSU-rRNA","7/166","27/18860",0.259259259259259,29.4556001784917,13.9428685848558,2.76002545702717e-09,2.42974241066958e-06,2.12764067687322e-06,"23560/117246/23029/10412/6129/8886/56342",7,"Downres_DEq_MS_BT_vs_C"
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","6/166","17/18860",0.352941176470588,40.099220411056,15.1977672784378,4.85045377469515e-09,3.20251210474247e-06,2.80432814289612e-06,"23560/117246/23029/6129/8886/56342",6,"Downres_DEq_MS_BT_vs_C"
"GO:0072378","GO:0072378","blood coagulation, fibrin clot formation","6/166","18/18860",0.333333333333333,37.8714859437751,14.7477459680952,7.2228203835618e-09,3.81509372659734e-06,3.34074450161795e-06,"2335/7057/2244/2266/2243/2162",6,"Downres_DEq_MS_BT_vs_C"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","9/166","69/18860",0.130434782608696,14.8192771084337,10.8367032204555,9.19564343814594e-09,4.04761572002391e-06,3.54435590063274e-06,"23560/117246/23029/10969/10412/6129/8886/56342/55153",9,"Downres_DEq_MS_BT_vs_C"
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","10/166","101/18860",0.099009900990099,11.2489562209233,9.73190225460854,2.05122016603911e-08,7.4541987296694e-06,6.52738181672958e-06,"2335/2244/2266/2243/3915/3911/10562/8829/83706/29780",10,"Downres_DEq_MS_BT_vs_C"
"GO:0042254","GO:0042254","ribosome biogenesis","16/166","318/18860",0.050314465408805,5.71645070849435,7.99305546692782,2.25799279959694e-08,7.4541987296694e-06,6.52738181672958e-06,"55661/23560/117246/23029/10969/10412/6129/6194/8602/8886/56342/11056/9790/55153/10171/9277",16,"Downres_DEq_MS_BT_vs_C"
"GO:0072376","GO:0072376","protein activation cascade","6/166","22/18860",0.272727272727273,30.9857612267251,13.2608474074973,2.8195900935448e-08,8.27393048561314e-06,7.2451923222432e-06,"2335/7057/2244/2266/2243/2162",6,"Downres_DEq_MS_BT_vs_C"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","19/166","496/18860",0.0383064516129032,4.3521667314419,7.12927000438213,8.14912891262482e-08,2.15218494582421e-05,1.88459328642492e-05,"55661/23560/117246/23029/10969/10412/6129/6194/8602/8886/56342/11056/10713/55692/9790/545/55153/10171/9277",19,"Downres_DEq_MS_BT_vs_C"
"GO:0031589","GO:0031589","cell-substrate adhesion","16/166","369/18860",0.043360433604336,4.92637215528782,7.17772309675804,1.74997942460797e-07,4.20154150944513e-05,3.67914334532412e-05,"2335/7057/2244/2266/2243/3915/3911/4059/10562/4811/8829/83706/29780/11093/683/51330",16,"Downres_DEq_MS_BT_vs_C"
"GO:0007596","GO:0007596","blood coagulation","12/166","243/18860",0.0493827160493827,5.6105905101889,6.81658876725799,1.68691469481673e-06,0.000371261809084249,0.000325101016185294,"2335/7057/2267/2244/2266/2243/1311/2162/1511/83706/1606/11093",12,"Downres_DEq_MS_BT_vs_C"
"GO:0050817","GO:0050817","coagulation","12/166","248/18860",0.0483870967741935,5.49747376603187,6.71831267500521,2.08575394512503e-06,0.000423728936082708,0.0003710446491854,"2335/7057/2267/2244/2266/2243/1311/2162/1511/83706/1606/11093",12,"Downres_DEq_MS_BT_vs_C"
"GO:0007599","GO:0007599","hemostasis","12/166","250/18860",0.048,5.45349397590361,6.67974589997666,2.26728088120102e-06,0.000427706343375135,0.000374527526014936,"2335/7057/2267/2244/2266/2243/1311/2162/1511/83706/1606/11093",12,"Downres_DEq_MS_BT_vs_C"
"GO:0042060","GO:0042060","wound healing","16/166","453/18860",0.0353200883002208,4.01287268278412,6.11646689805691,2.62238958558944e-06,0.000461715393036115,0.000404308064529123,"2335/7057/2267/2244/2266/2243/1311/2131/2162/26509/1026/1511/83706/1606/11093/51330",16,"Downres_DEq_MS_BT_vs_C"
"GO:0019731","GO:0019731","antibacterial humoral response","7/166","78/18860",0.0897435897435897,10.1961692925548,7.66912110630101,5.63516117578162e-06,0.000930153791577453,0.000814503230473172,"2244/2243/4057/1755/1511/728358/3512",7,"Downres_DEq_MS_BT_vs_C"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","8/166","117/18860",0.0683760683760684,7.76850993718464,6.92036027113327,9.19450685464873e-06,0.00135090057533511,0.00118293651288836,"2335/3915/3911/4811/8829/83706/11093/683",8,"Downres_DEq_MS_BT_vs_C"
"GO:0050878","GO:0050878","regulation of body fluid levels","14/166","389/18860",0.0359897172236504,4.08895220986775,5.80100234271435,9.20719816585839e-06,0.00135090057533511,0.00118293651288836,"2335/7057/2267/2244/2266/2243/1311/2131/2162/1511/83706/2132/1606/11093",14,"Downres_DEq_MS_BT_vs_C"
"GO:0007160","GO:0007160","cell-matrix adhesion","11/166","246/18860",0.0447154471544715,5.08032128514056,6.07021837071415,1.18498809841485e-05,0.00164713345679664,0.00144233731424788,"2335/7057/2244/2266/2243/4059/4811/8829/83706/11093/683",11,"Downres_DEq_MS_BT_vs_C"
"GO:0010038","GO:0010038","response to metal ion","13/166","351/18860",0.037037037037037,4.20794288264168,5.7167731972102,1.43566886131907e-05,0.00189580073137184,0.00166008657279895,"7057/2244/2266/2243/3931/5621/4502/57192/3934/4493/11093/4501/4193",13,"Downres_DEq_MS_BT_vs_C"
