"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives","48/205","376/10955",4.08163117815943e-27,2.5959174293094e-24,1.68420991772473e-24,"HIBCH/AGXT/OTC/PSMB9/HAO1/DMGDH/ACAT1/PSMB4/GOT2/PSMB5/PSMA6/DARS1/NNMT/PSME2/AHCY/PSMB10/GRHPR/GCSH/ADI1/TST/PSMB1/RPLP1/PSMB3/PSMA4/PSMB6/PSMA7/GOT1/DLD/ECHS1/RPL22/TXN2/SHMT1/GLUL/ALDH4A1/PSPH/MPST/CPS1/GPT/PSMA2/PSME1/RPS12/FAH/PSMB8/PSMA1/PCBD1/PSMA3/ASL/HPD",48,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9711123","R-HSA-9711123","Cellular response to chemical stress","31/205","199/10955",3.57844571477998e-20,1.13794573730003e-17,7.38289852733554e-18,"PSMB9/SKP1/PSMB4/SOD2/P4HB/PSMB5/PSMA6/ME1/PRDX3/PSME2/PSMB10/CAT/CCS/PRDX5/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/TALDO1/TXN2/TKT/PSMA2/PSME1/VCP/PSMB8/PSMA1/PSMA3/ERO1A/PRDX1/PRDX2",31,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9759194","R-HSA-9759194","Nuclear events mediated by NFE2L2","21/205","79/10955",5.32592444637688e-19,1.1290959826319e-16,7.32548204554293e-17,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/ME1/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/TALDO1/TKT/PSMA2/PSME1/PSMB8/PSMA1/PSMA3/PRDX1",21,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9604323","R-HSA-9604323","Negative regulation of NOTCH4 signaling","18/205","54/10955",2.00347036500321e-18,3.18551788035511e-16,2.06673785021384e-16,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/PSME2/PSMB10/PSMB1/PSMB3/YWHAZ/PSMA4/PSMB6/PSMA7/PSMA2/PSME1/PSMB8/PSMA1/PSMA3",18,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-180534","R-HSA-180534","Vpu mediated degradation of CD4","17/205","52/10955",2.67951369066722e-17,2.74209416282913e-15,1.77904818243797e-15,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/PSMA2/PSME1/PSMB8/PSMA1/PSMA3",17,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9762114","R-HSA-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","17/205","52/10955",2.67951369066722e-17,2.74209416282913e-15,1.77904818243797e-15,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/PSMA2/PSME1/PSMB8/PSMA1/PSMA3",17,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-9755511","R-HSA-9755511","KEAP1-NFE2L2 pathway","22/205","107/10955",3.01802816663584e-17,2.74209416282913e-15,1.77904818243797e-15,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/ME1/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/TALDO1/TKT/PSMA2/PSME1/VCP/PSMB8/PSMA1/PSMA3/PRDX1",22,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-8854050","R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","17/205","54/10955",5.57171304550054e-17,4.42951187117293e-15,2.87383093925818e-15,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/PSMA2/PSME1/PSMB8/PSMA1/PSMA3",17,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-174113","R-HSA-174113","SCF-beta-TrCP mediated degradation of Emi1","17/205","55/10955",7.93325049239118e-17,5.46987122028787e-15,3.54880754444364e-15,"PSMB9/SKP1/PSMB4/PSMB5/PSMA6/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/PSMA2/PSME1/PSMB8/PSMA1/PSMA3",17,"Downres_DEq_MS_CTRL_vs_HBV"
"R-HSA-5358346","R-HSA-5358346","Hedgehog ligand biogenesis","18/205","65/10955",8.60042644699351e-17,5.46987122028787e-15,3.54880754444364e-15,"PSMB9/PSMB4/P4HB/PSMB5/PSMA6/PSME2/PSMB10/PSMB1/PSMB3/PSMA4/PSMB6/PSMA7/PSMA2/PSME1/VCP/PSMB8/PSMA1/PSMA3",18,"Downres_DEq_MS_CTRL_vs_HBV"
