"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","17/33","481/10955",3.86543654338718e-15,1.01274437436744e-12,8.78878203549085e-13,"CTSB/CREG1/CTSA/PSAP/APRT/HEXB/SERPINA3/CTSD/FUCA2/GGH/ANPEP/ANXA2/FTH1/LAMP2/TUBB/FUCA1/NPC2",17,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-1660662","R-HSA-1660662","Glycosphingolipid metabolism","4/33","46/10955",1.01845595622384e-05,0.00133417730265323,0.00115782361339131,"CTSA/PSAP/HEXB/HEXA",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-428157","R-HSA-428157","Sphingolipid metabolism","4/33","90/10955",0.000145276949916055,0.0126875202926688,0.0110104635725852,"CTSA/PSAP/HEXB/HEXA",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8950505","R-HSA-8950505","Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation","3/33","38/10955",0.000195532441862551,0.0128073749419971,0.0111144756427134,"SOD2/ANXA2/HSPA9",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","3/33","42/10955",0.000263912646059735,0.0138290226535301,0.0120010803260848,"SAA1/FTH1/CALR",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-9020591","R-HSA-9020591","Interleukin-12 signaling","3/33","47/10955",0.000368962062052693,0.014678396055284,0.0127381821934164,"SOD2/ANXA2/HSPA9",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2160916","R-HSA-2160916","Hyaluronan uptake and degradation","2/33","12/10955",0.000569936836854459,0.014678396055284,0.0127381821934164,"HEXB/HEXA",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-114608","R-HSA-114608","Platelet degranulation ","4/33","129/10955",0.000576335371642438,0.014678396055284,0.0127381821934164,"ANXA5/PSAP/SERPINA3/LAMP2",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-447115","R-HSA-447115","Interleukin-12 family signaling","3/33","57/10955",0.000652283797976181,0.014678396055284,0.0127381821934164,"SOD2/ANXA2/HSPA9",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-76005","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","4/33","134/10955",0.000665131393086229,0.014678396055284,0.0127381821934164,"ANXA5/PSAP/SERPINA3/LAMP2",4,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2022857","R-HSA-2022857","Keratan sulfate degradation","2/33","13/10955",0.000672292949096977,0.014678396055284,0.0127381821934164,"HEXB/HEXA",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-75205","R-HSA-75205","Dissolution of Fibrin Clot","2/33","13/10955",0.000672292949096977,0.014678396055284,0.0127381821934164,"S100A10/ANXA2",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2024101","R-HSA-2024101","CS/DS degradation","2/33","14/10955",0.000782864584605531,0.0157777323974346,0.0136922064999834,"HEXB/HEXA",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2142845","R-HSA-2142845","Hyaluronan metabolism","2/33","17/10955",0.00116339957547312,0.0217721920552826,0.0188943088949017,"HEXB/HEXA",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","2/33","18/10955",0.0013063612267622,0.0228177760941132,0.0198016859635534,"CTSD/ANPEP",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-3000480","R-HSA-3000480","Scavenging by Class A Receptors","2/33","19/10955",0.00145730333822012,0.0238633421633544,0.0207090474378648,"FTH1/CALR",2,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2980736","R-HSA-2980736","Peptide hormone metabolism","3/33","89/10955",0.00237114071239237,0.0365434627439295,0.0317130894041332,"DPP4/CTSD/ANPEP",3,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","6/33","473/10955",0.00257225677242462,0.0374406263541806,0.0324916644937847,"SAA1/LBP/PSMD5/SOD2/ANXA2/HSPA9",6,"Downres_DEq_MS_CTRL.myr_vs_HBV.myr"
