"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-8963888","R-HSA-8963888","Chylomicron assembly","1/1","10/10955",0.000912825193975286,0.00669405142248543,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8963901","R-HSA-8963901","Chylomicron remodeling","1/1","10/10955",0.000912825193975286,0.00669405142248543,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8964058","R-HSA-8964058","HDL remodeling","1/1","10/10955",0.000912825193975286,0.00669405142248543,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-3000480","R-HSA-3000480","Scavenging by Class A Receptors","1/1","19/10955",0.00173436786855308,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8963898","R-HSA-8963898","Plasma lipoprotein assembly","1/1","19/10955",0.00173436786855308,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-1251985","R-HSA-1251985","Nuclear signaling by ERBB4","1/1","32/10955",0.00292104062072107,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8963899","R-HSA-8963899","Plasma lipoprotein remodeling","1/1","34/10955",0.00310360565951617,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8964043","R-HSA-8964043","Plasma lipoprotein clearance","1/1","37/10955",0.00337745321770866,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-9029569","R-HSA-9029569","NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux","1/1","37/10955",0.00337745321770866,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","1/1","38/10955",0.00346873573710627,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","1/1","42/10955",0.00383386581469647,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-975634","R-HSA-975634","Retinoid metabolism and transport","1/1","44/10955",0.00401643085349168,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-9024446","R-HSA-9024446","NR1H2 and NR1H3-mediated signaling","1/1","47/10955",0.00429027841168406,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-6806667","R-HSA-6806667","Metabolism of fat-soluble vitamins","1/1","48/10955",0.00438156093108155,0.00688531003455672,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-1236394","R-HSA-1236394","Signaling by ERBB4","1/1","58/10955",0.00529438612505695,0.00776509965008352,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-174824","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","1/1","75/10955",0.00684618895481504,0.00941350981287067,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-2187338","R-HSA-2187338","Visual phototransduction","1/1","106/10955",0.00967594705613872,0.0117322059141461,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","1/1","108/10955",0.00985851209493405,0.0117322059141461,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-977225","R-HSA-977225","Amyloid fiber formation","1/1","111/10955",0.0101323596531262,0.0117322059141461,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","1/1","125/10955",0.0114103149246919,0.0125513464171611,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-196854","R-HSA-196854","Metabolism of vitamins and cofactors","1/1","191/10955",0.0174349612049292,0.0182651974527829,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","1/1","298/10955",0.0272021907804656,0.0272021907804656,NA,"APOE",1,"Upres_DEq_MS_CTRL.myr_vs_HBV.myr"
