"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BFM_vs_BF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.360354008877945,20.33143214242,4.72550607665209,0.00159362605756077,0.124811826004622,-0.746777340923493,"HPT_HUMAN",24,7.4632746504214,5.91450684307636e-05,0.0513379193979028,-0.360354008877945,"Non-significant",1.28956173621619,"HP","Haptoglobin","HPT_HUMAN"
-1.25122592180929,16.35040940559,-6.16943687833182,0.000296095141686045,0.0763860626880384,0.837508816309991,"PDIA4_HUMAN",6,-6.37857988723312,0.00018270445036846,0.0559732757814959,1.25122592180929,"Non-significant",1.25201927568757,"PDIA4","Protein disulfide-isomerase A4","PDIA4_HUMAN"
0.511312469461753,17.2862985918239,5.64555915072777,0.000528014258212247,0.0763860626880384,0.301666265814853,"PLXB2_HUMAN",6,5.90369391928857,0.000312594684030323,0.0559732757814959,-0.511312469461753,"Non-significant",1.25201927568757,"PLXNB2","Plexin-B2","PLXB2_HUMAN"
-0.99959578093841,14.8492633308423,-6.11952163210983,0.00031241003009332,0.0763860626880384,0.788273761604326,"PRDX5_HUMAN",4,-6.05684865483329,0.000262071401545728,0.0559732757814959,0.999595780938414,"Non-significant",1.25201927568757,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
0.353677129764275,19.3563945706878,4.16007011327368,0.00333773906434684,0.124811826004622,-1.46166638167019,"QSOX1_HUMAN",17,5.59264553622398,0.000451397385334644,0.0559732757814959,-0.353677129764279,"Non-significant",1.25201927568757,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
-1.37992920987871,16.1667824868054,-5.7534379262862,0.000467383768988864,0.0763860626880384,0.415513713042003,"RL4_HUMAN",4,-5.81816456216252,0.000345389514014853,0.0559732757814959,1.37992920987871,"Non-significant",1.25201927568757,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
-0.856650859376975,15.5400029656817,-8.04152254802132,4.82632465432234e-05,0.0418924979995179,2.43656838800945,"SEPT7_HUMAN",1,-5.68641184082453,0.000403522626546019,0.0559732757814959,0.856650859376979,"Non-significant",1.25201927568757,"SEPTIN7","Septin-7","SEPT7_HUMAN"
0.268274237607706,19.400732480103,3.36657480461301,0.0101903740188859,0.161803792475202,-2.55033654767566,"AGRIN_HUMAN",47,5.47655101037839,0.000519468029037132,0.0563622811505288,-0.268274237607699,"Non-significant",1.24901143800699,"AGRN","Agrin","AGRIN_HUMAN"
0.533114595221637,20.5314814396923,5.17998454178513,0.00090991773666611,0.112829799346598,-0.211278346975225,"SDC4_HUMAN",5,5.15385411334555,0.000775090978821377,0.0747532188463283,-0.53311459522164,"Non-significant",1.12637010203897,"SDC4","Syndecan-4","SDC4_HUMAN"
-1.1525571229169,16.6264454319173,-5.02027918949462,0.00110425480860104,0.119811646733213,-0.39548945869048,"PCBP1_HUMAN",3,-4.94981836831035,0.00100584431367407,0.0815987102185034,1.1525571229169,"Non-significant",1.08831670582229,"PCBP1","Poly(rC)-binding protein 1","PCBP1_HUMAN"
-0.368937850508075,21.4968711026588,-4.18573870266957,0.00322427343950451,0.124811826004622,-1.42805886571435,"PLMN_HUMAN",9,-4.92840997673925,0.00103408503733126,0.0815987102185034,0.368937850508075,"Non-significant",1.08831670582229,"PLG","Plasminogen","PLMN_HUMAN"
0.318700434546496,18.5311456076803,3.83108128682882,0.0052444249310508,0.146843898069422,-1.90174708573901,"BCAM_HUMAN",10,4.73173189992158,0.00133777697155398,0.082942172236347,-0.318700434546496,"Non-significant",1.08122459475081,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
-0.176590869569047,21.6717534548712,-2.37153921095155,0.0458819209340898,0.241366711338121,-4.00527599087795,"FINC_HUMAN",111,-4.76219687383496,0.00128499648412066,0.082942172236347,0.176590869569047,"Non-significant",1.08122459475081,"FN1","Fibronectin","FINC_HUMAN"
0.333442852127508,18.6972519584569,4.12941698099847,0.00347892611073809,0.124811826004622,-1.50194090978117,"ICAM1_HUMAN",8,4.82085154752334,0.00118962337224749,0.082942172236347,-0.333442852127508,"Non-significant",1.08122459475081,"ICAM1","Intercellular adhesion molecule 1","ICAM1_HUMAN"
0.483277385310146,17.9968756460971,4.18977894714626,0.00320679717413092,0.124811826004622,-1.4227788520526,"APLP2_HUMAN",9,4.64780309963441,0.00149571733770801,0.0836896090537897,-0.483277385310146,"Non-significant",1.07732846089253,"APLP2","Amyloid beta precursor like protein 2","APLP2_HUMAN"
0.203587511012504,18.0003602191048,2.69916374184465,0.0277135370404862,0.193994759283403,-3.52255728257025,"LAMC1_HUMAN",35,4.6246958280949,0.00154266560467815,0.0836896090537897,-0.2035875110125,"Non-significant",1.07732846089253,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.573543201045098,18.4041953270126,-4.10524542718211,0.00359481065681516,0.124811826004622,-1.53380705508489,"TKFC_HUMAN",12,-4.53099298669188,0.00175004669074842,0.0893553251511547,0.573543201045094,"Non-significant",1.04887956050755,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.468673791791097,21.0586217184384,-4.80394050346953,0.00144365218298531,0.124811826004622,-0.651869907558289,"APOC3_HUMAN",4,-4.45042130916752,0.00195253709223059,0.0941556775586751,0.468673791791101,"Non-significant",1.02615348703276,"APOC3","Apolipoprotein C-III","APOC3_HUMAN"
-0.903116482754793,15.7952803213752,-4.59294076986298,0.00188721251126107,0.124811826004622,-0.909554090272228,"MOT4_HUMAN",2,-4.26361228972202,0.00252603915259657,0.101057946775784,0.903116482754792,"Non-significant",0.995429529697687,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
0.517375768250631,15.8084675147202,4.46024742277819,0.00224104230754991,0.124811826004622,-1.07546480573831,"NEUR1_HUMAN",4,4.25363921761367,0.00256137653118346,0.101057946775784,-0.517375768250631,"Non-significant",0.995429529697687,"NEU1","Sialidase-1","NEUR1_HUMAN"
0.394992956694995,18.2492374832745,4.40005916978944,0.00242478710138787,0.124811826004622,-1.15169792680004,"NPC2_HUMAN",5,4.33131905928524,0.00229957413741073,0.101057946775784,-0.394992956694999,"Non-significant",0.995429529697687,"NPC2","NPC intracellular cholesterol transporter 2","NPC2_HUMAN"
-0.441039120077619,16.9762908956103,-3.84537954536781,0.00514074605059314,0.146843898069422,-1.88226948002599,"PCYOX_HUMAN",9,-4.26960227453334,0.00250506728811076,0.101057946775784,0.441039120077619,"Non-significant",0.995429529697687,"PCYOX1","Prenylcysteine oxidase 1","PCYOX_HUMAN"
-1.58491236260415,15.4164324940645,-4.20571253781313,0.00313886821023936,0.124811826004622,-1.40198205505038,"ASPH_HUMAN",1,-4.15335196109263,0.00294777801215178,0.10234685258191,1.58491236260414,"Non-significant",0.989925508422349,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
1.2773489676303,18.6701182029004,4.14322823909759,0.00341452877733462,0.124811826004622,-1.48377564677648,"cRAP-CASA1_BOVIN",3,4.16515117595948,0.00289922726595458,0.10234685258191,-1.2773489676303,"Non-significant",0.989925508422349,"cRAP-CSN1S1","Alpha-S1-casein","cRAP-CASA1_BOVIN"
-1.11834638622769,16.1821849953044,-4.30085781692391,0.00276432530838088,0.124811826004622,-1.27866775037037,"TBCA_HUMAN",2,-4.16485759098426,0.00290042482332969,0.10234685258191,1.11834638622769,"Non-significant",0.989925508422349,"TBCA","Tubulin-specific chaperone A","TBCA_HUMAN"
-1.19573006155606,17.0411733021485,-3.97641394802412,0.00428702218113659,0.137819824193576,-1.70523306084407,"DX39B_HUMAN",4,-4.04921950155312,0.00341608551557839,0.10631772965851,1.19573006155606,"Non-significant",0.973394306024209,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN"
0.538044119883676,17.239704352055,4.18572517640883,0.00322433212074444,0.124811826004622,-1.4280765470675,"PRSS8_HUMAN",4,4.04644528658633,0.00342960418253258,0.10631772965851,-0.538044119883672,"Non-significant",0.973394306024209,"PRSS8","Prostasin","PRSS8_HUMAN"
-1.10442179173543,14.830671897659,-4.33480758172989,0.00264264948761407,0.124811826004622,-1.23502995166157,"RAB5C_HUMAN",1,-4.08526493150241,0.00324553385141146,0.10631772965851,1.10442179173543,"Non-significant",0.973394306024209,"RAB5C","Ras-related protein Rab-5C","RAB5C_HUMAN"
-1.05868229044919,19.4069396221474,-3.77368592231765,0.00568376493754834,0.149500241387635,-1.98024283864598,"ALDOA_HUMAN",15,-3.96233266355531,0.00386792592078865,0.111911989974818,1.05868229044919,"Non-significant",0.95112338173841,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.574474915854706,16.1482564649855,5.92523699099894,0.00038606444248922,0.0763860626880384,0.593028897703559,"PLST_HUMAN",1,3.97731906893867,0.00378563980864979,0.111911989974818,-0.574474915854708,"Non-significant",0.95112338173841,"PLS3","Plastin-3","PLST_HUMAN"
-0.955874452355214,15.3065830625312,-4.01798733638692,0.00404911524519796,0.135178155108917,-1.64962534847709,"AL4A1_HUMAN",2,-3.84705912120349,0.00456851298618532,0.116631449176731,0.955874452355218,"Non-significant",0.933184328116364,"ALDH4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","AL4A1_HUMAN"
