"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-193775","R-HSA-193775","Synthesis of bile acids and bile salts via 24-hydroxycholesterol","1/4","14/10955",0.00510272781225585,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-193807","R-HSA-193807","Synthesis of bile acids and bile salts via 27-hydroxycholesterol","1/4","15/10955",0.00546645956335268,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-2162123","R-HSA-2162123","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)","1/4","15/10955",0.00546645956335268,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-5365859","R-HSA-5365859","RA biosynthesis pathway","1/4","22/10955",0.0080097900206596,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-193368","R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","1/4","24/10955",0.00873555904812684,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-70268","R-HSA-70268","Pyruvate metabolism","1/4","31/10955",0.0112726148446934,0.0470187716864878,0.0179976159565504,"GLO1",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-192105","R-HSA-192105","Synthesis of bile acids and bile salts","1/4","34/10955",0.0123584323268587,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-9692916","R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses","1/4","40/10955",0.0145273840523157,0.0470187716864878,0.0179976159565504,"TKFC",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-5362517","R-HSA-5362517","Signaling by Retinoic Acid","1/4","43/10955",0.015610519278434,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-975634","R-HSA-975634","Retinoid metabolism and transport","1/4","44/10955",0.0159713658622767,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-194068","R-HSA-194068","Bile acid and bile salt metabolism","1/4","45/10955",0.0163321132306711,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-6806667","R-HSA-6806667","Metabolism of fat-soluble vitamins","1/4","48/10955",0.0174137602250385,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-71406","R-HSA-71406","Pyruvate metabolism and Citric Acid (TCA) cycle","1/4","55/10955",0.0199341340655135,0.0470187716864878,0.0179976159565504,"GLO1",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-5578775","R-HSA-5578775","Ion homeostasis","1/4","56/10955",0.0202937912640219,0.0470187716864878,0.0179976159565504,"ASPH",1,"Downres_DEq_MS_BFM_vs_CF"
"R-HSA-2142753","R-HSA-2142753","Arachidonic acid metabolism","1/4","59/10955",0.0213721689484035,0.0470187716864878,0.0179976159565504,"AKR1C3",1,"Downres_DEq_MS_BFM_vs_CF"
